captured_in_slm,final_energy_over_slm_depth,final_excitation_energy_uK,excitation_energy_change_uK,label
True,-0.9999788599799172,0.0029596028115982586,0.0029596028115982586,off=-0.15um
True,-0.9999434284490559,0.007920017132169504,0.007920017132169504,off=-0.3um
True,-0.9999445322440349,0.007765485835120149,0.007765485835120149,off=-0.5um
True,-0.9999596654454672,0.005646837634584881,0.005646837634584881,off=-0.8um
True,-0.9999612351257804,0.005427082390748253,0.005427082390748253,off=0.15um
True,-0.999992249624868,0.0010850525184857036,0.0010850525184857036,off=0.3um
True,-0.9999454793962081,0.007632884530861899,0.007632884530861899,off=0.5um
True,-0.9988663808524457,0.15870668065759772,0.15870668065759772,off=0.8um
True,-0.999999658374217,4.782760961702604e-05,4.782760961702604e-05,off=0um
