candidate_id,waveform_type,move_start_fraction,move_end_fraction,ramp_start_fraction,ramp_end_fraction,ramp_power,pool,dt_us,status,constraint_ok,failure_reason,capture_rate,captured_count,shots,margin_quantile,excitation_term,smooth_penalty,objective_total,mean_final_excitation_normalized_captured,max_abs_center_velocity_m_per_s,max_abs_center_acceleration_m_per_s2,max_abs_center_jerk_m_per_s3,max_abs_depth_rate_J_per_s,is_finalist,is_selected
lhs_0000,overlapped,0.07507924819421578,0.8879978681078955,0.45960021809681306,0.9259624453013858,3.590450370052492,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9503615342631733,0.9793389859152157,0.3974175095695921,1.0485695317861912,0.020661014084784227,0.013839023392913824,131.04977718017432,4175333.874925494,6.212196405022926e-23,True,False
lhs_0001,overlapped,0.4515825266399699,0.6829411475828469,0.36834665682577655,0.8754704964075841,3.6986713069422876,optimization,0.09999999999999999,ok,True,,0.9921875,127,128,0.1814161576988612,0.281047537377377,11.742525207700773,0.9944973516611681,0.718952462622623,0.048625396290402086,1617.9278912290793,179724150.36366254,5.780079131479332e-23,False,False
lhs_0002,overlapped,0.04632596394542519,0.6874648699564172,0.6998079565175864,0.817147891523889,3.1852211575611156,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9490052468915311,0.9787693827989586,0.7354957671245224,1.0482029733728233,0.021230617201041344,0.01754689584389938,210.6814784494563,8523508.67234839,2.3555546905366145e-22,False,False
lhs_0003,overlapped,0.2924737686419362,0.8063471595005631,0.14654313877003544,0.7375999914460045,3.991501299966938,optimization,0.09999999999999999,ok,True,,0.203125,26,128,-0.023538242976809474,0.011574626226404372,1.3213334451945322,0.2023823978661257,0.9884253737735956,0.021892546817659363,327.958004422248,16576051.986841284,5.1105228783407105e-23,False,False
lhs_0004,overlapped,0.5341931486289223,0.7629430134592936,0.005251708890835897,0.4704830228582488,3.3565912184461553,optimization,0.09999999999999999,ok,True,,0.2734375,35,128,-0.005797082386361273,0.0004901069459332108,12.151470817854834,0.2613105345294418,0.9995098930540668,0.04918032207903044,1655.0410495930448,186464051.59495205,6.064574072236262e-23,False,False
lhs_0005,overlapped,0.590686026722232,0.8870522692965879,0.44396723315588205,0.611932434660718,1.548588780340372,optimization,0.09999999999999999,ok,True,,0.1328125,17,128,-0.010104067333940892,0.0002162007685687639,5.919713878044038,0.12690359616038438,0.9997837992314312,0.037959729683092774,985.9902757708521,86344878.31905444,1.2507073894852684e-22,False,False
lhs_0006,overlapped,0.031280156185749516,0.9715670739384064,0.30073057188514796,0.5418909720489979,2.192221009428616,optimization,0.09999999999999999,ok,True,,0.9609375,123,128,0.012024856076215043,0.07159805630730265,0.2748842909327687,0.9642425185244323,0.9284019436926974,0.011964432551029813,97.95121838348894,2705299.9954021913,9.916041248345229e-23,False,False
lhs_0007,overlapped,0.008467238831565306,0.8551952498178136,0.4911301575537482,0.6345904629989679,2.12027143284641,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9031139594255507,0.9478458830044048,0.35868574197251024,1.0470336084082477,0.05215411699559529,0.013286434698120539,120.79325175325586,3705526.368153171,1.645872615791795e-22,False,False
lhs_0008,overlapped,0.10051509191237978,0.841863299904579,0.07097495921056092,0.351142502466274,1.4106655074552112,optimization,0.09999999999999999,ok,True,,0.3203125,41,128,-0.012882940886760775,0.0012023438006599774,0.5037534687646591,0.3198688637212684,0.99879765619934,0.015175047321955945,157.57440809609668,5506017.336934943,7.252265908397276e-23,False,False
lhs_0009,overlapped,0.12375875149767056,0.5468567787238714,0.23998061365875792,0.9090873809213963,3.7869196716216647,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9323551512537158,0.9688507011452624,2.2239995103331034,1.04621853554693,0.031149298854737655,0.026589538823072734,483.78065919017905,29605474.338991217,4.4216841454644323e-23,False,False
lhs_0010,overlapped,0.10538739322869323,0.9620067253485745,0.04872302078700185,0.9429730853181694,2.414599635591473,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.25633498264927146,0.31136753200751466,0.34825588927061923,1.0152201207111051,0.6886324679924853,0.01313301581623116,118.0198030503748,3579302.847564742,2.7751589470958827e-23,False,False
lhs_0011,overlapped,0.27742740102293295,0.8222674375838587,0.02469282726058309,0.848837594443673,3.226839407082805,optimization,0.09999999999999999,ok,True,,0.8046875,103,128,-0.009956378740076188,0.030427651208946638,1.1303397013840846,0.8050785428590632,0.9695723487910534,0.020648249369951185,291.73765743627445,13900427.96504473,3.3709093340783805e-23,False,False
lhs_0012,overlapped,0.013680622061749265,0.78800351091663,0.016227931822211595,0.557944344183015,2.818877422796103,optimization,0.09999999999999999,ok,True,,0.90625,116,128,0.004386572939553432,0.04715804923284983,0.45105193851889513,0.9081568505231236,0.9528419507671502,0.014528817910241859,144.4395798554036,4846234.350844195,4.8644107589724406e-23,False,False
lhs_0013,overlapped,0.12922929748771475,0.3733774680575232,0.06447415653827607,0.79817278125683,1.45862686054131,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.8183406555811767,0.8821531561563635,10.127907311167991,1.0339797504966501,0.11784684384363654,0.04607833679563501,1452.8461210769071,153577109.0574772,2.802382219022699e-23,False,False
lhs_0014,overlapped,0.13963949619907814,0.2589826006630457,0.2832637649307231,0.8551909143968801,0.707917535289886,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0015,overlapped,0.10572673006265468,0.21740869471165758,0.1142751860132719,0.7691008480413956,0.8307263579048033,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0016,overlapped,0.4901452567725084,0.973296286055141,0.35753916530402013,0.9351292551608603,1.494358171456506,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.182983735149782,0.24855549048402048,1.554720126092628,1.0108730543981084,0.7514445095159795,0.02328460569601108,370.9911484197837,19876223.65374219,3.5907352651011583e-23,False,False
lhs_0017,overlapped,0.011664010120273877,0.3491229772095089,0.01708636295600668,0.9143168197377252,0.9237674598028188,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0018,overlapped,0.2820419770887414,0.978668322972637,0.058590366176393946,0.8555529596005909,3.7451995377695693,optimization,0.09999999999999999,ok,True,,0.453125,58,128,-0.011669060144514928,0.011667981555119611,0.5923884129025841,0.45311601066485335,0.9883320184448804,0.01614925443935384,178.45585736267512,6645886.307856576,3.696145108944486e-23,False,False
lhs_0019,overlapped,0.1610026985999956,0.7530060216826262,0.503349103840078,0.8806205523472864,1.7136939985842268,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9516450523807989,0.9779080453275901,0.9078125512282464,1.0479875897151512,0.022091954672409826,0.019003271698776893,247.10533615249219,10843851.931717321,5.778247622792476e-23,False,False
lhs_0020,overlapped,0.6983333842564112,0.8650222681762465,0.386685492293366,0.9162093395903558,1.3072703113270665,optimization,0.09999999999999999,ok,True,,0.0078125,1,128,-0.15358902275074132,1.6300404794056256e-05,30.04467660538848,-0.022231361585148778,0.9999836995952059,0.06749038872408948,3116.8534157991326,485416350.9560558,3.7363671540075867e-23,False,False
lhs_0021,overlapped,0.30138186347176527,0.45915916525325745,0.7619669074537782,0.9948268575995849,2.7327133419625285,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.8475059335245213,0.9189182402195987,35.05382599339009,1.0108920860175898,0.0810817597804013,0.07130182526169555,3478.8126435890094,570288921.286339,1.1180466283332896e-22,False,False
lhs_0022,overlapped,0.22042129136313124,0.6464761606686493,0.42951353119385666,0.7219116275588431,2.2000938389560383,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9425081197289548,0.978197593774389,2.186016667384409,1.0467238630213351,0.021802406225610995,0.026405046643063288,477.0890916752702,29060585.22157592,8.189709395254642e-23,False,False
lhs_0023,overlapped,0.6470045175734346,0.916504995213959,0.04316799819765563,0.9114890268317517,2.9746191875301187,optimization,0.09999999999999999,ok,True,,0.3984375,51,128,-0.003838043686545464,0.001170265815664151,7.719741053311299,0.3907762722374719,0.9988297341843358,0.04174361979142944,1192.3708525776872,114935873.4351447,3.0990887758659094e-23,False,False
lhs_0024,overlapped,0.5619674457983541,0.8666593049049578,0.3455242872783001,0.8315086652573257,2.703740985872863,optimization,0.09999999999999999,ok,True,,0.0625,8,128,-0.030657420926224362,0.00038633792618603113,5.483341304077696,0.0570359755922316,0.999613662073814,0.03692243786436929,932.8400748843665,79491647.57934766,5.334996537920137e-23,False,False
lhs_0025,overlapped,0.012967895765847738,0.8818551201440944,0.613303173380618,0.940614771813639,3.4544132348479657,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9505744955538079,0.9790390209089025,0.33583953700673846,1.0486161115084383,0.02096097909109755,0.012947594061506787,114.71064795235306,3429225.120067521,8.71788788543805e-23,True,False
lhs_0026,overlapped,0.05854258203591003,0.7798748551922565,0.14192883456506747,0.3691474454299202,3.419629593704101,optimization,0.09999999999999999,ok,True,,0.3671875,47,128,-0.01662301434879503,0.0017432558706013124,0.540648670268961,0.36673401412326107,0.9982567441293987,0.015596130775607078,166.4408394936764,5976141.58020111,1.2508382245949826e-22,False,False
lhs_0027,overlapped,0.21435366252427357,0.631360011975777,0.0032119078760188867,0.9982743182876779,3.9748458789685794,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.22916865805303763,0.2981875479783407,2.315370721772373,1.0125940066771446,0.7018124520216593,0.026977981048003953,498.0182678749685,30962744.336357787,3.030590821405733e-23,False,False
lhs_0028,overlapped,0.3329680167587339,0.7014807525037557,0.010268565127048575,0.7825211156028123,3.3964016931730807,optimization,0.09999999999999999,ok,True,,0.0234375,3,128,-0.03832367477638658,0.006467255708419217,3.2468944570985028,0.02051396832832246,0.9935327442915808,0.030528026690249108,637.7125970129381,44936456.14527348,3.670472279304265e-23,False,False
lhs_0029,overlapped,0.21582025224421456,0.38121073459152577,0.20000859906434987,0.6472903337674127,2.656952417966151,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.765021154783657,0.8669083060631142,30.57305297652835,1.0127723623266274,0.13309169393688586,0.06802083802245501,3165.881753795852,494097699.4650103,5.75744966896633e-23,False,False
lhs_0030,overlapped,0.2987538983130852,0.6631140230913195,0.286565115005044,0.44668750656211,1.3773688328005114,optimization,0.09999999999999999,ok,True,,0.046875,6,128,-0.03860283948970079,0.0008745749620113763,3.345901054717766,0.043572827693382804,0.9991254250379886,0.03087603795913206,652.331213884585,46427364.42884348,1.2582974696604956e-22,False,False
lhs_0031,overlapped,0.03132820521265869,0.9448687529836151,0.02533657032419395,0.8954927622796995,2.3142242942918685,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.3123316700575913,0.37845203422461493,0.29558087776755304,1.0186270208334631,0.6215479657753851,0.012314723174123634,103.77072346898908,2947873.3714168933,2.805809993841062e-23,False,False
lhs_0032,overlapped,0.1084007124019229,0.5201239523032681,0.48648359497660837,0.9674712966124392,2.2218171992143616,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9487105325638844,0.9729495590255332,2.3980402930815323,1.0462494376581952,0.027050440974466836,0.027324107361615675,510.880679469248,32191238.508547533,4.997368601336634e-23,False,False
lhs_0033,overlapped,0.04882590751460527,0.9848312836422172,0.025707563854483233,0.1482276032853188,1.9829616202458873,optimization,0.09999999999999999,ok,True,,0.2109375,27,128,-0.016073893896812796,0.0003285387101171766,0.2779702226868527,0.210675956712819,0.9996714612898828,0.012019158510038892,98.8493771633882,2740707.246293784,1.8788085957146188e-22,False,False
lhs_0034,overlapped,0.11948369784006703,0.9866239482580363,0.23531012250833086,0.6692516294403903,2.9475025993095385,optimization,0.09999999999999999,ok,True,,0.953125,122,128,0.009207588656323856,0.052096607236574055,0.3375840472169464,0.9553922463146117,0.947903392763426,0.01297367945708923,115.17329184348739,3450368.589230561,6.179171266902136e-23,False,False
lhs_0035,overlapped,0.02186074458631297,0.8814831569883171,0.4890168574793472,0.5947642754201059,2.8422517113422607,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.6135861952418988,0.7566829834688935,0.3449899532728136,1.0374891592201718,0.2433170165311065,0.013087137139041347,117.19664174474191,3538645.580246709,2.499932344708456e-22,False,False
lhs_0036,overlapped,0.002919282114764019,0.9924549293773741,0.10554838165393426,0.8444346407087246,3.324589030597231,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.2065327764243755,0.26865033631490354,0.24171195568241766,1.0131908048600629,0.7313496636850965,0.011368965649049503,88.44386952457229,2321002.4309310243,3.8041620211685235e-23,False,False
lhs_0037,overlapped,0.18738267953863147,0.4099244081215793,0.22101077503317657,0.6955459913417846,2.4607346589361834,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.829270971254123,0.9053418479766089,13.185099919902797,1.0320819924789277,0.09465815202339115,0.050552124440821584,1748.664428446155,203504012.78702363,5.2680172394158635e-23,False,False
lhs_0038,overlapped,0.02577055841848203,0.6900336817209938,0.03853426552940622,0.9912872113849983,1.8179017463026859,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.8832255944735062,0.9357391691828583,0.6709786350000466,1.0461159798241428,0.06426083081714168,0.016936056889559393,196.26821299425956,7674144.081394388,2.3387136969948325e-23,False,False
lhs_0039,overlapped,0.5822059761222044,0.9750128655458179,0.006121530998031866,0.9795027573067883,3.2009346161352115,optimization,0.09999999999999999,ok,True,,0.0,0,128,nan,0.0,2.727875176039313,-0.002727875176039313,,0.028640009427605417,561.2707870833535,37115889.873653285,2.845087297946401e-23,False,False
lhs_0040,overlapped,0.33422696415579217,0.6838771608424863,0.10268392947460848,0.9430894336658789,1.5973541431205152,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.48746263410524093,0.5667281971070453,3.738599566889462,1.0245978102884628,0.43327180289295475,0.03217500836901756,708.3747424622617,52389373.31762087,2.5279765694095742e-23,False,False
lhs_0041,overlapped,0.25294849742658415,0.9972156903601794,0.38895283422810495,0.7082891069336334,3.020303773926712,optimization,0.09999999999999999,ok,True,,0.8515625,109,128,-0.00539166785255822,0.04504281003731114,0.49940189771617705,0.8533152386041494,0.9549571899626889,0.015115537822749459,156.34097557006413,5455261.192926718,8.477185981794889e-23,False,False
lhs_0042,overlapped,0.15646260256484273,0.9102319322497203,0.2702718953239029,0.6388920570037522,0.5443366113543544,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0043,overlapped,0.5094186099510396,0.6478693009438549,0.09622660486539557,0.43280396808350613,1.8796609855732078,optimization,0.09999999999999999,ok,True,,0.234375,30,128,-0.007312145175960315,0.00038496508146279584,51.08084405006333,0.18331340420400982,0.9996150349185372,0.08125566308495454,4517.886703820393,844818658.3431777,6.703357178032897e-23,False,False
lhs_0044,overlapped,0.11041915818705696,0.9840128982607345,0.486698759454493,0.9181914907949744,1.5349364645453574,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9527285898862329,0.9795334522158979,0.3312798222058263,1.048645392788589,0.020466547784102018,0.012877833231133439,113.47797963969994,3374547.1753667453,4.8530544595724413e-23,True,False
lhs_0045,overlapped,0.17810345389876445,0.4310331169859264,0.4889636688101307,0.914942510031107,1.5838719948906985,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.8830298002801871,0.9427599449393385,9.215351296284819,1.037922645950682,0.057240055060661585,0.04447874283608125,1353.7259281910426,138944688.60056433,4.972040602754982e-23,False,False
lhs_0046,overlapped,0.8487284701098341,0.9949148766872752,0.8331038491443727,0.9830615483888157,2.068135260346123,optimization,0.09999999999999999,ok,True,,0.0,0,128,-0.4553431601522241,0.0,43.387381805798,-0.043387381805798,,0.0769556235702716,4052.4388687665196,712202437.1395497,1.5597230706370102e-22,False,False
lhs_0047,overlapped,0.26802511772212323,0.46238344785638424,0.16202857883547944,0.31407488167504327,0.8111773335104191,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0048,overlapped,0.2351588084679452,0.8119955941853708,0.2937808788528123,0.9133635817827723,3.4809467038919917,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.5056560024270598,0.5788524488180066,0.9700145490676029,1.0279726078918328,0.42114755118199343,0.019502914284375672,260.27032488589157,11681014.672870267,4.6193294203408103e-23,False,False
lhs_0049,overlapped,0.586750040528389,0.7935306491834679,0.7288091515731396,0.9406257459657709,2.5801089636971657,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.8583698367122322,0.9195852878026723,16.260712172935566,1.029718552217198,0.08041471219732765,0.054405287877277636,2025.3986556773418,254253386.85060838,1.2020090035027131e-22,False,False
lhs_0050,overlapped,0.2416165088700488,0.4197730246837138,0.07046375646681646,0.9756571514089206,3.2751536043646268,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.6024860937564177,0.7142201909255577,24.664664706356824,1.011046344839921,0.28577980907444234,0.06314611836904786,2728.496612180942,394250047.939667,3.0870320252034326e-23,False,False
lhs_0051,overlapped,0.3214297940733915,0.5427469183888293,0.18875173638047835,0.9773885867866352,1.1041683491964682,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.8173712355372038,0.8892721377372561,13.406078613581947,1.031057528273281,0.11072786226274389,0.05083197104722574,1768.0742976655567,207162116.56302267,2.3707305050092114e-23,False,False
lhs_0052,overlapped,0.05944006821681549,0.16094955155104002,0.19485508389663161,0.7932077856841602,3.658432018731081,optimization,0.09999999999999999,ok,True,,0.921875,118,128,0.022975329018567428,0.2293561984371526,125.52585236185298,0.8078169575600046,0.7706438015628474,0.11082381820467316,8404.606684099528,2143494564.6822555,4.8777608642105574e-23,False,False
lhs_0053,overlapped,0.20520562765445802,0.9667472146631392,0.04951803516423739,0.8663460934808628,0.8610161636037719,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0054,overlapped,0.07995314224175931,0.364733874759698,0.19772618557247829,0.8471193834348805,2.4044629698185993,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9122812465913089,0.9659346718968688,6.614432055705471,1.0416823015391379,0.03406532810313123,0.0395039816193566,1067.8473131182393,97324418.2165216,3.815359968536811e-23,False,False
lhs_0055,overlapped,0.25208814898761295,0.9542335747200996,0.0015640923144735923,0.8578016281716817,1.2493098097733801,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.19212681442572552,0.24947531363630948,0.5801806393861492,1.0118935850424293,0.7505246863636905,0.01602231512714291,175.66145456570416,6486850.624347694,2.2750265450089842e-23,False,False
lhs_0056,overlapped,0.044183461561501464,0.9461928186545767,0.3543286087006676,0.7663062248099648,2.2414371059288722,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.7340939714407403,0.8055047711961247,0.3052229410326576,1.0399700156187734,0.19449522880387532,0.012472150090318622,106.44088846070375,3061907.932844737,5.854136292026696e-23,False,False
lhs_0057,overlapped,0.03039065630169224,0.9256299314167689,0.6236141653528525,0.9738842038869922,2.936859052537228,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9524376220314028,0.9794560832930254,0.31120239278572437,1.0486616017718655,0.020543916706974627,0.012566472786456572,108.05686088220648,3133623.3426771704,7.644422221765016e-23,True,False
lhs_0058,overlapped,0.03674451540139035,0.8244826587862835,0.07082626900886174,0.7575507878682981,2.886072715130007,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.21734642013597602,0.2816847642398781,0.43109600059192976,1.013653142211402,0.7183152357601219,0.014281393154821577,139.56190181871222,4594002.465630879,3.8726544348627457e-23,False,False
lhs_0059,overlapped,0.16020342051105055,0.663480048806796,0.009340673744940669,0.837959737366361,0.6233982844251593,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0060,overlapped,0.13518889910587636,0.866179773592146,0.08072670317810068,0.960093790425014,2.367075269768254,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.4014364230548275,0.46489814976498467,0.5228590503135095,1.0227220484379358,0.5351018502350153,0.01539006117509397,162.07137640134104,5751822.78334478,2.8006150020084394e-23,False,False
lhs_0061,overlapped,0.05157958468445628,0.5453504935244213,0.2368602344759815,0.9875199319117361,1.207294570549549,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9459519820479761,0.9770931139216372,1.4661574412243181,1.0473884982548576,0.022906886078362762,0.022783844384925454,355.20545964059306,18610315.531941142,2.565147575843299e-23,False,False
lhs_0062,overlapped,0.07090738300273255,0.5830769912196637,0.21247750339466925,0.912505849369692,0.5266432003791658,optimization,0.09999999999999999,invalid,False,ramp_power<1 导致深度端点导数奇异,,,,,,,,,,,,,False,False
lhs_0063,overlapped,0.7541704729057267,0.9259804679868822,0.12187598837812423,0.42937956448695486,2.003928580118825,optimization,0.09999999999999999,ok,True,,0.2578125,33,128,-0.007829961978701987,0.00038326804697097483,27.301151661341226,0.2305305117410073,0.999616731953029,0.06547920933648108,2933.8212846586816,438551061.53368104,7.515965144095035e-23,False,False
lhs_0064,overlapped,0.1536507144045947,0.9892234054373505,0.09339585936401859,0.9713668724268522,1.0990321450577234,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.6350762227572155,0.7004715502510319,0.3707541072740946,1.0346528234052774,0.2995284497489681,0.013463819019071796,124.04004572008424,3850638.3683871683,2.1263003367223547e-23,False,False
lhs_0065,overlapped,0.299341160256937,0.7770932661927957,0.07932781491212304,0.3327158438301583,2.4947645033190766,optimization,0.09999999999999999,ok,True,,0.203125,26,128,-0.009037805835232202,0.0003363639843743105,1.6050678110833934,0.20153675038813534,0.9996636360156257,0.02354773795046081,379.4240117156062,20609421.164923474,9.918127543732119e-23,False,False
lhs_0066,overlapped,0.19027329253285816,0.9893109348409593,0.04045029274205284,0.9508902910788694,1.789317936007402,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.24359701127766986,0.3041437529460914,0.4156793514959306,1.0147915082958086,0.6958562470539086,0.014079429193729924,135.64260689182376,4402922.668253106,2.433013949219035e-23,False,False
lhs_0067,overlapped,0.008929355951410973,0.9901866960344036,0.22280336023444158,0.62778661429005,3.371787056712831,optimization,0.09999999999999999,ok,True,,0.984375,126,128,0.028482240962682447,0.09575611893500613,0.24687677335446784,0.9889159291733959,0.9042438810649939,0.011464882070925777,89.94241395561538,2380379.151505888,6.979142200263678e-23,False,False
lhs_0068,overlapped,0.13697054599308905,0.6286885161380005,0.35360992402090574,0.9027040234034285,3.519903704861369,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9496718430495736,0.9755906829148703,1.4865365570046953,1.0472929975887388,0.02440931708512968,0.02287894660395736,358.1772743688134,18918128.58461771,5.2351908439708233e-23,False,False
lhs_0069,overlapped,0.39244718912137266,0.5298515072196267,0.05679160419271139,0.8748610701093077,2.065193089085447,optimization,0.09999999999999999,ok,True,,0.0,0,128,-0.5332686832366752,0.0,52.26666359279008,-0.052266663592790086,,0.08187438232979177,4587.01082664596,865324671.6986651,2.85756231530358e-23,False,False
lhs_0070,overlapped,0.0704807068690462,0.9880869667104203,0.005096896626254292,0.7654292633496076,1.277558733379093,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.2568947265122746,0.30247494373790396,0.29243255195168527,1.0148313146349435,0.697525056262096,0.012260155033630822,102.85319608160093,2911780.4470540765,2.5816331096645145e-23,False,False
lhs_0071,overlapped,0.015632855371028723,0.9643385296055387,0.14322176107666604,0.6026143059180613,3.1655307402957686,optimization,0.09999999999999999,ok,True,,0.921875,118,128,0.00040206629795473366,0.03843636217045965,0.26852892184827826,0.9235282891866747,0.9615636378295404,0.011858261508352263,96.22047901091385,2629405.3093823716,6.002079188528913e-23,False,False
lhs_0072,overlapped,0.393961522216852,0.9891156193751178,0.12498748638142423,0.5649447651508609,2.2950022089926234,optimization,0.09999999999999999,ok,True,,0.265625,34,128,-0.005713696574191333,0.00046135116166046153,0.8950102744904919,0.2647530572835925,0.9995386488383395,0.018902666848314525,244.49571055291443,10669049.882873863,5.531653210448899e-23,False,False
lhs_0073,overlapped,0.7291689273848103,0.8464001596861868,0.3266326692886767,0.5324113948678507,3.1220590476942958,optimization,0.09999999999999999,ok,True,,0.1953125,25,128,-0.010902750152759927,0.0003164821966409326,81.62544898828487,0.11370287512154718,0.9996835178033591,0.09596159470717339,6301.473459039219,1372940332.054361,1.332701255166693e-22,False,False
lhs_0074,overlapped,0.0322316964021604,0.9185198925866354,0.3435300700207393,0.7885734659522265,1.2897378176113727,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.9319451399943697,0.9692406262483823,0.3193453813459427,1.0481426859310732,0.030759373751617775,0.012693386057573088,110.25053209456689,3231462.597872254,4.424973465892162e-23,False,False
lhs_0075,overlapped,0.3346536069535379,0.7719731264330516,0.09773595668690953,0.7103822355827343,1.2244105442685156,optimization,0.09999999999999999,ok,True,,0.9765625,125,128,0.0642276670324107,0.12877279043968992,2.0317344406353746,0.9809694050813491,0.8712272095603101,0.025724860444669307,452.8274819012583,26774333.71438182,3.157956751256848e-23,False,False
lhs_0076,overlapped,0.4097802158246953,0.9926956564712928,0.6502656054399292,0.7841576568741826,2.9243177695240394,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.16238565664390905,0.26854378940832124,0.9444568106763966,1.0124827326597396,0.7314562105916788,0.019299514509903255,254.87046432403827,11336803.592081482,1.9964639093430963e-22,False,False
lhs_0077,overlapped,0.01110875210396849,0.9813634941182953,0.47765533401720084,0.6088713968185819,3.870265049154608,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.28737982515416927,0.43461717230452757,0.2537416784495687,1.0214771169367767,0.5653828276954724,0.011594887592499799,91.99387283399307,2457809.6500795875,2.2740839786319077e-22,False,False
lhs_0078,overlapped,0.2997322219367921,0.9725572092756394,0.08469644381457384,0.8935705075249476,1.3210584844710795,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.22045836327700982,0.2656366824565579,0.6488530002751005,1.0126329811225527,0.7343633175434421,0.01672053810144013,191.30498571814653,7383369.112204473,2.454888213136393e-23,False,False
lhs_0079,overlapped,0.15882125052661222,0.6920590520769807,0.1372858939832868,0.7311096583687647,3.937982814279251,optimization,0.09999999999999999,ok,True,,1.0,128,128,0.11257367995400662,0.18144461847015236,1.1970098985646216,1.007875221024943,0.8185553815298476,0.02109752690743225,304.57115596169245,14829656.699044347,5.0596920815854705e-23,False,False
