time_s,time_us,sequential_600us_aod_center_m,sequential_600us_aod_center_um,sequential_600us_aod_depth_J,sequential_600us_aod_depth_uK,sequential_600us_center_velocity_m_per_s,sequential_600us_center_acceleration_m_per_s2,sequential_600us_depth_rate_J_per_s,sequential_400us_aod_center_m,sequential_400us_aod_center_um,sequential_400us_aod_depth_J,sequential_400us_aod_depth_uK,sequential_400us_center_velocity_m_per_s,sequential_400us_center_acceleration_m_per_s2,sequential_400us_depth_rate_J_per_s,overlapped_optimized_400us_aod_center_m,overlapped_optimized_400us_aod_center_um,overlapped_optimized_400us_aod_depth_J,overlapped_optimized_400us_aod_depth_uK,overlapped_optimized_400us_center_velocity_m_per_s,overlapped_optimized_400us_center_acceleration_m_per_s2,overlapped_optimized_400us_depth_rate_J_per_s
0.0001538,153.8,1.225382932534264e-06,1.225382932534264,3.8658171999999996e-27,0.0002799999999999999,-0.011536166742527689,-2.0861781216810726,0.0,1.2253829325342642e-06,1.2253829325342642,3.8658171999999996e-27,0.0002799999999999999,-0.017304250113791532,-4.693900773782513,0.0,2.172400567506121e-06,2.172400567506121,3.8658171999999996e-27,0.0002799999999999999,-0.0061622801821708305,-88.64122383419733,-0.0
0.000154,154.0,1.2230756587265463e-06,1.2230756587265463,3.8658171999999996e-27,0.0002799999999999999,-0.011536565012896375,-1.8965255651646116,0.0,1.2230756587265465e-06,1.2230756587265466,3.8658171999999996e-27,0.0002799999999999999,-0.017304847519344562,-4.267182521620426,0.0,2.1715781423203904e-06,2.1715781423203904,3.8658171999999996e-27,0.0002799999999999999,-0.006174096897817408,-88.60945499108249,-0.0
0.00015419999999999998,154.2,1.2207683090578061e-06,1.220768309057806,3.8658171999999996e-27,0.0002799999999999999,-0.011536925352753753,-1.7068730086481725,0.0,1.2207683090578063e-06,1.2207683090578063,3.8658171999999996e-27,0.0002799999999999999,-0.01730538802913063,-3.840464269458437,0.0,2.170754141855956e-06,2.170754141855956,3.8658171999999996e-27,0.0002799999999999999,-0.006185909355278698,-88.5773511284816,-0.0
0.00015439999999999999,154.39999999999998,1.2184608911141455e-06,1.2184608911141455,3.8658171999999996e-27,0.0002799999999999999,-0.011537247762099832,-1.5172204521317112,0.0,1.2184608911141455e-06,1.2184608911141455,3.8658171999999996e-27,0.0002799999999999999,-0.01730587164314975,-3.4137460172963507,0.0,2.1699285666835525e-06,2.1699285666835526,3.8658171999999996e-27,0.0002799999999999999,-0.00619771750991486,-88.5449126876842,-0.0
0.0001546,154.6,1.2161534124816673e-06,1.2161534124816673,3.8658171999999996e-27,0.0002799999999999999,-0.011537532240934609,-1.3275678956152501,0.0,1.2161534124816673e-06,1.2161534124816673,3.8658171999999996e-27,0.0002799999999999999,-0.017306298361401913,-2.987027765134313,0.0,2.1691014173798634e-06,2.1691014173798635,3.8658171999999996e-27,0.0002799999999999999,-0.006209521317144884,-88.51214010997951,-0.0
0.0001548,154.79999999999998,1.2138458807464725e-06,1.2138458807464725,3.8658171999999996e-27,0.0002799999999999999,-0.01153777878925808,-1.1379153390987669,0.0,1.2138458807464725e-06,1.2138458807464725,3.8658171999999996e-27,0.0002799999999999999,-0.017306668183887118,-2.560309512972275,0.0,2.168272694527511e-06,2.168272694527511,3.8658171999999996e-27,0.0002799999999999999,-0.0062213207324466075,-88.47903383665697,-0.0
0.000155,155.0,1.2115383034946642e-06,1.211538303494664,3.8658171999999996e-27,0.0002799999999999999,-0.011537987407070247,-0.9482627825823058,0.0,1.2115383034946642e-06,1.211538303494664,3.8658171999999996e-27,0.0002799999999999999,-0.017306981110605368,-2.1335912608102374,0.0,2.1674423987150504e-06,2.1674423987150506,3.8658171999999996e-27,0.0002799999999999999,-0.00623311571135669,-88.4455943090059,-0.0
0.0001552,155.20000000000002,1.2092306883123452e-06,1.2092306883123451,3.8658171999999996e-27,0.0002799999999999999,-0.011538158094371113,-0.7586102260658446,0.0,1.2092306883123452e-06,1.2092306883123451,3.8658171999999996e-27,0.0002799999999999999,-0.017307237141556662,-1.706873008648249,0.0,2.1666105305369626e-06,2.1666105305369627,3.8658171999999996e-27,0.0002799999999999999,-0.006244906209470649,-88.41182196831564,-0.0
0.00015539999999999998,155.39999999999998,1.2069230427856167e-06,1.2069230427856168,3.8658171999999996e-27,0.0002799999999999999,-0.011538290851160673,-0.5689576695494053,0.0,1.2069230427856167e-06,1.2069230427856168,3.8658171999999996e-27,0.0002799999999999999,-0.017307436276741008,-1.2801547564861622,0.0,2.1657770905936424e-06,2.165777090593642,3.8658171999999996e-27,0.0002799999999999999,-0.00625669218244283,-88.37771725587555,-0.0
0.0001556,155.6,1.2046153745005816e-06,1.2046153745005816,3.8658171999999996e-27,0.0002799999999999999,-0.01153838567743893,-0.3793051130329442,0.0,1.2046153745005816e-06,1.2046153745005816,3.8658171999999996e-27,0.0002799999999999999,-0.017307578516158398,-0.8534365043241245,0.0,2.164942079491397e-06,2.164942079491397,3.8658171999999996e-27,0.0002799999999999999,-0.0062684735859864175,-88.343280612975,-0.0
0.0001558,155.79999999999998,1.202307691043342e-06,1.202307691043342,3.8658171999999996e-27,0.0002799999999999999,-0.011538442573205887,-0.18965255651646115,0.0,1.202307691043342e-06,1.202307691043342,3.8658171999999996e-27,0.0002799999999999999,-0.01730766385980883,-0.42671825216208686,0.0,2.164105497842431e-06,2.164105497842431,3.8658171999999996e-27,0.0002799999999999999,-0.006280250375873437,-88.30851248090336,-0.0
0.000156,156.0,1.2e-06,1.2,3.8658171999999996e-27,0.0002799999999999999,-0.011538461538461537,-0.0,0.0,1.2000000000000002e-06,1.2000000000000002,3.8658171999999996e-27,0.0002799999999999999,-0.01730769230769231,-4.927025257212233e-14,0.0,2.163267346264845e-06,2.163267346264845,3.8658171999999996e-27,0.0002799999999999999,-0.00629202250793475,-88.27341330094998,-0.0
0.0001562,156.2,1.1976923089566583e-06,1.1976923089566582,3.8658171999999996e-27,0.0002799999999999999,-0.011538442573205888,0.18965255651646115,0.0,1.1976923089566583e-06,1.1976923089566582,3.8658171999999996e-27,0.0002799999999999999,-0.017307663859808833,0.4267182521620376,0.0,2.1624276253826234e-06,2.1624276253826236,3.8658171999999996e-27,0.0002799999999999999,-0.006303789938060064,-88.23798351440415,-0.0
0.00015639999999999998,156.39999999999998,1.1953846254994183e-06,1.1953846254994183,3.8658171999999996e-27,0.0002799999999999999,-0.01153838567743893,0.3793051130329223,0.0,1.1953846254994183e-06,1.1953846254994183,3.8658171999999996e-27,0.0002799999999999999,-0.017307578516158398,0.8534365043240753,0.0,2.1615863358256287e-06,2.161586335825629,3.8658171999999996e-27,0.0002799999999999999,-0.006315552622197915,-88.20222356255528,-0.0
0.00015659999999999998,156.6,1.1930769572143834e-06,1.1930769572143833,3.8658171999999996e-27,0.0002799999999999999,-0.011538290851160673,0.5689576695493834,0.0,1.1930769572143834e-06,1.1930769572143833,3.8658171999999996e-27,0.0002799999999999999,-0.017307436276741008,1.2801547564860145,0.0,2.160743478229592e-06,2.160743478229592,3.8658171999999996e-27,0.0002799999999999999,-0.006327310516355678,-88.16613388669276,-0.0
0.0001568,156.79999999999998,1.190769311687655e-06,1.190769311687655,3.8658171999999996e-27,0.0002799999999999999,-0.011538158094371113,0.7586102260658446,0.0,1.190769311687655e-06,1.190769311687655,3.8658171999999996e-27,0.0002799999999999999,-0.01730723714155667,1.7068730086481505,0.0,2.1598990532361076e-06,2.1598990532361078,3.8658171999999996e-27,0.0002799999999999999,-0.006339063576599577,-88.12971492810583,-0.0
0.000157,157.0,1.1884616965053355e-06,1.1884616965053356,3.8658171999999996e-27,0.0002799999999999999,-0.011537987407070247,0.9482627825823058,0.0,1.1884616965053357e-06,1.1884616965053356,3.8658171999999996e-27,0.0002799999999999999,-0.017306981110605368,2.1335912608100895,0.0,2.159053061492623e-06,2.159053061492623,3.8658171999999996e-27,0.0002799999999999999,-0.006350811759054666,-88.09296712808396,-0.0
0.0001572,157.2,1.1861541192535272e-06,1.1861541192535272,3.8658171999999996e-27,0.0002799999999999999,-0.011537778789258078,1.1379153390987669,0.0,1.1861541192535272e-06,1.1861541192535272,3.8658171999999996e-27,0.0002799999999999999,-0.017306668183887118,2.5603095129722258,0.0,2.1582055036524315e-06,2.1582055036524315,3.8658171999999996e-27,0.0002799999999999999,-0.006362555019904839,-88.05589092791647,-0.0
0.0001574,157.4,1.183846587518333e-06,1.183846587518333,3.8658171999999996e-27,0.0002799999999999999,-0.011537532240934609,1.3275678956152281,0.0,1.183846587518333e-06,1.183846587518333,3.8658171999999996e-27,0.0002799999999999999,-0.017306298361401913,2.9870277651342634,0.0,2.1573563803746643e-06,2.1573563803746643,3.8658171999999996e-27,0.0002799999999999999,-0.006374293315392828,-88.01848676889263,-0.0
0.00015759999999999998,157.6,1.1815391088858544e-06,1.1815391088858544,3.8658171999999996e-27,0.0002799999999999999,-0.011537247762099832,1.5172204521316892,0.0,1.1815391088858544e-06,1.1815391088858544,3.8658171999999996e-27,0.0002799999999999999,-0.01730587164314975,3.413746017296301,0.0,2.1565056923242848e-06,2.1565056923242847,3.8658171999999996e-27,0.0002799999999999999,-0.006386026601820205,-87.98075509230193,-0.0
0.0001578,157.79999999999998,1.1792316909421938e-06,1.1792316909421938,3.8658171999999996e-27,0.0002799999999999999,-0.011536925352753753,1.7068730086481503,0.0,1.1792316909421938e-06,1.1792316909421938,3.8658171999999996e-27,0.0002799999999999999,-0.01730538802913063,3.8404642694583386,0.0,2.155653440172077e-06,2.155653440172077,3.8658171999999996e-27,0.0002799999999999999,-0.006397754835547383,-87.94269633943367,-0.0
0.000158,158.0,1.1769243412734538e-06,1.1769243412734538,3.8658171999999996e-27,0.0002799999999999999,-0.011536565012896375,1.8965255651646116,0.0,1.1769243412734538e-06,1.1769243412734538,3.8658171999999996e-27,0.0002799999999999999,-0.017304847519344555,4.267182521620278,0.0,2.1547996245946404e-06,2.1547996245946406,3.8658171999999996e-27,0.0002799999999999999,-0.006409477972993611,-87.90431095157713,-0.0
0.0001582,158.2,1.1746170674657365e-06,1.1746170674657366,3.8658171999999996e-27,0.0002799999999999999,-0.011536166742527689,2.0861781216810726,0.0,1.1746170674657365e-06,1.1746170674657366,3.8658171999999996e-27,0.0002799999999999999,-0.017304250113791535,4.693900773782414,0.0,2.153944246274381e-06,2.153944246274381,3.8658171999999996e-27,0.0002799999999999999,-0.006421195970636974,-87.8655993700218,-0.0
0.0001584,158.4,1.1723098771051436e-06,1.1723098771051437,3.8658171999999996e-27,0.0002799999999999999,-0.011535730541647702,2.2758306781975337,0.0,1.1723098771051436e-06,1.1723098771051437,3.8658171999999996e-27,0.0002799999999999999,-0.017303595812471553,5.1206190259444515,0.0,2.1530873058995047e-06,2.1530873058995046,3.8658171999999996e-27,0.0002799999999999999,-0.006432908785014398,-87.82656203605694,-0.0
0.0001586,158.6,1.1700027777777775e-06,1.1700027777777775,3.8658171999999996e-27,0.0002799999999999999,-0.011535256410256411,2.465483234714039,0.0,1.1700027777777777e-06,1.1700027777777777,3.8658171999999996e-27,0.0002799999999999999,-0.017302884615384616,5.54733727810649,0.0,2.1522288041640074e-06,2.1522288041640074,3.8658171999999996e-27,0.0002799999999999999,-0.006444616372721649,-87.78719939097192,-0.0
0.00015879999999999998,158.79999999999998,1.1676957770697416e-06,1.1676957770697416,3.8658171999999996e-27,0.0002799999999999999,-0.011534744348353816,2.6551357912304563,0.0,1.1676957770697416e-06,1.1676957770697416,3.8658171999999996e-27,0.0002799999999999999,-0.017302116522530726,5.974055530268527,0.0,2.1513687417676684e-06,2.1513687417676683,3.8658171999999996e-27,0.0002799999999999999,-0.006456318690413335,-87.7475118760561,-0.0
0.000159,159.0,1.1653888825671368e-06,1.1653888825671368,3.8658171999999996e-27,0.0002799999999999999,-0.011534194355939918,2.8447883477469174,0.0,1.1653888825671375e-06,1.1653888825671375,3.8658171999999996e-27,0.0002799999999999999,-0.017301291533909875,6.400773782430466,0.0,2.150507119416044e-06,2.150507119416044,3.8658171999999996e-27,0.0002799999999999999,-0.006468015694802883,-87.70749993259886,-0.0
0.0001592,159.2,1.1630821018560665e-06,1.1630821018560664,3.8658171999999996e-27,0.0002799999999999999,-0.011533606433014718,3.0344409042633784,0.0,1.1630821018560665e-06,1.1630821018560664,3.8658171999999996e-27,0.0002799999999999999,-0.017300409649522078,6.827492034592602,0.0,2.1496439378204558e-06,2.1496439378204557,3.8658171999999996e-27,0.0002799999999999999,-0.0064797073426625905,-87.6671640018895,-0.0
0.0001594,159.4,1.160775442522632e-06,1.160775442522632,3.8658171999999996e-27,0.0002799999999999999,-0.011532980579578214,3.2240934607798395,0.0,1.160775442522632e-06,1.160775442522632,3.8658171999999996e-27,0.0002799999999999999,-0.017299470869367322,7.25421028675464,0.0,2.1487791976979872e-06,2.148779197697987,3.8658171999999996e-27,0.0002799999999999999,-0.006491393590823569,-87.62650452521738,-0.0
0.0001596,159.6,1.1584689121529353e-06,1.1584689121529352,3.8658171999999996e-27,0.0002799999999999999,-0.011532316795630404,3.413746017296345,0.0,1.1584689121529357e-06,1.1584689121529357,3.8658171999999996e-27,0.0002799999999999999,-0.017298475193445607,7.680928538916677,0.0,2.1479128997714726e-06,2.1479128997714727,3.8658171999999996e-27,0.0002799999999999999,-0.0065030743961757755,-87.58552194387191,-0.0
0.00015979999999999998,159.79999999999998,1.1561625183330807e-06,1.1561625183330806,3.8658171999999996e-27,0.0002799999999999999,-0.011531615081171296,3.603398573812762,0.0,1.1561625183330807e-06,1.1561625183330806,3.8658171999999996e-27,0.0002799999999999999,-0.017297422621756944,8.107646791078714,0.0,2.1470450447694895e-06,2.1470450447694893,3.8658171999999996e-27,0.0002799999999999999,-0.006514749715668007,-87.54421669914244,-0.0
0.00015999999999999999,160.0,1.1538562686491682e-06,1.1538562686491682,3.8658171999999996e-27,0.0002799999999999999,-0.01153087543620088,3.793051130329223,0.0,1.1538562686491682e-06,1.1538562686491682,3.8658171999999996e-27,0.0002799999999999999,-0.017296313154301322,8.534365043240753,0.0,2.1461756334263544e-06,2.1461756334263544,3.8658171999999996e-27,0.0002799999999999999,-0.006526419506307898,-87.50258923231826,-0.0
0.0001602,160.2,1.151550170687301e-06,1.151550170687301,3.8658171999999996e-27,0.0002799999999999999,-0.011530097860719162,3.982703686845684,0.0,1.151550170687301e-06,1.151550170687301,3.8658171999999996e-27,0.0002799999999999999,-0.01729514679107874,8.96108329540279,0.0,2.1453046664821094e-06,2.1453046664821094,3.8658171999999996e-27,0.0002799999999999999,-0.0065380837251619184,-87.4606399846888,-0.0
0.0001604,160.4,1.1492442320335816e-06,1.1492442320335816,3.8658171999999996e-27,0.0002799999999999999,-0.011529282354726143,4.172356243362145,0.0,1.1492442320335816e-06,1.1492442320335816,3.8658171999999996e-27,0.0002799999999999999,-0.017293923532089216,9.387801547564829,0.0,2.1444321446825183e-06,2.144432144682518,3.8658171999999996e-27,0.0002799999999999999,-0.00654974232935539,-87.41836939754334,-0.0
0.0001606,160.6,1.1469384602741106e-06,1.1469384602741106,3.8658171999999996e-27,0.0002799999999999999,-0.011528428918221818,4.362008799878651,0.0,1.1469384602741115e-06,1.1469384602741115,3.8658171999999996e-27,0.0002799999999999999,-0.017292643377332727,9.814519799726865,0.0,2.143558068779058e-06,2.143558068779058,3.8658171999999996e-27,0.0002799999999999999,-0.0065613952760724585,-87.37577791217127,-0.0
0.0001608,160.8,1.1446328629949929e-06,1.144632862994993,3.8658171999999996e-27,0.0002799999999999999,-0.011527537551206193,4.551661356395112,0.0,1.1446328629949935e-06,1.1446328629949936,3.8658171999999996e-27,0.0002799999999999999,-0.017291306326809287,10.241238051888903,0.0,2.1426824395289096e-06,2.1426824395289095,3.8658171999999996e-27,0.0002799999999999999,-0.0065730425225561055,-87.33286596986198,-0.0
0.00016099999999999998,160.99999999999997,1.1423274477823298e-06,1.1423274477823298,3.8658171999999996e-27,0.0002799999999999999,-0.01152660825367926,4.7413139129115285,0.0,1.1423274477823298e-06,1.1423274477823298,3.8658171999999996e-27,0.0002799999999999999,-0.01728991238051889,10.667956304050941,0.0,2.1418052576949515e-06,2.1418052576949513,3.8658171999999996e-27,0.0002799999999999999,-0.006584684026108169,-87.28963401190475,-0.0
0.0001612,161.2,1.1400222222222225e-06,1.1400222222222225,3.8658171999999996e-27,0.0002799999999999999,-0.011525641025641027,4.9309664694279896,0.0,1.1400222222222225e-06,1.1400222222222225,3.8658171999999996e-27,0.0002799999999999999,-0.01728846153846154,11.09467455621298,0.0,2.1409265240457506e-06,2.1409265240457507,3.8658171999999996e-27,0.0002799999999999999,-0.006596319744089309,-87.24608247958899,-0.0
0.0001614,161.4,1.1377171939007737e-06,1.1377171939007737,3.8658171999999996e-27,0.0002799999999999999,-0.011524635867091487,5.1206190259444515,0.0,1.1377171939007737e-06,1.1377171939007737,3.8658171999999996e-27,0.0002799999999999999,-0.01728695380063723,11.521392808375017,0.0,2.1400462393555564e-06,2.1400462393555566,3.8658171999999996e-27,0.0002799999999999999,-0.006607949633919034,-87.20221181420405,-0.0
0.0001616,161.6,1.1354123704040861e-06,1.1354123704040862,3.8658171999999996e-27,0.0002799999999999999,-0.011523592778030648,5.310271582460956,0.0,1.1354123704040865e-06,1.1354123704040866,3.8658171999999996e-27,0.0002799999999999999,-0.017285389167045973,11.948111060537054,0.0,2.139164404404291e-06,2.139164404404291,3.8658171999999996e-27,0.0002799999999999999,-0.006619573653075684,-87.15802245703925,-0.0
0.0001618,161.8,1.1331077593182623e-06,1.1331077593182624,3.8658171999999996e-27,0.0002799999999999999,-0.011522511758458507,5.499924138977417,0.0,1.1331077593182623e-06,1.1331077593182624,3.8658171999999996e-27,0.0002799999999999999,-0.017283767637687755,12.374829312699093,0.0,2.1382810199775423e-06,2.1382810199775424,3.8658171999999996e-27,0.0002799999999999999,-0.0066311917590964435,-87.11351484938399,-0.0
0.00016199999999999998,161.99999999999997,1.1308033682294038e-06,1.1308033682294039,3.8658171999999996e-27,0.0002799999999999999,-0.011521392808375056,5.689576695493835,0.0,1.1308033682294038e-06,1.1308033682294039,3.8658171999999996e-27,0.0002799999999999999,-0.017282089212562586,12.80154756486113,0.0,2.1373960868665563e-06,2.1373960868665565,3.8658171999999996e-27,0.0002799999999999999,-0.006642803909577334,-87.06868943252756,-0.0
0.00016219999999999999,162.2,1.128499204723613e-06,1.128499204723613,3.8658171999999996e-27,0.0002799999999999999,-0.011520235927780306,5.879229252010297,0.0,1.128499204723613e-06,1.128499204723613,3.8658171999999996e-27,0.0002799999999999999,-0.017280353891670458,13.228265817023168,0.0,2.1365096058682276e-06,2.136509605868228,3.8658171999999996e-27,0.0002799999999999999,-0.006654410062173213,-87.02354664775935,-0.0
0.0001624,162.39999999999998,1.1261952763869923e-06,1.1261952763869922,3.8658171999999996e-27,0.0002799999999999999,-0.01151904111667425,6.068881808526757,0.0,1.1261952763869923e-06,1.1261952763869922,3.8658171999999996e-27,0.0002799999999999999,-0.017278561675011378,13.654984069185204,0.0,2.1356215777850955e-06,2.1356215777850953,3.8658171999999996e-27,0.0002799999999999999,-0.006666010174597775,-86.97808693636878,-0.0
0.0001626,162.6,1.1238915908056439e-06,1.123891590805644,3.8658171999999996e-27,0.0002799999999999999,-0.011517808375056896,6.258534365043262,0.0,1.1238915908056445e-06,1.1238915908056446,3.8658171999999996e-27,0.0002799999999999999,-0.017276712562585343,14.081702321347244,0.0,2.134732003425331e-06,2.134732003425331,3.8658171999999996e-27,0.0002799999999999999,-0.006677604204623561,-86.9323107396451,-0.0
0.0001628,162.8,1.12158815556567e-06,1.1215881555656702,3.8658171999999996e-27,0.0002799999999999999,-0.011516537702928237,6.4481869215597225,0.0,1.1215881555656707e-06,1.1215881555656708,3.8658171999999996e-27,0.0002799999999999999,-0.017274806554392355,14.50842057350928,0.0,2.133840883602732e-06,2.133840883602732,3.8658171999999996e-27,0.0002799999999999999,-0.006689192110081948,-86.88621849887771,-0.0
0.000163,163.0,1.1192849782531732e-06,1.1192849782531733,3.8658171999999996e-27,0.0002799999999999999,-0.01151522910028827,6.6378394780761845,0.0,1.1192849782531737e-06,1.1192849782531737,3.8658171999999996e-27,0.0002799999999999999,-0.01727284365043241,14.935138825671318,0.0,2.1329482191367167e-06,2.1329482191367166,3.8658171999999996e-27,0.0002799999999999999,-0.006700773848863143,-86.83981065535599,-0.0
0.00016319999999999998,163.2,1.1169820664542562e-06,1.1169820664542562,3.8658171999999996e-27,0.0002799999999999999,-0.011513882567137005,6.827492034592601,0.0,1.1169820664542562e-06,1.1169820664542562,3.8658171999999996e-27,0.0002799999999999999,-0.01727082385070551,15.361857077833355,0.0,2.132054010852312e-06,2.132054010852312,3.8658171999999996e-27,0.0002799999999999999,-0.006712349378916198,-86.79308765036923,-0.0
0.0001634,163.39999999999998,1.1146794277550195e-06,1.1146794277550194,3.8658171999999996e-27,0.0002799999999999999,-0.011512498103474433,7.017144591109063,0.0,1.1146794277550195e-06,1.1146794277550194,3.8658171999999996e-27,0.0002799999999999999,-0.01726874715521165,15.788575329995394,0.0,2.131158259580149e-06,2.131158259580149,3.8658171999999996e-27,0.0002799999999999999,-0.0067239186582490115,-86.74604992520683,-0.0
0.0001636,163.6,1.1123770697415666e-06,1.1123770697415667,3.8658171999999996e-27,0.0002799999999999999,-0.011511075709300564,7.206797147625568,0.0,1.1123770697415673e-06,1.1123770697415674,3.8658171999999996e-27,0.0002799999999999999,-0.017266613563950844,16.21529358215743,0.0,2.1302609661564527e-06,2.130260966156453,3.8658171999999996e-27,0.0002799999999999999,-0.006735481644928298,-86.6986979211582,-0.0
0.0001638,163.79999999999998,1.1100750000000001e-06,1.1100750000000001,3.8658171999999996e-27,0.0002799999999999999,-0.011509615384615385,7.396449704142029,0.0,1.1100750000000003e-06,1.1100750000000004,3.8658171999999996e-27,0.0002799999999999999,-0.017264423076923077,16.64201183431947,0.0,2.1293621314230365e-06,2.1293621314230364,3.8658171999999996e-27,0.0002799999999999999,-0.006747038297079646,-86.65103207951255,-0.0
0.000164,164.0,1.1077732261164216e-06,1.1077732261164215,3.8658171999999996e-27,0.0002799999999999999,-0.011508117129418908,7.58610226065849,0.0,1.1077732261164218e-06,1.1077732261164217,3.8658171999999996e-27,0.0002799999999999999,-0.017262175694128357,17.068730086481505,0.0,2.1284617562272913e-06,2.128461756227291,3.8658171999999996e-27,0.0002799999999999999,-0.006758588572887447,-86.6030528415593,-0.0
0.00016419999999999998,164.2,1.1054717556769337e-06,1.1054717556769336,3.8658171999999996e-27,0.0002799999999999999,-0.011506580943711122,7.775754817174908,0.0,1.105471755676933e-06,1.1054717556769331,3.8658171999999996e-27,0.0002799999999999999,-0.017259871415566685,17.49544833864364,0.0,2.1275598414221816e-06,2.1275598414221815,3.8658171999999996e-27,0.0002799999999999999,-0.006770132430594953,-86.55476064858787,-0.0
0.00016439999999999998,164.39999999999998,1.1031705962676374e-06,1.1031705962676375,3.8658171999999996e-27,0.0002799999999999999,-0.011505006827492037,7.965407373691412,0.0,1.103170596267638e-06,1.103170596267638,3.8658171999999996e-27,0.0002799999999999999,-0.017257510241238054,17.92216659080558,0.0,2.126656387866235e-06,2.126656387866235,3.8658171999999996e-27,0.0002799999999999999,-0.006781669828504238,-86.50615594188753,-0.0
0.0001646,164.6,1.1008697554746368e-06,1.1008697554746367,3.8658171999999996e-27,0.0002799999999999999,-0.011503394780761645,8.155059930207873,0.0,1.1008697554746379e-06,1.1008697554746378,3.8658171999999996e-27,0.0002799999999999999,-0.01725509217114247,18.34888484296762,0.0,2.1257513964235333e-06,2.1257513964235333,3.8658171999999996e-27,0.0002799999999999999,-0.0067932007249762345,-86.45723916274768,-0.0
0.0001648,164.79999999999998,1.0985692408840336e-06,1.0985692408840337,3.8658171999999996e-27,0.0002799999999999999,-0.011501744803519953,8.344712486724335,0.0,1.0985692408840339e-06,1.098569240884034,3.8658171999999996e-27,0.0002799999999999999,-0.017252617205279926,18.775603095129657,0.0,2.124844867963709e-06,2.124844867963709,3.8658171999999996e-27,0.0002799999999999999,-0.0068047250784307005,-86.40801075245764,-0.0
0.000165,165.0,1.0962690600819299e-06,1.0962690600819298,3.8658171999999996e-27,0.0002799999999999999,-0.011500056895766957,8.534365043240795,0.0,1.0962690600819303e-06,1.0962690600819303,3.8658171999999996e-27,0.0002799999999999999,-0.017250085343650436,19.202321347291694,0.0,2.1239368033619316e-06,2.1239368033619317,3.8658171999999996e-27,0.0002799999999999999,-0.006816242847346228,-86.35847115230682,-0.0
0.0001652,165.20000000000002,1.0939692206544274e-06,1.0939692206544274,3.8658171999999996e-27,0.0002799999999999999,-0.011498331057502656,8.724017599757257,0.0,1.0939692206544274e-06,1.0939692206544274,3.8658171999999996e-27,0.0002799999999999999,-0.017247496586253984,19.62903959945383,0.0,2.1230272034989057e-06,2.1230272034989057,3.8658171999999996e-27,0.0002799999999999999,-0.0068277539902602625,-86.30862080358449,-0.0
0.00016539999999999998,165.39999999999998,1.0916697301876292e-06,1.0916697301876293,3.8658171999999996e-27,0.0002799999999999999,-0.011496567288727052,8.913670156273719,0.0,1.09166973018763e-06,1.0916697301876301,3.8658171999999996e-27,0.0002799999999999999,-0.01724485093309058,20.05575785161577,0.0,2.1221160692608583e-06,2.1221160692608585,3.8658171999999996e-27,0.0002799999999999999,-0.006839258465769084,-86.25846014758011,-0.0
0.0001656,165.6,1.0893705962676376e-06,1.0893705962676377,3.8658171999999996e-27,0.0002799999999999999,-0.011494765589440147,9.10332271279018,0.0,1.0893705962676376e-06,1.0893705962676377,3.8658171999999996e-27,0.0002799999999999999,-0.01724214838416022,20.482476103777906,0.0,2.121203401539534e-06,2.121203401539534,3.8658171999999996e-27,0.0002799999999999999,-0.006850756232527798,-86.20798962558293,-0.0
0.0001658,165.79999999999998,1.0870718264805546e-06,1.0870718264805546,3.8658171999999996e-27,0.0002799999999999999,-0.01149292595964194,9.292975269306641,0.0,1.0870718264805546e-06,1.0870718264805546,3.8658171999999996e-27,0.0002799999999999999,-0.017239388939462905,20.909194355939846,0.0,2.1202892012321857e-06,2.1202892012321857,3.8658171999999996e-27,0.0002799999999999999,-0.006862247249250366,-86.15720967888235,-0.0
0.000166,166.0,1.084773428412482e-06,1.084773428412482,3.8658171999999996e-27,0.0002799999999999999,-0.011491048399332425,9.482627825823101,0.0,1.084773428412482e-06,1.084773428412482,3.8658171999999996e-27,0.0002799999999999999,-0.017236572598998634,21.335912608101882,0.0,2.119373469241568e-06,2.119373469241568,3.8658171999999996e-27,0.0002799999999999999,-0.006873731474709567,-86.10612074876776,-0.0
0.0001662,166.2,1.0824754096495223e-06,1.0824754096495224,3.8658171999999996e-27,0.0002799999999999999,-0.011489132908511609,9.672280382339563,0.0,1.0824754096495223e-06,1.0824754096495224,3.8658171999999996e-27,0.0002799999999999999,-0.01723369936276741,21.762630860264018,0.0,2.118456206475927e-06,2.118456206475927,3.8658171999999996e-27,0.0002799999999999999,-0.006885208867737053,-86.05472327652843,-0.0
0.00016639999999999998,166.39999999999998,1.0801777777777776e-06,1.0801777777777777,3.8658171999999996e-27,0.0002799999999999999,-0.011487179487179488,9.861932938856024,0.0,1.0801777777777776e-06,1.0801777777777777,3.8658171999999996e-27,0.0002799999999999999,-0.01723076923076923,22.18934911242596,0.0,2.1175374138489952e-06,2.117537413848995,3.8658171999999996e-27,0.0002799999999999999,-0.006896679387223275,-86.00301770345376,-0.0
0.00016659999999999998,166.6,1.0778805403833512e-06,1.0778805403833513,3.8658171999999996e-27,0.0002799999999999999,-0.011485188135336067,10.051585495372485,0.0,1.0778805403833512e-06,1.0778805403833513,3.8658171999999996e-27,0.0002799999999999999,-0.0172277822030041,22.616067364588094,0.0,2.1166170922799824e-06,2.1166170922799825,3.8658171999999996e-27,0.0002799999999999999,-0.006908142992117552,-85.95100447083314,-0.0
