time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
50.5,2.1897540338604338,-0.008893451315029477,2.2317261266942294,279.99999999999994,140.0,0.6321487453611795,-279.28025480658175,-0.12694317429696964,-279.4071979808787,-278.7750492355176
50.55,2.1893119762701025,-0.008788692010705148,2.2314129386308035,279.99999999999994,140.0,0.6173438231915324,-279.27583399372156,-0.12730271019771866,-279.4031367039193,-278.78579288072774
50.599999999999994,2.188875164659363,-0.008683619085232994,2.231099500581601,279.99999999999994,140.0,0.6026707935692465,-279.2715890853799,-0.12765890804929866,-279.3992479934292,-278.7965771998599
50.65,2.188443614361579,-0.008578246464357685,2.2307858126651556,279.99999999999994,140.0,0.588133146269545,-279.26752225920535,-0.12801172418762916,-279.395533983393,-278.80740083712345
50.699999999999996,2.1880173400129275,-0.008472588108973915,2.2304718749999997,279.99999999999994,140.0,0.5737342864476144,-279.2636356005384,-0.12836111564264488,-279.3919967161811,-278.81826242973347
50.75,2.187596355550682,-0.008366658013436645,2.2301576877046667,279.99999999999994,140.0,0.5594775334633971,-279.2599311013829,-0.12870704015423456,-279.38863814153717,-278.8291606080737
50.8,2.1871806742115836,-0.008260470203869615,2.2298432508976886,279.99999999999994,140.0,0.5453661197521904,-279.25641065942483,-0.12904945618794253,-279.3854601156128,-278.84009399586057
50.849999999999994,2.186770308530295,-0.008154038736472231,2.2295285646975986,279.99999999999994,140.0,0.5314031897415015,-279.2530760770977,-0.1293883229504181,-279.38246440004815,-278.8510612103067
50.9,2.186365270337937,-0.008047377695824942,2.2292136292229303,279.99999999999994,140.0,0.5175917988145822,-279.24992906069696,-0.12972360040461337,-279.37965266110155,-278.86206086228697
50.949999999999996,2.185965570760713,-0.007940501193193226,2.228898444592215,279.99999999999994,140.0,0.5039349123210519,-279.2469712195412,-0.1300552492847123,-279.37702646882593,-278.87309155650485
51.0,2.1855712202186175,-0.007833423364830285,2.2285830109239875,279.99999999999994,140.0,0.4904354046349882,-279.2442040651832,-0.13038323111078778,-279.374587296294,-278.88415189165903
51.050000000000004,2.18518222842423,-0.007726158370278566,2.2282673283367784,279.99999999999994,140.0,0.477096058260845,-279.2416290106695,-0.1307075082031743,-279.37233651887266,-278.89524046061183
51.099999999999994,2.18479860438159,-0.007618720390670209,2.2279513969491225,279.99999999999994,140.0,0.4639195629875358,-279.23924736984844,-0.13102804369655147,-279.37027541354496,-278.9063558505575
51.15,2.184420356385163,-0.0075111236270265155,2.2276352168795515,279.99999999999994,140.0,0.45090851509099394,-279.2370603567293,-0.13134480155372769,-279.36840515828305,-278.917496643192
51.199999999999996,2.1840474920188875,-0.007403382298556558,2.227318788246599,279.99999999999994,140.0,0.43806541658550285,-279.2350690848899,-0.13165774657911788,-279.366726831469,-278.9286614148835
51.25,2.1836800181553078,-0.007295510640955014,2.2270021111687974,279.99999999999994,140.0,0.4253926745240632,-279.2332745669356,-0.13196684443190507,-279.36524141136755,-278.9398487368435
51.3,2.183317940954792,-0.007187522904699335,2.226685185764679,279.99999999999994,140.0,0.41289260034804265,-279.23167771400745,-0.13227206163888203,-279.3639497756463,-278.9510571752982
51.349999999999994,2.1829612658648383,-0.007079433353346343,2.226368012152778,279.99999999999994,140.0,0.4005674092863301,-279.23027933534166,-0.1325733656069609,-279.3628527009486,-278.96228529166234
51.4,2.182609997619458,-0.006971256261828338,2.226050590451626,279.99999999999994,140.0,0.3884192198041931,-279.2290801378802,-0.13287072463535,-279.3619508625156,-278.9735316427114
51.449999999999996,2.1822641402386553,-0.00686300591474884,2.2257329207797567,279.99999999999994,140.0,0.37645005310201546,-279.2280807259313,-0.133164107927383,-279.3612448338587,-278.98479478075666
51.5,2.1819236970279827,-0.006754696604678032,2.2254150032557023,279.99999999999994,140.0,0.36466183266406754,-279.22728160088207,-0.13345348560200074,-279.3607350864841,-278.99607325382004
51.55,2.181588670578187,-0.006646342630448009,2.2250968379979956,279.99999999999994,140.0,0.3530563838574388,-279.226683160962,-0.13373882870487627,-279.3604219896669,-279.00736560580947
51.6,2.181259062764938,-0.006537958295447926,2.2247784251251708,279.99999999999994,140.0,0.34163543358123916,-279.2262857010575,-0.13402010921917665,-279.36030581027666,-279.01867037669547
51.65,2.180934874748642,-0.006429557905919127,2.224459764755759,279.99999999999994,140.0,0.3304006099661539,-279.2260894125784,-0.13429730007595642,-279.36038671265436,-279.02998610268816
51.699999999999996,2.1806161069743455,-0.006321155769250363,2.224140857008294,279.99999999999994,140.0,0.3193534421244107,-279.2260943833756,-0.134570375164177,-279.36066475853977,-279.0413113164153
51.75,2.1803027591717163,-0.00621276619227317,2.2238217020013087,279.99999999999994,140.0,0.3084953599501986,-279.2263005977103,-0.13483930934034477,-279.36113990705064,-279.05264454710044
51.8,2.179994830355118,-0.006104403479557511,2.2235022998533354,279.99999999999994,140.0,0.29782769397055026,-279.22670793627486,-0.13510407843776603,-279.36181201471265,-279.06398432074207
51.85,2.179692318823761,-0.005996081931707768,2.223182650682907,279.99999999999994,140.0,0.28735167524668087,-279.22731617626494,-0.135364659275413,-279.36268083554035,-279.0753291602937
51.89999999999999,2.1793952221619475,-0.005887815843659167,2.222862754608557,279.99999999999994,140.0,0.2770684353257507,-279.2281249915034,-0.13562102966639208,-279.3637460211698,-279.08667758584403
51.949999999999996,2.179103537239395,-0.005779619502974747,2.2225426117488176,279.99999999999994,140.0,0.266979006242997,-279.2291339526153,-0.13587316842601366,-279.36500712104134,-279.09802811479835
52.0,2.17881726021165,-0.005671507188142933,2.222222222222222,279.99999999999994,140.0,0.25708432057415587,-279.23034252725444,-0.1361210553794628,-279.3664635826339,-279.10937926205975
52.05,2.178536386520581,-0.005563493166875833,2.221901586147303,279.99999999999994,140.0,0.24738521153807516,-279.231750080381,-0.1363646713690581,-279.3681147517501,-279.120729540212
52.1,2.1782609108949624,-0.005455591694408332,2.2215807036425934,279.99999999999994,140.0,0.23788241314939312,-279.2333558745904,-0.13660399826110192,-279.3699598728515,-279.1320774597021
52.15,2.1779908273511404,-0.005347817011798087,2.2212595748266257,279.99999999999994,140.0,0.22857656042113667,-279.2351590704929,-0.13683901895231804,-279.37199808944524,-279.14342152902407
52.199999999999996,2.177726129193783,-0.0052401833442264996,2.2209381998179336,279.99999999999994,140.0,0.21946818961706924,-279.23715872714394,-0.13706971737587031,-279.3742284445198,-279.1547602549028
52.24999999999999,2.177466809016718,-0.005132704899300777,2.220616578735049,279.99999999999994,140.0,0.21055773855359677,-279.23935380252556,-0.13729607850696324,-279.3766498810325,-279.16609214247893
52.3,2.177212858703853,-0.005025395865357174,2.2202947116965053,279.99999999999994,140.0,0.20184554695101695,-279.2417431540771,-0.1375180883680196,-279.3792612424451,-279.17741569549406
52.35,2.176964269430182,-0.004918270409765496,2.2199725988208354,279.99999999999994,140.0,0.19333185683387313,-279.24432553927704,-0.13773573403343475,-279.38206127331046,-279.1887294164766
52.4,2.1767210316628764,-0.00481134267723498,2.2196502402265716,279.99999999999994,140.0,0.18501681298015513,-279.24709961627406,-0.13794900363390397,-279.38504861990793,-279.2000318069278
52.45,2.176483135162459,-0.004704626788121642,2.219327636032247,279.99999999999994,140.0,0.17690046341906215,-279.25006394456756,-0.1381578863603233,-279.3882218309278,-279.2113213675088
52.49999999999999,2.1762505689840643,-0.0045981368367371865,2.219004786356395,279.99999999999994,140.0,0.16898275997702525,-279.2532169857378,-0.1383623724672611,-279.3915793582051,-279.22259659822805
52.55,2.176023321478785,-0.004491886889659594,2.2186816913175478,279.99999999999994,140.0,0.16126355887166155,-279.2565571042248,-0.138562453275998,-279.3951195575008,-279.2338559986291
52.599999999999994,2.1758013802950984,-0.004385890984045475,2.218358351034239,279.99999999999994,140.0,0.153742621353312,-279.26008256815487,-0.13875812117714023,-279.39884068933196,-279.24509806797863
52.65,2.175584732380381,-0.004280163125944306,2.2180347656249997,279.99999999999994,140.0,0.1464196143937911,-279.263791550217,-0.13894936963279808,-279.4027409198498,-279.256321305456
52.7,2.1753733639825046,-0.004174717288614646,2.217710935208365,279.99999999999994,140.0,0.13929411142195666,-279.26768212858497,-0.13913619317833578,-279.4068183217633,-279.2675242103413
52.74999999999999,2.1751672606515196,-0.004069567410842449,2.217386859902866,279.99999999999994,140.0,0.13236559310568521,-279.2717522878883,-0.1393185874236883,-279.411070875312,-279.2787052822063
52.8,2.17496640724142,-0.003964727395261585,2.2170625398270367,279.99999999999994,140.0,0.12563344817981664,-279.2759999202293,-0.13949654905425105,-279.4154964692836,-279.2898630211038
52.849999999999994,2.1747707879119935,-0.003860211106676674,2.2167379750994094,279.99999999999994,140.0,0.11909697431961143,-279.2804228262465,-0.13967007583133578,-279.4200929020778,-279.3009959277582
52.9,2.174580386130753,-0.0037560323703883596,2.2164131658385173,279.99999999999994,140.0,0.11275537905924202,-279.28501871622404,-0.13983916659220266,-279.42485788281624,-279.312102503757
52.95,2.174395184674955,-0.0036522049705211323,2.2160881121628924,279.99999999999994,140.0,0.10660778075481754,-279.28978521124634,-0.14000382124966024,-279.429789032496,-279.3231812517412
53.0,2.174215165633701,-0.003548742648353826,2.215762814191068,279.99999999999994,140.0,0.10065320959142268,-279.294719844398,-0.14016404079124395,-279.43488388518927,-279.33423067559784
53.05,2.17404031041012,-0.0034456591006529137,2.215437272041578,279.99999999999994,140.0,0.09489060863362862,-279.2998200620071,-0.1403198272779682,-279.4401398892851,-279.3452492806514
53.099999999999994,2.1738705997236356,-0.0033429679780087244,2.2151114858329537,279.99999999999994,140.0,0.08931883491891418,-279.30508322493296,-0.1404711838426589,-279.4455544087756,-279.35623557385674
53.15,2.173706013612319,-0.003240682883174714,2.214785455683729,279.99999999999994,140.0,0.08393666059341517,-279.31050660989655,-0.14061811468786414,-279.4511247245844,-279.367188063991
53.199999999999996,2.173546531435318,-0.003138817369409916,2.2144591817124364,279.99999999999994,140.0,0.0787427740893989,-279.3160874108535,-0.1407606250833532,-279.45684803593684,-279.37810526184745
53.25,2.173392131875378,-0.003037384938824716,2.214132664037608,279.99999999999994,140.0,0.07373578134384198,-279.3218227404089,-0.14089872136319687,-279.4627214617721,-279.3889856804282
53.3,2.1732427929414357,-0.002936399040730074,2.2138059027777777,279.99999999999994,140.0,0.06891420705746858,-279.32770963127285,-0.14103241092244345,-279.4687420421953,-279.39982783513784
53.349999999999994,2.1730984919713046,-0.002835873069990349,2.213478898051478,279.99999999999994,140.0,0.06427649599358762,-279.33374503775735,-0.14116170221338292,-279.4749067399707,-279.41063024397715
53.4,2.1729592056344367,-0.0027358203653798626,2.2131516499772417,279.99999999999994,140.0,0.05982101431604792,-279.3399258373122,-0.14128660474141225,-279.4812124420536,-279.4213914277376
53.449999999999996,2.1728249099347665,-0.002636254207943346,2.2128241586736017,279.99999999999994,140.0,0.05554605096561049,-279.3462488320997,-0.14140712906050087,-279.4876559611602,-279.4321099101946
53.5,2.1726955802136416,-0.002537187819360429,2.2124964242590908,279.99999999999994,140.0,0.051449819074019604,-279.3527107506089,-0.14152328676826187,-279.4942340373771,-279.4427842183031
53.55,2.17257119115283,-0.0024386343603143173,2.2121684468522416,279.99999999999994,140.0,0.04753045741503442,-279.35930824930557,-0.1416350905006332,-279.5009433398062,-279.45341288239115
53.599999999999994,2.1724517167776103,-0.002340606928864813,2.2118402265715873,279.99999999999994,140.0,0.043786031891665404,-279.36603791432094,-0.14174255392617616,-279.5077804682472,-279.4639944363555
53.65,2.172337130459944,-0.0022431185588258477,2.211511763535661,279.99999999999994,140.0,0.04021453705884154,-279.37289626317437,-0.1418456917399908,-279.5147419549143,-279.4745274178555
53.699999999999996,2.1722274049217276,-0.0021461822181476813,2.211183057862995,279.99999999999994,140.0,0.03681389768071635,-279.3798797465326,-0.14194451965725982,-279.52182426618987,-279.4850103685091
53.75,2.1721225122381287,-0.0020498108073039424,2.210854109672122,279.99999999999994,140.0,0.03358197032180384,-279.38698475000257,-0.14203905440642087,-279.529023804409,-279.4954418340872
53.8,2.172022423840997,-0.001954017157683671,2.2105249190815757,279.99999999999994,140.0,0.030516544971117207,-279.3942075959583,-0.142129313721978,-279.53633690968024,-279.5058203647091
53.849999999999994,2.1719271105223603,-0.0018588140299885451,2.2101954862098885,279.99999999999994,140.0,0.027615346698467717,-279.40154454539925,-0.14221531633695447,-279.5437598617362,-279.51614451503775
53.9,2.171836542437998,-0.0017642141126354653,2.2098658111755927,279.99999999999994,140.0,0.024876037342063305,-279.4089917998416,-0.14229708197499488,-279.55128888181656,-279.52641284447446
53.949999999999996,2.1717506891110965,-0.0016702300201646752,2.2095358940972223,279.99999999999994,140.0,0.02229621722653103,-279.41654550323943,-0.14237463134212153,-279.55892013458157,-279.53662391735503
54.0,2.1716695194359814,-0.0015768742916536071,2.2092057350933088,279.99999999999994,140.0,0.019873426910471306,-279.4242017439363,-0.14244798611815426,-279.56664973005445,-279.546776303144
54.05,2.171593001681931,-0.0014841593891366342,2.208875334282386,279.99999999999994,140.0,0.017605148962636298,-279.431956556645,-0.14251716894779787,-279.57447372559284,-279.5568685766302
54.1,2.171521103497068,-0.0013920976960309277,2.2085446917829867,279.99999999999994,140.0,0.015488809765809823,-279.4398059244564,-0.14258220343140351,-279.5823881278878,-279.566899318122
