time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
33.9,2.3225701230734317,-0.003912639258865508,2.3211563652139278,279.99999999999994,140.0,0.12235401719066177,-279.9991823532138,-0.05288567384057318,-280.0520680270544,-279.92971400986374
33.949999999999996,2.322374372590767,-0.0039174164345969174,2.320932724686915,279.99999999999994,140.0,0.12265297829208753,-279.99914977464164,-0.0529559759220497,-280.05210575056367,-279.9294527722716
34.0,2.3221783814299717,-0.0039222664480360455,2.320708794821221,279.99999999999994,140.0,0.12295687084259259,-279.99911650114666,-0.05302645211932952,-280.052142953266,-279.9291860824234
34.050000000000004,2.3219821459459635,-0.003927189422217633,2.3204845757353776,279.99999999999994,140.0,0.12326571950636057,-279.99908253400366,-0.053097104169914824,-280.0521796381736,-279.9289139186672
34.099999999999994,2.3217856624877498,-0.003932185470570212,2.3202600675479186,279.99999999999994,140.0,0.1235795486374892,-279.99904787483416,-0.05316793382124892,-280.05221580865543,-279.9286362600179
34.15,2.3215889273989063,-0.003937254696901782,2.320035270377377,279.99999999999994,140.0,0.1238983822766328,-279.99901252560807,-0.05323894283059986,-280.0522514684386,-279.928353086162
34.199999999999996,2.32139193701806,-0.003942397195386722,2.319810184342285,279.99999999999994,140.0,0.12422224414754945,-279.9989764886445,-0.05331013296494131,-280.0522866216094,-279.92806437746185
34.25,2.321194687679368,-0.00394761305055392,2.3195848095611753,279.99999999999994,140.0,0.12455115765355115,-279.99893976661315,-0.05338150600083499,-280.05232127261394,-279.9277701149604
34.3,2.3209971757130043,-0.0039529023372761535,2.3193591461525815,279.99999999999994,140.0,0.12488514587385867,-279.998902362535,-0.05345306372430929,-280.05235542625934,-279.9274702803855
34.35,2.3207993974456405,-0.0039582651207606834,2.3191331942350364,279.99999999999994,140.0,0.12522423155985976,-279.9988642797831,-0.053524807930739424,-280.05238908771383,-279.927164856154
34.4,2.320601349200928,-0.003963701456541102,2.318906953927072,279.99999999999994,140.0,0.12556843713127194,-279.9988255220828,-0.05359674042472554,-280.05242226250755,-279.92685382537627
34.449999999999996,2.320403027299986,-0.003969211390470402,2.318680425347222,279.99999999999994,140.0,0.12591778467220943,-279.99878609351225,-0.053668863019969495,-280.05245495653224,-279.92653717186
34.5,2.3202044280618805,-0.003974794958715292,2.318453608614019,279.99999999999994,140.0,0.12627229592715478,-279.9987459985025,-0.053741177539152224,-280.0524871760416,-279.9262148801145
34.55,2.3200055478041137,-0.003980452187751746,2.3182265038459957,279.99999999999994,140.0,0.12663199229683555,-279.9987052418373,-0.053813685813809006,-280.0525189276511,-279.9258869353543
34.6,2.319806382843105,-0.003986183094361789,2.317999111161685,279.99999999999994,140.0,0.126996894834007,-279.99866382865304,-0.053886389684204034,-280.0525502183372,-279.9255533235032
34.65,2.3196069294946775,-0.0039919876856315244,2.31777143067962,279.99999999999994,140.0,0.12736702423914034,-279.9986217644381,-0.05395929099920494,-280.05258105543726,-279.92521403119815
34.699999999999996,2.3194071840745423,-0.003997865958950401,2.317543462518333,279.99999999999994,140.0,0.12774240085601818,-279.9985790550323,-0.05403239161615579,-280.0526114466484,-279.92486904579243
34.75,2.319207142898783,-0.004003817902011712,2.317315206796357,279.99999999999994,140.0,0.1281230446672376,-279.99853570662617,-0.054105693400749146,-280.0526414000269,-279.9245183553597
34.8,2.3190068022843415,-0.004009843492814341,2.317086663632226,279.99999999999994,140.0,0.1285089752896212,-279.9984917257598,-0.05417919822689838,-280.0526709239867,-279.924161948697
