freq_hz,target_psd,welch_hi,welch_lo,welch_mean
170898.4375,0.0001008684409693908,0.00011450721784814543,9.003627260686643e-05,9.949080796132131e-05
171875.0,0.00010085860722794547,0.00011382545135432567,8.765560955530655e-05,0.00010349571665868027
172851.5625,0.00010084893955195905,0.00011098151254330657,9.215318379826159e-05,0.000100797458817882
173828.125,0.00010083943440701627,0.00011120096671630127,8.784541579014199e-05,0.00010197883704339355
174804.6875,0.0001008300880023907,0.00011087742628457467,9.325787254677687e-05,0.00010002207879498986
175781.25,0.00010082089696114961,0.0001109824157867116,9.003855126071563e-05,0.0001001550540435157
176757.8125,0.00010081185774757209,0.0001097630171800887,8.595218728771095e-05,0.00010121984707966819
177734.375,0.00010080296711998825,0.0001116028833352113,8.809419153838163e-05,9.948077686766108e-05
178710.9375,0.00010079422178016885,0.00010883078809792359,9.237215660541054e-05,0.00010176924876792009
179687.5,0.00010078561861401377,0.00010885052863506186,9.08541014363894e-05,0.00010175736776708791
180664.0625,0.00010077715454459916,0.00010823771997497153,9.048470431658664e-05,0.00010193254186587036
181640.625,0.00010076882657825232,0.00011010491257330504,8.936275566715768e-05,0.00010069790533248827
182617.1875,0.00010076063184438437,0.00010848831773919275,8.703525858946249e-05,9.92853660736155e-05
183593.75,0.00010075256746311205,0.00010882051351512703,8.798600880131282e-05,9.867303002287258e-05
184570.3125,0.00010074463075632529,0.00011172296797891095,9.179651795475022e-05,9.983936135076912e-05
185546.875,0.00010073681895175486,0.00011766445644856276,8.965371084536418e-05,0.00010174117522323853
186523.4375,0.00010072912955093543,0.00011045359016285798,9.164742542467162e-05,9.937684313339564e-05
187500.0,0.00010072155988346098,0.00010901787422869382,8.917211404280712e-05,0.00010005961576938486
188476.5625,0.00010071410761861522,0.00010792912381626524,9.142421757128115e-05,0.00010064057034625288
189453.125,0.00010070677020093724,0.00011308539255740693,8.433176422410382e-05,0.00010001647538586568
190429.6875,0.00010069954540109849,0.0001155981007868409,9.149742990987081e-05,9.958274595894275e-05
191406.25,0.00010069243082742909,0.0001106079800313633,9.386045249924071e-05,0.00010118252416452218
192382.8125,0.00010068542432774559,0.00010640372729996485,9.233065483196677e-05,0.00010065173416938369
193359.375,0.00010067852366368726,0.00011423247286407194,8.779591873674328e-05,9.939486075606578e-05
194335.9375,0.00010067172675629504,0.00011082399244324563,9.23228774859093e-05,9.964782052592882e-05
195312.5,0.00010066503151077234,0.00011186882549834497,9.238343733143917e-05,9.966775642654321e-05
196289.0625,0.00010065843591772103,0.00010705740770636695,9.588794612885479e-05,0.00010037169651725718
197265.625,0.00010065193801684293,0.00011074696250344709,9.379171837608171e-05,0.00010063342675670014
198242.1875,0.00010064553586487455,0.00011121504303845862,8.971762630537914e-05,0.00010116329693968487
199218.75,0.00010063922762757714,0.00011032007875969413,9.064990154945986e-05,0.00010113074930782532
200195.3125,0.00010063301142461437,0.00010878056975840124,9.038313139891535e-05,9.858518609094534e-05
201171.875,0.00010062688553994668,0.0001075109863333244,9.217899333196278e-05,9.871894482579589e-05
202148.4375,0.00010062084815315948,0.00011256077733741208,9.269656380549647e-05,9.918922042075736e-05
203125.0,0.00010061489765908691,0.00010600409636774124,9.187957151279871e-05,0.00010269191265876479
204101.5625,0.0001006090323012634,0.00011063451673635046,9.08547341743297e-05,0.00010097265766898655
205078.125,0.00010060325055802833,0.00011131541203093639,9.084552241352343e-05,0.00010138591804717976
206054.6875,0.00010059755076083631,0.00011113634659344569,9.302144238757861e-05,0.00010312155294066146
207031.25,0.0001005919314400743,0.00010883493433562378,8.968960507446461e-05,0.00010261402019225087
