time_us,phase_target_pi,phase_measured_pi,intensity_target_au,intensity_measured_au
0.828346324197421,-0.509893498023639,-0.5080389201823452,1.0,1.0051960537092577
0.8296467108916085,-0.5142560270113008,-0.5119270906827952,1.0,1.0061969423608168
0.8309470975857959,-0.5178844604233409,-0.5176942167502158,1.0,1.0120941078675718
0.8322474842799834,-0.5208909517504795,-0.520510109930336,1.0,1.0096783331718924
0.8335478709741708,-0.5238491705000059,-0.5225808078861729,1.0,1.0034308982557965
0.8348482576683584,-0.5255716112626524,-0.5245013735529181,1.0,1.0114304228899789
0.8361486443625459,-0.5272940520252986,-0.5259395471830731,1.0,1.0116456644036242
0.8374490310567333,-0.5283822985601295,-0.526016153228424,1.0,1.0077874649580842
0.8387494177509208,-0.5289167416847557,-0.5252569009104777,1.0,1.0048533562291662
0.8400498044451082,-0.5294188107613438,-0.5262053675641136,1.0,1.005432672396656
0.8413501911392957,-0.5288768167887062,-0.5258864735494806,1.0,1.0075822063056457
0.8426505778334833,-0.5283348228160686,-0.5256529166697052,1.0,1.0071640568831977
0.8439509645276707,-0.5272886343558266,-0.5233621401463788,1.0,0.9995706238494032
0.8452513512218581,-0.5257886708567407,-0.5215717529195532,1.0,1.0037136848655395
0.8465517379160457,-0.5242697719573289,-0.5195371162399188,1.0,1.0064466299458465
0.8478521246102331,-0.5219303390437884,-0.515707477305782,1.0,0.9976776796206576
0.8491525113044206,-0.5195909061302478,-0.5121940579405067,1.0,0.9975451207370702
0.8504528979986081,-0.5168746200926579,-0.5086558247627863,1.0,1.003810115714043
0.8517532846927955,-0.513808789128414,-0.5064301498813131,1.0,1.0086320087285208
0.853053671386983,-0.5107335980590084,-0.503222812915611,1.0,1.002904596133889
0.8543540580811705,-0.5070453201015374,-0.49935209517253154,1.0,1.0020676802646686
0.8556544447753579,-0.5033570421440663,-0.49475555031704355,1.0,1.000778173117967
0.8569548314695454,-0.4993980952414544,-0.4920179016270083,1.0,1.0020473722466368
0.858255218163733,-0.49518042067069407,-0.487148903016333,1.0,0.9984863785174053
0.8595556048579204,-0.4909593830141685,-0.48420293542991827,1.0,0.9960654987964125
0.8608559915521078,-0.48629441803658036,-0.47815421998897517,1.0,1.0001565029787414
0.8621563782462953,-0.48162945305899163,-0.47524436535095455,1.0,1.000685554111894
0.8634567649404827,-0.47677546243282837,-0.47004106809050095,1.0,1.0037973289237232
0.8647571516346703,-0.4717352674364276,-0.46664236441031987,1.0,1.0008267519722656
0.8660575383288578,-0.4666950724400265,-0.4604917190682297,1.0,1.0064077518454402
0.8673579250230452,-0.4613438102703864,-0.4570672120955202,1.0,1.000995831888096
0.8686583117172326,-0.45599254810074674,-0.45210406242359386,1.0,0.9972754072413155
0.8699586984114202,-0.4505162910157148,-0.448486145273902,1.0,0.9987333709549949
0.8712590851056076,-0.4449131451529355,-0.44192594459657203,1.0,1.0043157199830268
0.8725594717997952,-0.4393099992901562,-0.43486144430854484,1.0,1.0054003033942989
0.8738598584939826,-0.4335132005304145,-0.42952034457979654,1.0,1.0024141399397513
0.87516024518817,-0.42771493470327104,-0.423536764001194,1.0,0.9990929026899713
0.8764606318823576,-0.42184917108386105,-0.419088093101587,1.0,0.995285357059588
0.877761018576545,-0.4159127943894656,-0.41173674492852297,1.0,0.9960709968188884
0.8790614052707325,-0.4099764176950686,-0.4067861800670339,1.0,0.9973312220537537
0.88036179196492,-0.40396276731256936,-0.3989519094032893,1.0,1.0020349742371233
0.8816621786591075,-0.3979479371791067,-0.3937876873012026,1.0,0.9996067561008334
0.8829625653532949,-0.39192592679124644,-0.38588296718815623,1.0,0.9993691759853112
0.8842629520474824,-0.3858961751916114,-0.3819221498072872,1.0,0.9937144652677035
0.8855633387416698,-0.3798664235919764,-0.37446947736274816,1.0,0.9959050029394898
0.8868637254358573,-0.3738884182931681,-0.3701635021698447,1.0,0.9956759086420643
0.8881641121300449,-0.367911607139764,-0.3627478282318413,1.0,0.9986965150057406
0.8894644988242323,-0.3619939970666241,-0.35781811592582874,1.0,1.0017725484551268
0.8907648855184197,-0.35614216597155607,-0.35067044378742146,1.0,1.007040806810431
0.8920652722126072,-0.3502903348764891,-0.3475175603640533,1.0,1.0027061857128612
0.8933656589067946,-0.34463293120132504,-0.34189758571042483,1.0,1.0011108856286837
0.8946660456009822,-0.33898155628336685,-0.33649337426406456,1.0,1.0014508340975405
0.8959664322951697,-0.33345970819973025,-0.32925892325330663,1.0,1.0017346307287607
0.8972668189893571,-0.3280861892328158,-0.3245964399428524,1.0,1.0043077592729674
0.8985672056835445,-0.3227126702659008,-0.3200777643217852,1.0,1.0019457782926624
0.8998675923777321,-0.317680787962014,-0.31533867864430026,1.0,1.0029821209289222
0.9011679790719195,-0.3126622508402776,-0.31132291606160645,1.0,1.0092488538415634
0.902468365766107,-0.3078409253098415,-0.30568677663780813,1.0,1.0074602039846632
0.9037687524602945,-0.3032523741166799,-0.3011311302001303,1.0,1.000558052714346
0.905069139154482,-0.2986638229235183,-0.2958668039301928,1.0,1.0021965308170673
0.9063695258486694,-0.2945534189813441,-0.2922735292002959,1.0,1.0014246392762163
0.9076699125428569,-0.29046560467307403,-0.2874312914155138,1.0,1.0001447800737013
0.9089702992370444,-0.2866327021371287,-0.2845851015101095,1.0,0.9977444946943971
0.910270685931232,-0.28310994225751285,-0.2795792511698579,1.0,0.9910969563842731
0.9115710726254194,-0.279587182377897,-0.2762589366496131,1.0,0.9963079028840311
0.9128714593196068,-0.27665278292761325,-0.2720696259029355,0.9998703433829227,0.9947177637971373
0.9141718460137943,-0.273751070167848,-0.2704619375193834,0.9997334927398854,0.9997049259390949
0.9154722327079817,-0.2711452314142952,-0.26872153509405555,0.999475292852934,0.9967446699281245
0.9167726194021693,-0.26891048887192287,-0.26627734497370126,0.9990649438932375,0.9951189765075492
0.9180730060963568,-0.26667574632955077,-0.26144954472941573,0.9986546791881722,0.9948434776115729
0.9193733927905442,-0.26510003957725026,-0.259694728343326,0.9979878298802272,0.9905189904257214
0.9206737794847316,-0.2635665111155142,-0.2586194949636219,0.9973047830938093,0.9959735517325443
0.9219741661789191,-0.2623481362362382,-0.25772294867984974,0.9965031725412374,0.9973684150282016
0.9232745528731066,-0.26153728754117783,-0.25553415739530283,0.9955483389696624,0.9980879169264082
0.9245749395672941,-0.2607264388461175,-0.25581649980715004,0.9945939630705909,0.9960678114875686
0.9258753262614816,-0.2605970458203496,-0.25710098065402537,0.993387061956136,0.9920612268168736
0.927175712955669,-0.2605171132867077,-0.2548224078310041,0.9921625442926196,0.9897470502915101
0.9284760996498564,-0.26074812435782335,-0.2542801193435049,0.9908230047882167,0.9889387877148449
0.929776486344044,-0.26139372690194884,-0.2570610804542975,0.9893301156390681,0.9860310143508243
0.9310768730382314,-0.26203932944607444,-0.25929592746936475,0.9878383520181956,0.9883880783547215
0.9323772597324189,-0.2633386263392371,-0.25820768338418926,0.9860994115129451,0.9937080956591532
0.9336776464266064,-0.2646910691144351,-0.2577141063761667,0.9843418349042026,0.9835047753186135
0.9349780331207939,-0.26632815601280296,-0.26107074137262026,0.9824734961480693,0.9893476716493931
0.9362784198149813,-0.26835662858052983,-0.2623743549618533,0.9804526359045785,0.985915961664327
0.9375788065091688,-0.2703851011482567,-0.26344814098058283,0.9784338561658704,0.9780323169257169
0.9388791932033563,-0.2729958992378744,-0.2649295759959811,0.9761744829852119,0.9733033345114109
0.9401795798975437,-0.2756592020876627,-0.2725265360492678,0.9738958678123233,0.9759025152251843
0.9414799665917313,-0.27856471383346065,-0.275750397788184,0.9715114229570702,0.9795359615401217
0.9427803532859187,-0.28181372183178105,-0.27662129964846427,0.9689762380894702,0.971013615925798
0.9440807399801062,-0.28506272983010145,-0.27894177275409915,0.9664443653609703,0.9680775283686497
0.9453811266742936,-0.2887953261599945,-0.2877775812663058,0.963679653487422,0.9699236306246747
0.9466815133684812,-0.292575881663267,-0.2913538667487551,0.9608955169759795,0.9646796844290407
0.9479819000626687,-0.29654951422141596,-0.29322354606521794,0.9580111052498826,0.9594935318401299
0.9492822867568561,-0.3008056113598496,-0.2963673658800926,0.9549786778481785,0.961855465281158
0.9505826734510435,-0.30506170849828323,-0.30418921723341746,0.9519510573836595,0.9552895478239826
0.951883060145231,-0.30969747098227546,-0.3063039867021406,0.9486994489811718,0.9487747152655507
0.9531834468394185,-0.3143743638787024,-0.30900212999304644,0.9454286613746746,0.9409579796251327
0.954483833533606,-0.31919863272300986,-0.31497346271579607,0.9420637190839617,0.9457687276523187
0.9557842202277934,-0.3242453558282665,-0.3258026061456535,0.9385544089049893,0.9458011452480332
0.9570846069219809,-0.32929207893352325,-0.3280743326764107,0.9350516472477345,0.9360039081091283
0.9583849936161685,-0.3346292607107357,-0.33029941202325713,0.931334762969582,0.9296746568786249
0.9596853803103559,-0.3400006140964125,-0.33507592161843713,0.9275993729832765,0.9273484204230248
0.9609857670045434,-0.34548368282583053,-0.3448203494733395,0.9237764544441933,0.9289583392576487
0.9622861536987307,-0.3511407696868439,-0.34776235857746557,0.9198137110216399,0.9228337698498614
0.9635865403929184,-0.3567978565478586,-0.35060185768339297,0.9158594854106173,0.9174968655147848
0.9648869270871057,-0.3626788236959817,-0.35699716279394195,0.9117019258651802,0.9088633265956665
0.9661873137812932,-0.3685882502026356,-0.3669667455175413,0.9075269572424439,0.9132077858284545
0.9674877004754808,-0.3745833331775053,-0.36932732273705277,0.903271527505501,0.9029957810800279
0.9687880871696681,-0.38071613831695467,-0.37120639551641804,0.8988816742828464,0.8998565056149413
0.9700884738638557,-0.38684894345640514,-0.38203609464077315,0.8945025142908684,0.8964435632479446
0.9713888605580431,-0.39315437849633156,-0.39265346792031863,0.8899316347281373,0.8887033350364114
0.9726892472522306,-0.3994834210440179,-0.3954478469744612,0.885344856021508,0.8832230617135319
0.9739896339464181,-0.4058755171358559,-0.3981632109823766,0.8806850575420412,0.8788887808034144
0.9752900206406055,-0.4123722821109847,-0.41036298219246226,0.8758970502784793,0.8778201652974333
0.9765904073347931,-0.4188690470861134,-0.4187089359883816,0.871122093959724,0.8776857681292026
0.9778907940289805,-0.42548421896093797,-0.42101222397817745,0.8661677545177201,0.8681995842199546
0.979191180723168,-0.43211674357106405,-0.4253412087269048,0.8611994244937901,0.8538195343535204
0.9804915674173555,-0.43878536365702864,-0.43882336776066255,0.8561658201714646,0.8533529074798405
0.981791954111543,-0.4455158617015734,-0.4455428153489366,0.851010982136642,0.8507644375414563
0.9830923408057305,-0.45224635974612,-0.4475770079191549,0.8458717092241288,0.8440702970970843
0.9843927274999178,-0.45902293811798256,-0.4518913130104179,0.8405660033255911,0.8364963046776481
0.9856931141941054,-0.4658067290628165,-0.4668579381712298,0.8352485946441507,0.8379565821365732
0.9869935008882927,-0.47259129664298083,-0.47247103126197487,0.8298738898965078,0.8317035013097581
0.9882938875824803,-0.47937723951487743,-0.47336647111170926,0.8243856266085443,0.8212566633488734
0.9895942742766679,-0.4861631823867734,-0.4792775564428873,0.8189155715379148,0.8184537178635013
0.9908946609708552,-0.4929028629087054,-0.49661605652767044,0.8132925352508773,0.8188950669330346
0.9921950476650427,-0.49963483303897877,-0.4995924622962742,0.8076604392912464,0.8090209843199188
0.9934954343592302,-0.5063271237973902,-0.4996172693803909,0.8019791860401462,0.7987100870894989
0.9947958210534177,-0.5129468097477163,-0.5045368731495274,0.7961926825102733,0.7940275124020637
0.9960962077476052,-0.5195664956980436,-0.5205564185406867,0.7904271302519734,0.786728392401448
0.9973965944417926,-0.5260422875805739,-0.5240325443525597,0.7845224356209107,0.7907812400730202
0.9986969811359802,-0.532492611486504,-0.5239500130409939,0.7786116515199507,0.7806999178710627
0.9999973678301675,-0.5388662319673742,-0.5305846252147278,0.7726599371525802,0.7764855135855958
1.001297754524355,-0.5450947829269395,-0.5461374933634303,0.7666118407765973,0.767389303341071
1.0025981412185425,-0.5513233338865042,-0.5482541620690278,0.7605875086321704,0.7620617099249953
1.00389852791273,-0.5573276915912513,-0.5469909593036139,0.7544381441470722,0.7550793344958473
1.0051989146069176,-0.5632900130607219,-0.5560976679269226,0.7482859552717878,0.7506004780948368
1.006499301301105,-0.5691506235575511,-0.5702274174671513,0.7421010797877751,0.7438756569363237
1.0077996879952924,-0.5748123325967729,-0.5710512864143338,0.7358291721675716,0.7361523612204747
1.0091000746894798,-0.5804740416359937,-0.5693514065301502,0.7295838808252694,0.7298732788916797
1.0104004613836675,-0.5858653804646856,-0.5797180599437283,0.7232278223226385,0.7285891746889122
1.0117008480778549,-0.5912031324048032,-0.5929628401067503,0.7168724635240298,0.7212118568630186
1.0130012347720423,-0.5964296365926398,-0.5929912647111232,0.7104926081955993,0.716582443089273
1.01430162146623,-0.6014311169179111,-0.5909218152055915,0.7040354692815355,0.7046672232875073
1.0156020081604171,-0.6064325972431814,-0.6011472636470786,0.6976078065304634,0.6998894707737913
1.0169023948546048,-0.6111534307661268,-0.6103477784890186,0.6910836819115391,0.6956702911435386
1.0182027815487924,-0.6158155835940394,-0.6066555235970997,0.6845640009939195,0.6838404564978813
1.0195031682429796,-0.6203692589474953,-0.605512518792902,0.678027891945622,0.6771132233533259
1.0208035549371672,-0.6246958884241794,-0.6186531595299798,0.6714245599616515,0.6685360771643936
1.0221039416313547,-0.6290225179008636,-0.6269636192812363,0.6648535405310088,0.6698382707184983
1.023404328325542,-0.6330807763092084,-0.623499368679587,0.6582002917373854,0.6619188804689868
1.0247047150197295,-0.6370799438401192,-0.6232295060001404,0.65155540862803,0.649369542837093
1.0260051017139171,-0.6409786699996458,-0.6363442594984804,0.6449019787856939,0.649725458157155
1.0273054884081045,-0.6446597731878368,-0.6414033898364523,0.638191609432838,0.6421607766906637
1.028605875102292,-0.6483408763760273,-0.6362055195897333,0.6315163344528091,0.6314380542492034
1.0299062617964796,-0.6517702879143011,-0.6352603851548851,0.6247728801576757,0.6248586273240102
1.0312066484906668,-0.6551414374965759,-0.6476271696161371,0.6180418472747158,0.6224805337124303
1.0325070351848544,-0.6584185991265479,-0.6496540348925847,0.6113099001392801,0.61250644926699
1.033807421879042,-0.6614848609611076,-0.645420344931767,0.604531428569226,0.6049589401007162
1.0351078085732293,-0.6645511227956663,-0.6500447512695605,0.5977907481424622,0.599476785170269
1.036408195267417,-0.6673731377566783,-0.6654568317860055,0.590995650596591,0.5931752712692275
1.0377085819616043,-0.6701358030100982,-0.667169660907638,0.5842171178885454,0.5889634237297398
1.0390089686557917,-0.6728064619754893,-0.6626851372258614,0.5774449965594916,0.5820993338916336
1.0403093553499794,-0.6752632063212114,-0.6667186488935294,0.5706368055686378,0.5691633040929103
1.0416097420441668,-0.6777199506669328,-0.6771039729226068,0.563868987896118,0.5648082312714634
1.0429101287383542,-0.679928855849358,-0.6748696960065987,0.5570601273118599,0.5566142094957027
1.0442105154325416,-0.6820746321883012,-0.6690612272307844,0.5502720153802653,0.5454881000201883
1.0455109021267293,-0.68412740389718,-0.6768824379653693,0.5434972801857014,0.5462207247137654
