gate_zone_um,beam_waist_um,gate_error_TO,gate_error_AR
30,128.71743486973952,0.0007818020753773691,0.0011330873213001302
30,129.68937875751504,0.0007818496475922032,0.0011375205889687656
30,130.6613226452906,0.0007819834921527491,0.0011424052545017105
30,131.63326653306615,0.0007821964863433672,0.0011451606886363486
30,132.60521042084173,0.0007824764889247104,0.0011493966186399973
30,133.57715430861725,0.0007828319311122822,0.0011534106178027193
30,134.5490981963928,0.000783253909937609,0.0011560696425533257
30,135.52104208416836,0.0007837338216274414,0.0011598585199960043
30,136.4929859719439,0.0007842839479041963,0.0011628536432513048
30,137.4649298597195,0.000784889940278477,0.0011678064057528692
30,138.436873747495,0.0007855510945840027,0.001171798672125135
30,139.40881763527057,0.0007862625499844844,0.0011747212767888593
30,140.38076152304612,0.0007870437415360421,0.0011784837219710464
30,141.35270541082167,0.000787852806864553,0.0011814795725730853
30,142.32464929859722,0.0007887119376054352,0.0011870548083369181
30,143.29659318637277,0.0007896140439445087,0.001191742628440462
30,144.26853707414833,0.0007905640848669959,0.001194913176684631
30,145.24048096192385,0.0007915510692390049,0.0011987765922713
30,146.21242484969943,0.0007925774471649882,0.0012023163246700497
30,147.18436873747498,0.0007936365984002602,0.0012074286421883684
30,148.15631262525054,0.000794732125037334,0.0012100182185351693
30,149.12825651302606,0.0007958668281211612,0.0012121580215008754
30,150.10020040080164,0.0007970249883286762,0.0012178846852572978
30,151.0721442885772,0.0007982192963844614,0.0012224873537027836
30,152.04408817635274,0.0007994432403340967,0.0012267392332736549
30,153.01603206412827,0.0008006933276607509,0.0012274896892666698
30,153.98797595190382,0.0008019684340692113,0.001234327872259633
30,154.9599198396794,0.0008032725746853764,0.0012351438977354912
30,155.93186372745495,0.0008045998439955016,0.0012395153330225783
30,156.90380761523048,0.0008059497325875187,0.0012435686309459903
30,157.87575150300603,0.0008073258366912972,0.0012469858454928762
30,158.8476953907816,0.0008087151045139684,0.0012509677676878495
30,159.81963927855716,0.0008101314508561774,0.0012548557783474967
30,160.79158316633269,0.0008115623359664648,0.0012585693484192806
30,161.76352705410824,0.0008130164072792656,0.001262627661569371
30,162.7354709418838,0.0008144809184055246,0.0012655280079169051
30,163.70741482965937,0.0008159724326133322,0.0012684284756631081
30,164.6793587174349,0.0008174747144967798,0.0012717667280597311
30,165.65130260521045,0.0008189920675746309,0.0012770241505888347
30,166.623246492986,0.0008205219672764441,0.00128049642856376
30,167.59519038076158,0.00082206784801786,0.0012830308540504598
30,168.5671342685371,0.0008236266262678926,0.0012857469693183798
30,169.53907815631266,0.000825198697656182,0.0012910118596775044
30,170.5110220440882,0.0008267819288201306,0.0012940927107648603
30,171.48296593186376,0.0008283832567826943,0.0012977434975899316
30,172.4549098196393,0.0008299926481565301,0.0012984389835649646
30,173.42685370741486,0.0008316082247535883,0.001304021911183395
30,174.39879759519042,0.0008332324333482077,0.0013080412176954548
30,175.37074148296594,0.0008348703500006271,0.001310186644291833
30,176.34268537074152,0.0008365195487182175,0.0013143777947800528
30,177.31462925851707,0.0008381717949694778,0.0013188141273133835
30,178.28657314629262,0.0008398406092363642,0.0013222388120798234
30,179.25851703406815,0.0008415044995137011,0.0013248173577375955
30,180.23046092184373,0.0008431883194079948,0.0013294143797867308
30,181.20240480961928,0.000844875072265383,0.001332525392115591
30,182.17434869739483,0.0008465622999596079,0.0013354852407369
30,183.14629258517036,0.0008482591177977339,0.0013390878334932355
30,184.1182364729459,0.0008499658574555591,0.0013430555220792506
30,185.0901803607215,0.0008516739101205317,0.0013464315151022754
30,186.06212424849704,0.0008533935839448725,0.001347730381359713
30,187.03406813627257,0.0008551084147263577,0.001352729408265363
30,188.00601202404812,0.0008568406630776737,0.0013562626957080992
30,188.9779559118237,0.0008585712613659036,0.0013593882082844067
30,189.94989979959925,0.0008603030595720762,0.0013626287996159059
30,190.92184368737477,0.0008620445348164196,0.0013651125045262003
30,191.89378757515033,0.0008637850451710394,0.0013683836589888365
30,192.86573146292588,0.000865531479623538,0.0013732037395609575
30,193.83767535070146,0.0008672759350083492,0.0013768679352611501
30,194.80961923847698,0.0008690376177288295,0.0013795431699153982
30,195.78156312625254,0.0008707864242266661,0.001383067700559737
30,196.7535070140281,0.000872547391020051,0.0013857706703854777
30,197.72545090180367,0.0008743112742896075,0.0013906561160296205
30,198.6973947895792,0.0008760685478488295,0.0013919365057682986
30,199.66933867735474,0.0008778278541208273,0.0013961952214847084
30,200.6412825651303,0.0008796009121826431,0.001400821841425759
30,201.61322645290582,0.0008813729408543303,0.001401864754365656
30,202.5851703406814,0.0008831435213363381,0.0014068007249414816
30,203.55711422845695,0.0008849155047521151,0.0014095524568412676
30,204.5290581162325,0.0008866876640344357,0.0014124512761222174
30,205.50100200400803,0.0008884634352505083,0.0014147400536974608
30,206.4729458917836,0.0008902421174382669,0.0014188151535926563
30,207.44488977955916,0.0008920166770651772,0.0014210965732710523
30,208.4168336673347,0.0008937968253426298,0.001423540109293353
30,209.38877755511024,0.0008955694164609618,0.0014290154486008566
30,210.3607214428858,0.0008973464015432642,0.0014313450126892668
30,211.33266533066137,0.000899130763553635,0.0014347608377989207
30,212.30460921843692,0.0009009132364061756,0.0014377102854898904
30,213.27655310621245,0.0009026975191381847,0.001439965842588653
30,214.248496993988,0.0009044724729225795,0.0014434466651780387
30,215.22044088176358,0.0009062561475287056,0.0014454588237807764
30,216.19238476953913,0.0009080354289087156,0.00144989857877742
30,217.16432865731466,0.0009098186129701258,0.0014536403190549274
30,218.1362725450902,0.0009115976525204683,0.0014568153919252147
