t_over_T,acceleration_zero_jerk_L_T2,acceleration_min_jerk_L_T2,jerk_zero_jerk_L_T3,jerk_min_jerk_L_T3
0.016603320664132826,4.991821433121236,0.9471278385753815,-0.9796590244234084,54.122045853459554
0.016803360672134428,4.9916243016660164,0.9579474503241641,-0.9912604645353955,54.05243721278763
0.017003400680136026,4.991424849938913,0.9687531404416382,-1.0028571027268065,53.982857383639164
0.017203440688137627,4.991223078900501,0.9795449146912614,-1.0144489389976414,53.913306366014154
0.01740348069613923,4.991018989511356,0.9903227788364911,-1.0260359733479003,53.8437841599126
0.017603520704140826,4.990812582732056,1.0010867386407845,-1.0376182057775827,53.774290765334506
0.017803560712142428,4.990603859523176,1.011836799867599,-1.049195636286689,53.70482618227987
0.01800360072014403,4.990392820845292,1.0225729682803928,-1.0607682648752197,53.635390410748684
0.01820364072814563,4.990179467658981,1.0332952496426222,-1.0723360915431737,53.56598345074096
0.01840368073614723,4.989963800924818,1.0440036497177447,-1.0838991162905516,53.49660530225669
0.01860372074414883,4.989745821603382,1.0546981742692183,-1.0954573391173534,53.42725596529588
0.01880376075215043,4.9895255306552455,1.0653788290604997,-1.107010760023579,53.35793543985853
0.01900380076015203,4.989302929040988,1.076045619855047,-1.1185593790092285,53.28864372594463
0.01920384076815363,4.989078017721183,1.086698552416317,-1.130103196074302,53.21938082355419
0.019403880776155232,4.988850797656409,1.0973376325077675,-1.1416422112187992,53.150146732687205
0.01960392078415683,4.988621269807242,1.1079628658928555,-1.15317642444272,53.08094145334368
0.01980396079215843,4.9883894351342555,1.1185742583350389,-1.1647058357460651,53.01176498552361
0.020004000800160033,4.9881552945980285,1.1291718155977741,-1.176230445128834,52.942617329227
0.02020404080816163,4.987918849159136,1.1397555434445195,-1.1877502525910262,52.87349848445384
0.020404080816163232,4.9876800997781565,1.1503254476387321,-1.1992652581326426,52.80440845120415
0.020604120824164834,4.987439047415664,1.1608815339438694,-1.210775461753683,52.7353472294779
0.020804160832166435,4.987195693032234,1.1714238081233885,-1.2222808634541473,52.666314819275115
0.021004200840168033,4.986950037588445,1.1819522759407468,-1.2337814632340351,52.59731122059579
0.021204240848169634,4.986702082044871,1.1924669431594022,-1.245277261093347,52.52833643343992
0.021404280856171236,4.98645182736209,1.2029678155428116,-1.2567682570320826,52.4593904578075
0.021604320864172834,4.986199274500677,1.2134548988544325,-1.2682544510502418,52.39047329369855
0.021804360872174435,4.985944424421209,1.2239281988577224,-1.2797358431478256,52.321584941113045
0.022004400880176037,4.985687278084263,1.2343877213161383,-1.2912124333248327,52.252725400051006
0.022204440888177635,4.985427836450413,1.2448334719931378,-1.3026842215812635,52.183894670512416
0.022404480896179236,4.985166100480237,1.2552654566521786,-1.3141512079171185,52.11509275249729
0.022604520904180837,4.984902071134312,1.2656836810567178,-1.3256133923323972,52.046319646005614
0.022804560912182435,4.984635749373211,1.2760881509702127,-1.3370707748270998,51.9775753510374
0.023004600920184037,4.984367136157513,1.286478872156121,-1.3485233554012264,51.90885986759264
0.023204640928185638,4.9840962324477935,1.2968558503778995,-1.3599711340547767,51.84017319567134
0.023404680936187236,4.983823039204629,1.307219091399006,-1.3714141107877504,51.7715153352735
0.023604720944188837,4.983547557388595,1.3175686009828982,-1.3828522856001486,51.70288628639911
0.02380476095219044,4.983269787960268,1.327904384893033,-1.3942856584919705,51.63428604904818
0.024004800960192037,4.982989731880225,1.3382264488928677,-1.4057142294632161,51.5657146232207
0.024204840968193638,4.982707390109041,1.34853479874586,-1.4171379985138857,51.49717200891669
0.02440488097619524,4.982422763607292,1.358829440215467,-1.428556965643979,51.42865820613612
0.02460492098419684,4.9821358533355555,1.3691103790651464,-1.4399711308534962,51.36017321487902
0.02480496099219844,4.981846660254408,1.3793776210583555,-1.4513804941424373,51.291717035145375
0.02500500100020004,4.981555185324425,1.3896311719585517,-1.4627850555108022,51.223289666935194
0.02520504100820164,4.981261429506183,1.399871037529192,-1.474184814958591,51.15489111024845
0.02540508101620324,4.980965393760257,1.4100972235337341,-1.4855797724858033,51.08652136508518
0.02560512102420484,4.980667079047223,1.4203097357356356,-1.4969699280924398,51.01818043144536
0.025805161032206442,4.980366486327661,1.4305085798983537,-1.5083552817785002,50.949868309329005
0.02600520104020804,4.980063616562143,1.4406937617853453,-1.5197358335439841,50.881584998736095
0.026205241048209642,4.979758470711248,1.4508652871600685,-1.5311115833888922,50.81333049966665
0.026405281056211243,4.979451049735551,1.4610231617859804,-1.542482531313224,50.74510481212065
0.02660532106421284,4.979141354595628,1.4711673914265384,-1.5538486773169797,50.676907936098125
0.026805361072214443,4.978829386252055,1.4812979818451997,-1.5652100214001592,50.60873987159905
0.027005401080216044,4.97851514566541,1.4914149388054219,-1.5765665635627626,50.54060061862343
0.027205441088217645,4.978198633796267,1.5015182680706625,-1.58791830380479,50.47249017717126
0.027405481096219243,4.977879851605204,1.5116079754043783,-1.5992652421262408,50.404408547242554
0.027605521104220845,4.977558800052796,1.5216840665700277,-1.6106073785271158,50.336355728837304
0.027805561112222446,4.97723548009962,1.531746547331067,-1.6219447130074145,50.26833172195551
0.028005601120224044,4.976909892706251,1.541795423450954,-1.633277245567137,50.20033652659718
0.028205641128225645,4.976582038833268,1.5518307006931464,-1.6446049762062835,50.1323701427623
0.028405681136227247,4.9762519194412445,1.5618523848211012,-1.6559279049248536,50.064432570450876
0.028605721144228845,4.975919535490757,1.5718604815982762,-1.667246031722848,49.99652380966291
0.028805761152230446,4.975584887942383,1.5818549967881281,-1.678559356600266,49.92864386039841
0.029005801160232048,4.975247977756699,1.591835936154115,-1.6898678795571078,49.86079272265736
0.029205841168233646,4.9749088058942785,1.6018033054596934,-1.7011716005933732,49.79297039643976
0.029405881176235247,4.974567373315701,1.6117571104683217,-1.7124705197090628,49.725176881745625
0.02960592118423685,4.974223680981542,1.621697356943457,-1.7237646369041764,49.657412178574944
0.029805961192238446,4.973877729852375,1.631624050648556,-1.7350539521787134,49.58967628692772
0.030006001200240048,4.973529520888779,1.641537197347077,-1.7463384655326744,49.52196920680395
0.03020604120824165,4.973179055051329,1.6514368028024766,-1.7576181769660593,49.45429093820364
0.030406081216243247,4.9728263333006035,1.6613228727782128,-1.7688930864788681,49.386641481126794
0.03060612122424485,4.972471356597175,1.6711954130377427,-1.7801631940711007,49.3190208355734
0.03080616123224645,4.972114125901623,1.6810544293445238,-1.7914284997427572,49.25142900154346
0.03100620124024805,4.971754642174521,1.6908999274620133,-1.8026890034938374,49.18386597903697
0.03120624124824965,4.971392906376448,1.7007319131536682,-1.8139447053243414,49.11633176805395
0.03140628125625125,4.971028919467979,1.7105503921829472,-1.8251956052342697,49.04882636859438
0.03160632126425285,4.97066268240969,1.7203553703133063,-1.8364417032236213,48.98134978065827
0.03180636127225445,4.970294196162156,1.7301468533082038,-1.847682999292397,48.913902004245614
0.03200640128025605,4.969923461685956,1.7399248469310964,-1.8589194934405964,48.84648303935642
0.03220644128825765,4.969550479941664,1.7496893569454417,-1.8701511856682196,48.77909288599068
0.032406481296259254,4.969175251889856,1.759440389114698,-1.8813780759752674,48.7117315441484
0.03260652130426085,4.968797778491112,1.7691779492023207,-1.8926001643617383,48.64439901382957
0.03280656131226245,4.968418060706004,1.778902042971769,-1.9038174508276329,48.577095295034205
0.033006601320264055,4.96803609949511,1.7886126761864998,-1.9150299353729519,48.50982038776229
0.03320664132826565,4.967651895819005,1.7983098546099698,-1.9262376179976943,48.44257429201383
0.03340668133626725,4.9672654506382665,1.8079935840056374,-1.9374404987018607,48.375357007788836
0.033606721344268856,4.966876764913471,1.817663870136959,-1.948638577485451,48.30816853508729
0.033806761352270454,4.966485839605194,1.8273207187673928,-1.9598318543484652,48.24100887390921
0.03400680136027205,4.966092675674012,1.8369641356603958,-1.9710203292909032,48.173878024254584
0.034206841368273656,4.965697274080501,1.8465941265794252,-1.982204002312765,48.10677598612341
0.034406881376275254,4.965299635785237,1.8562106972879389,-1.9933828734140506,48.0397027595157
0.03460692138427685,4.964899761748797,1.8658138535493933,-2.00455694259476,47.97265834443144
0.03480696139227846,4.964497652931756,1.8754036011272477,-2.015726209854894,47.90564274087064
0.035007001400280055,4.964093310294692,1.8849799457849574,-2.026890675194451,47.83865594883329
0.03520704140828165,4.963686734798181,1.8945428932859805,-2.0380503386134317,47.771697968319415
0.03540708141628326,4.963277927402796,1.9040924493937752,-2.049205200111837,47.704768799328974
0.035607121424284856,4.962866889069118,1.9136286198717973,-2.0603552596896653,47.63786844186201
0.03580716143228646,4.96245362075772,1.9231514104835061,-2.071500517346918,47.57099689591849
0.03600720144028806,4.9620381234291795,1.9326608269923575,-2.0826409730835946,47.504154161498434
0.036207241448289657,4.961620398044071,1.9421568751618092,-2.0937766268996945,47.437340238601834
0.03640728145629126,4.961200445562974,1.9516395607553192,-2.1049074787952193,47.37055512722869
0.03660732146429286,4.960778266946462,1.9611088895363438,-2.1160335287701666,47.30379882737899
0.03680736147229446,4.960353863155112,1.9705648672683413,-2.1271547768245385,47.23707133905277
0.03700740148029606,4.959927235149501,1.9800074997147692,-2.138271222958335,47.17037266224999
0.03720744148829766,4.959498383890204,1.989436792639084,-2.149382867171554,47.10370279697068
0.03740748149629926,4.959067310337797,1.9988527518047434,-2.1604897094641973,47.03706174321482
0.03760752150430086,4.9586340154528585,2.008255382975205,-2.1715917498362645,46.97044950098241
0.03780756151230246,4.958198500195963,2.0176446919139264,-2.1826889882877554,46.903866070273466
0.03800760152030406,4.957760765527687,2.0270206843843646,-2.1937814248186704,46.83731145108798
0.038207641528305664,4.957320812408606,2.0363833661499773,-2.2048690594290092,46.770785643425945
0.03840768153630726,4.956878641799297,2.0457327429742214,-2.2159518921187717,46.70428864728737
0.03860772154430886,4.956434254660337,2.0550688206205545,-2.2270299228879584,46.63782046267225
0.038807761552310464,4.9559876519523005,2.064391604852434,-2.238103151736569,46.57138108958059
0.03900780156031206,4.955538834635766,2.0737011014333175,-2.249171578664603,46.504970528012386
0.03920784156831366,4.955087803671307,2.0829973161266615,-2.2602352036720603,46.43858877796764
0.039407881576315265,4.954634560019501,2.0922802546959254,-2.2712940267589428,46.37223583944635
0.03960792158431686,4.954179104640925,2.101549922904564,-2.2823480479252485,46.30591171244851
0.03980796159231846,4.953721438496155,2.1108063265160366,-2.2933972671709775,46.239616396974135
0.040008001600320066,4.953261562545766,2.1200494712938007,-2.3044416844961315,46.173349893023214
0.040208041608321664,4.952799477750335,2.129279363001311,-2.315481299900708,46.10711220059575
0.04040808161632326,4.952335185070439,2.138496007402028,-2.3265161133847094,46.04090331969174
0.04060812162432487,4.9518686854666525,2.1476994102594085,-2.3375461249481346,45.97472325031119
0.040808161632326465,4.951399979899553,2.156889577336908,-2.348571334590983,45.9085719924541
0.04100820164032806,4.9509290693297165,2.166066514397986,-2.3595917423132557,45.84244954612046
0.04120824164832967,4.95045595471772,2.175230227206098,-2.370607348114952,45.77635591131029
0.041408281656331265,4.949980637024138,2.184380721524703,-2.381618151996072,45.71029108802357
0.04160832166433287,4.949503117209548,2.1935180031172585,-2.392624153956617,45.6442550762603
0.04180836167233447,4.949023396234526,2.20264207774722,-2.4036253539965844,45.57824787602049
0.042008401680336066,4.948541475059646,2.2117529511780467,-2.4146217521159765,45.51226948730414
0.04220844168833767,4.948057354645489,2.2208506291731953,-2.425613348314792,45.44631991011125
0.04240848169633927,4.9475710359526275,2.2299351174961233,-2.4366001425930315,45.38039914444181
0.04260852170434087,4.947082519941639,2.239006421910288,-2.447582134950695,45.31450719029583
0.04280856171234247,4.9465918075731,2.2480645481791464,-2.458559325387782,45.24864404767331
0.04300860172034407,4.946098899807585,2.257109502066156,-2.4695317139042934,45.18280971657424
0.04320864172834567,4.945603797605672,2.266141289334775,-2.480499300500228,45.11700419699863
0.04340868173634727,4.945106501927937,2.2751599157484605,-2.491462085175587,45.05122748894648
0.04360872174434887,4.944607013734957,2.2841653870706695,-2.5024200679303696,44.98547959241778
0.04380876175235047,4.944105333987305,2.2931577090648587,-2.5133732487645757,44.91976050741255
0.04400880176035207,4.943601463645561,2.3021368874944876,-2.5243216276782063,44.85407023393076
0.04420884176835367,4.9430954036702985,2.311102928123011,-2.5352652046712603,44.788408771972435
0.04440888177635527,4.942587155022095,2.3200558367138884,-2.5462039797437384,44.72277612153757
0.044608921784356874,4.942076718661528,2.3289956190305765,-2.5571379528956406,44.65717228262616
0.04480896179235847,4.941564095549171,2.337922280836531,-2.5680671241269657,44.5915972552382
0.04500900180036007,4.941049286645602,2.3468358278952124,-2.5789914934377154,44.52605103937371
0.045209041808361675,4.940532292911397,2.355736265970076,-2.589911060827889,44.46053363503266
0.04540908181636327,4.9400131153071305,2.36462360082458,-2.600825826297486,44.39504504221509
0.04560912182436487,4.939491754793382,2.373497838222181,-2.6117357898465072,44.32958526092096
0.045809161832366475,4.9389682123307255,2.3823589839263364,-2.622640951474952,44.26415429115029
0.04600920184036807,4.938442488879737,2.3912070437005046,-2.633541311182821,44.198752132903074
0.04620924184836967,4.937914585400994,2.400042023308142,-2.644436868970113,44.13337878617932
0.046409281856371276,4.937384502855071,2.408863928512707,-2.65532762483683,44.06803425097902
0.046609321864372874,4.936852242202548,2.4176727650776564,-2.66621357878297,44.002718527302186
0.04680936187237447,4.936317804403997,2.426468538766447,-2.677094730808534,43.937431615148796
0.04700940188037608,4.935781190419996,2.435251255342537,-2.687971080913522,43.87217351451887
0.047209441888377675,4.93524240121112,2.444020920569383,-2.6988426290979337,43.806944225412394
0.04740948189637927,4.934701437737948,2.4527775402104437,-2.7097093753617694,43.74174374782938
0.04760952190438088,4.934158300961054,2.4615211200291753,-2.7205713197050296,43.67657208176982
0.047809561912382476,4.933612991841015,2.470251665789035,-2.7314284621277123,43.61142922723373
0.048009601920384073,4.933065511338406,2.478969183253482,-2.7422808026298195,43.54631518422108
0.04820964192838568,4.932515860413805,2.4876736781859714,-2.753128341211351,43.481229952731894
0.048409681936387276,4.931964040027787,2.496365156349962,-2.7639710778723057,43.416173532766166
0.04860972194438888,4.93141005114093,2.5050436235089113,-2.774809012612685,43.351145924323895
0.04880976195239048,4.930853894713808,2.513709085426275,-2.785642145432487,43.28614712740508
0.04900980196039208,4.930295571706998,2.522361547865512,-2.7964704763317134,43.22117714200972
0.04920984196839368,4.929735083081076,2.53100101659008,-2.807294005310364,43.15623596813781
0.04940988197639528,4.92917242979662,2.539627497363435,-2.818112732368438,43.09132360578937
0.04960992198439688,4.928607612814204,2.548240995949036,-2.828926657505936,43.02644005496438
0.04980996199239848,4.928040633094405,2.556841518110339,-2.839735780722858,42.96158531566285
0.05001000200040008,4.9274714915977995,2.5654290696108015,-2.850540102019204,42.89675938788478
0.05021004200840168,4.9269001892849635,2.5740036562138817,-2.861339621394973,42.83196227163016
0.05041008201640328,4.926326727116473,2.582565283683036,-2.8721343388501666,42.767193966899
0.05061012202440488,4.925751106052905,2.5911139577817233,-2.882924254384784,42.7024544736913
0.05081016203240648,4.925173327054835,2.599649684273399,-2.8937093679988246,42.63774379200705
0.051010202040408084,4.92459339108284,2.608172468921522,-2.90448967969229,42.57306192184626
0.05121024204840968,4.9240112990974945,2.616682317489549,-2.9152651894651784,42.50840886320893
0.05141028205641128,4.923427052059377,2.625179235740937,-2.926035897317491,42.44378461609505
0.051610322064412885,4.922840650929062,2.6336632294391458,-2.936801803249228,42.37918918050463
0.05181036207241448,4.922252096667127,2.642134304347629,-2.9475629072603877,42.31462255643767
0.05201040208041608,4.9216613902341475,2.6505924662298463,-2.958319209350972,42.25008474389417
0.052210442088417686,4.9210685325906995,2.6590377208492555,-2.96907070952098,42.18557574287412
0.052410482096419284,4.920473524697359,2.6674700739693127,-2.979817407770412,42.12109555337753
0.05261052210442088,4.9198763675147035,2.6758895313534756,-2.9905593040992677,42.056644175404394
0.052810562112422486,4.919277062003309,2.6842960987652016,-3.001296398507547,41.992221608954715
0.053010602120424084,4.918675609123751,2.6926897819679483,-3.0120286909952503,41.92782785402849
0.05321064212842568,4.918072009836606,2.7010705867251734,-3.022756181562378,41.86346291062574
0.05341068213642729,4.917466265102449,2.709438518800334,-3.0334788702089286,41.79912677874643
0.053610722144428885,4.916858375881859,2.7177935839568867,-3.0441967569349035,41.73481945839058
0.05381076215243048,4.916248343135409,2.726135787958289,-3.0549098417403022,41.67054094955818
0.05401080216043209,4.9156361678236795,2.734465136568,-3.065618124625125,41.60629125224926
0.054210842168433686,4.915021850907243,2.7427816355494756,-3.0763216055893716,41.54207036646377
0.05441088217643529,4.9144053933466765,2.751085290666174,-3.087020284633042,41.477878292201744
0.05461092218443689,4.913786796102556,2.7593761076815513,-3.0977141617561363,41.413715029463184
0.05481096219243849,4.913166060135459,2.7676540923590656,-3.1084032369586536,41.34958057824808
0.05501100220044009,4.912543186405961,2.775919250462175,-3.119087510240596,41.28547493855642
0.05521104220844169,4.911918175874639,2.784171587754336,-3.1297669816019615,41.221398110388236
0.05541108221644329,4.911291029502069,2.7924111099990054,-3.140441651042751,41.15735009374349
0.05561112222444489,4.910661748248825,2.8006378229596427,-3.151111518562965,41.09333088862222
0.05581116223244649,4.910030333075485,2.8088517323997024,-3.1617765841626015,41.029340495024385
0.05601120224044809,4.9093967849426265,2.8170528440826446,-3.1724368478416625,40.96537891295003
0.05621124224844969,4.908761104810824,2.8252411637719255,-3.183092309600148,40.90144614239911
0.05641128225645129,4.908123293640654,2.833416697231002,-3.1937429694380564,40.83754218337167
0.05661132226445289,4.907483352392694,2.8415794502233327,-3.204388827355389,40.77366703586766
0.056811362272454494,4.906841282027517,2.849729428512374,-3.2150298833521456,40.70982069988713
0.05701140228045609,4.9061970835057025,2.857866637861583,-3.225666137428326,40.64600317543004
0.05721144228845769,4.905550757787826,2.8659910840344183,-3.23629758958393,40.582214462496424
0.057411482296459294,4.904902305834463,2.8741027727943367,-3.246924239818958,40.518454561086244
0.05761152230446089,4.90425172860619,2.8822017099047956,-3.25754608813341,40.45472347119954
0.05781156231246249,4.903599027063583,2.8902879011292515,-3.2681631345272852,40.39102119283629
0.058011602320464095,4.90294420216722,2.8983613522311633,-3.278775379000585,40.32734772599649
0.05821164232846569,4.902287254877675,2.9064220689739875,-3.2893828215533087,40.26370307068015
0.05841168233646729,4.901628186155524,2.9144700571211817,-3.2999854621854556,40.20008722688727
0.058611722344468896,4.900966996961345,2.922505322436203,-3.310583300897027,40.13650019461783
0.058811762352470494,4.900303688255713,2.930527870682509,-3.3211763376880215,40.07294197387187
0.05901180236047209,4.899638260999205,2.9385377076235577,-3.3317645725584404,40.00941256464936
0.0592118423684737,4.898970716152397,2.9465348390228057,-3.3423480055082835,39.945911966950305
0.059411882376475295,4.898301054675866,2.9545192706437096,-3.3529266365375494,39.8824401807747
0.05961192238447689,4.897629277530186,2.962491008249729,-3.36350046564624,39.81899720612256
0.0598119623924785,4.896955385675935,2.970450057604319,-3.3740694928343538,39.75558304299388
0.060012002400480095,4.896279380073689,2.978396424470939,-3.384633718101892,39.69219769138865
0.06021204240848169,4.895601261684024,2.9863301146130445,-3.395193141448854,39.62884115130688
0.0604120824164833,4.894921031467517,2.9942511337940942,-3.4057477628752397,39.565513422748566
0.060612122424484896,4.894238690384742,3.0021594877775453,-3.4162975823810493,39.5022145057137
0.060812162432486494,4.893554239396277,3.010055182326855,-3.4268425999662826,39.4389444002023
0.0610122024404881,4.892867679462699,3.01793822320548,-3.4373828156309396,39.37570310621436
0.0612122424484897,4.892179011544584,3.025808616176879,-3.447918229375021,39.31249062374987
0.0614122824564913,4.891488236602505,3.033666367004508,-3.4584488411985257,39.249306952808844
0.0616123224644929,4.890795355597042,3.0415114814518254,-3.4689746511014548,39.18615209339127
0.0618123624724945,4.89010036948877,3.0493439652822887,-3.479495659083807,39.123026045497156
0.0620124024804961,4.889403279238265,3.057163824259354,-3.4900118651455836,39.0599288091265
0.0622124424884977,4.888704085806103,3.06497106414648,-3.5005232692867843,38.996860384279294
0.0624124824964993,4.8880027901528615,3.0727656907071235,-3.5110298715074078,38.93382077095555
0.0626125225045009,4.887299393239115,3.0805477097047422,-3.5215316718074563,38.87080996915526
0.0628125625125025,4.886593896025441,3.0883171269027936,-3.532028670186928,38.80782797887843
0.0630126025205041,4.885886299472414,3.0960739480647335,-3.5425208666458237,38.74487480012506
0.0632126425285057,4.885176604540613,3.1038181789540213,-3.553008261184143,38.681950432895135
0.0634126825365073,4.884464812190613,3.111549825334113,-3.563490853801886,38.61905487718869
