trap_depth_MHz,scattering_rate_per_s,scattering_rate_err_per_s
0.6233333333333333,0.5283043094322781,0.027762188631589697
1.9590476190493997,1.3200847552155142,0.023246588693892747
3.2947619047654664,2.3615702827286458,0.055439090473630936
4.630476190481533,3.6578213434168014,0.13363394045247462
5.966190476185133,5.662712194061418,0.15045570311103224
7.301904761901199,6.977660624692555,0.2579706246756941
8.637619047617267,9.269983262251275,0.18305207157727707
9.973333333333333,11.49930905128004,0.18329197196236105
