time_ms,position_um
0.0,0.0
9.999999999999999e-05,0.0
0.00019999999999999998,0.0
0.0003,0.0
0.00039999999999999996,0.0
0.0005,0.0
0.0006,0.0
0.0007,0.0
0.0007999999999999999,0.0
0.0009,0.0
0.001,0.0
0.0011,0.0
0.0012,0.0
0.0013,0.0
0.0014,0.0
0.0015,0.0
0.0015999999999999999,0.0
0.0017,0.0
0.0018,0.0
0.0019,0.0
0.002,0.0
0.0021,0.0
0.0022,0.0
0.0023,0.0
0.0024,0.0
0.0024999999999999996,0.0
0.0026,0.0
0.0027,0.0
0.0028,0.0
0.0029,0.0
0.003,0.0
0.0031,0.0
0.0031999999999999997,0.0
0.0032999999999999995,0.0
0.0034,0.0
0.0035,0.0
0.0036,0.0
0.0036999999999999997,0.0
0.0038,0.0
0.0039,0.0
0.004,0.0
0.0040999999999999995,0.0
0.0042,0.0
0.004299999999999999,0.0
0.0044,0.0
0.0045000000000000005,0.0
0.0046,0.0
0.0047,0.0
0.0048,0.0
0.0049,0.0
0.004999999999999999,0.0
0.0050999999999999995,0.0
0.0052,0.0
0.0053,0.0
0.0054,0.0
0.0055,0.0
0.0056,0.0
0.005699999999999999,0.0
0.0058,0.0
0.005899999999999999,0.0
0.006,0.0
0.0061,0.0
0.0062,0.0
0.0063,0.0
0.0063999999999999994,0.0
0.0065,0.0
0.006599999999999999,0.0
0.006699999999999999,0.0
0.0068,0.0
0.0069,0.0
0.007,0.0
0.0070999999999999995,0.0
0.0072,0.0
0.007299999999999999,0.0
0.0073999999999999995,0.0
0.0075,0.0
0.0076,0.0
0.007699999999999999,0.0
0.0078,0.0
0.007899999999999999,0.0
0.008,0.0
0.0081,0.0
0.008199999999999999,0.0
0.0083,0.0
0.0084,0.0
0.0085,0.0
0.008599999999999998,0.0
0.0087,0.0
0.0088,0.0
0.0089,0.0
0.009000000000000001,0.0
0.009099999999999999,0.0
0.0092,0.0
0.0093,0.0
0.0094,0.0
0.009499999999999998,0.0
0.0096,0.0
0.0097,0.0
0.0098,0.0
0.0099,0.0
0.009999999999999998,0.0
0.0101,0.0
0.010199999999999999,0.0
0.0103,0.0
0.0104,0.0
0.010499999999999999,0.0
0.0106,0.0
0.0107,0.0
0.0108,0.0
0.010899999999999998,0.0
0.011,0.0
0.011099999999999999,0.0
0.0112,0.0
0.011300000000000001,0.0
0.011399999999999999,0.0
0.0115,0.0
0.0116,0.0
0.0117,0.0
0.011799999999999998,0.0
0.011899999999999999,0.0
0.012,0.0
0.0121,0.0
0.0122,0.0
0.012299999999999998,0.0
0.0124,0.0
0.012499999999999999,0.0
0.0126,0.0
0.0127,0.0
0.012799999999999999,0.0
0.0129,0.0
0.013,0.0
0.0131,0.0
0.013199999999999998,0.0
0.0133,0.0
0.013399999999999999,0.0
0.0135,0.0
0.0136,0.0
0.013699999999999999,0.0
0.0138,0.0
0.0139,0.0
0.014,0.0
0.0141,0.0
0.014199999999999999,0.0
0.014299999999999998,0.0
0.0144,0.0
0.0145,0.0
0.014599999999999998,0.0
0.0147,0.0
0.014799999999999999,0.0
0.0149,0.0
0.015,0.0
0.015099999999999999,0.0
0.0152,0.0
0.0153,0.0
0.015399999999999999,0.0
0.0155,0.0
0.0156,0.0
0.0157,0.0
0.015799999999999998,0.0
0.0159,0.0
0.016,0.0
0.0161,0.0
0.0162,0.0
0.0163,0.0
0.016399999999999998,0.0
0.016499999999999997,0.0
0.0166,0.0
0.0167,0.0
0.0168,0.0
0.016900000000000002,0.0
0.017,0.0
0.0171,0.0
0.017199999999999997,0.0
0.0173,0.0
0.0174,0.0
0.017499999999999998,0.0
0.0176,0.0
0.0177,0.0
0.0178,0.0
0.0179,0.0
0.018000000000000002,0.0
0.018099999999999998,0.0
0.018199999999999997,0.0
0.018299999999999997,0.0
0.0184,0.0
0.0185,0.0
0.0186,0.0
0.0187,0.0
0.0188,0.0
0.0189,0.0
0.018999999999999996,0.0
0.0191,0.0
0.0192,0.0
0.019299999999999998,0.0
0.0194,0.0
0.0195,0.0
0.0196,0.0
0.0197,0.0
0.0198,0.0
0.019899999999999998,0.0
0.019999999999999997,0.0
0.0201,0.0
0.0202,0.0
0.0203,0.0
0.020399999999999998,0.0
0.0205,0.0
0.0206,0.0
0.0207,0.0
0.0208,0.0
0.0209,0.0
0.020999999999999998,0.0
0.021099999999999997,0.0
0.0212,0.0
0.0213,0.0
0.0214,0.0
0.0215,0.0
0.0216,0.0
0.0217,0.0
0.021799999999999996,0.0
0.0219,0.0
0.022,0.0
0.022099999999999998,0.0
0.022199999999999998,0.0
0.0223,0.0
0.0224,0.0
0.0225,0.0
0.022600000000000002,0.0
0.022699999999999998,0.0
0.022799999999999997,0.0
0.022899999999999997,0.0
0.023,0.0
0.0231,0.0
0.0232,0.0
0.0233,0.0
0.0234,0.0
0.0235,0.0
0.023599999999999996,0.0
0.0237,0.0
0.023799999999999998,0.0
0.023899999999999998,0.0
0.024,0.0
0.0241,0.0
0.0242,0.0
0.0243,0.0
0.0244,0.0
0.0245,0.0
0.024599999999999997,0.0
0.024699999999999996,0.0
0.0248,0.0
0.0249,0.0
0.024999999999999998,0.0
0.0251,0.0
0.0252,0.0
0.0253,0.0
0.0254,0.0
0.0255,0.0
0.025599999999999998,0.0
0.025699999999999997,0.0
0.0258,0.0
0.0259,0.0
0.026,0.0
0.026099999999999998,0.0
0.0262,0.0
0.0263,0.0
0.026399999999999996,0.0
0.0265,0.0
0.0266,0.0
0.026699999999999998,0.0
0.026799999999999997,0.0
0.0269,0.0
0.027,0.0
0.0271,0.0
0.0272,0.0
0.027299999999999998,0.0
0.027399999999999997,0.0
0.027499999999999997,0.0
0.0276,0.0
0.0277,0.0
0.0278,0.0
0.027899999999999998,0.0
0.028,0.0
0.0281,0.0
0.0282,0.0
0.0283,0.0
0.028399999999999998,0.0
0.028499999999999998,0.0
0.028599999999999997,0.0
0.0287,0.0
0.0288,0.0
0.0289,0.0
0.029,0.0
0.0291,0.0
0.029199999999999997,0.0
0.029299999999999996,0.0
0.0294,0.0
0.0295,0.0
0.029599999999999998,0.0
0.0297,0.0
0.0298,0.0
0.0299,0.0
0.03,0.0
0.0301,0.0
0.030199999999999998,0.0
0.030299999999999997,0.0
0.0304,0.0
0.0305,0.0
0.0306,0.0
0.0307,0.0
0.030799999999999998,0.0
0.0309,0.0
0.031,0.0
0.031099999999999996,0.0
0.0312,0.0
0.0313,0.0
0.0314,0.0
0.0315,0.0
0.031599999999999996,0.0
0.0317,0.0
0.0318,0.0
0.0319,0.0
0.032,0.0
0.032100000000000004,0.0
0.0322,0.0
0.0323,0.0
0.0324,0.0
0.032499999999999994,0.0
0.0326,0.0
0.03269999999999999,0.0
0.032799999999999996,0.0
0.0329,0.0
0.032999999999999995,0.0
0.0331,0.0
0.0332,0.0
0.033299999999999996,0.0
0.0334,0.0
0.0335,0.0
0.0336,0.0
0.0337,0.0
0.033800000000000004,0.0
0.0339,0.0
0.034,0.0
0.0341,0.0
0.0342,0.0
0.0343,0.0
0.03439999999999999,0.0
0.034499999999999996,0.0
0.0346,0.0
0.034699999999999995,0.0
0.0348,0.0
0.0349,0.0
0.034999999999999996,0.0
0.0351,0.0
0.0352,0.0
0.0353,0.0
0.0354,0.0
0.0355,0.0
0.0356,0.0
0.0357,0.0
0.0358,0.0
0.0359,0.0
0.036000000000000004,0.0
0.03609999999999999,0.0
0.036199999999999996,0.0
0.0363,0.0
0.036399999999999995,0.0
0.0365,0.0
0.036599999999999994,0.0
0.036699999999999997,0.0
0.0368,0.0
0.036899999999999995,0.0
0.037,0.0
0.0371,0.0
0.0372,0.0
0.0373,0.0
0.0374,0.0
0.0375,0.0
0.0376,0.0
0.037700000000000004,0.0
0.0378,0.0
0.0379,0.0
0.03799999999999999,0.0
0.038099999999999995,0.0
0.0382,0.0
0.038299999999999994,0.0
0.0384,0.0
0.0385,0.0
0.038599999999999995,0.0
0.0387,0.0
0.0388,0.0
0.0389,0.0
0.039,0.0
0.039099999999999996,0.0
0.0392,0.0
0.0393,0.0
0.0394,0.0
0.0395,0.0
0.0396,0.0
0.0397,0.0
0.039799999999999995,0.0
0.0399,0.0
0.039999999999999994,0.0
0.0401,0.0
0.0402,0.0
0.040299999999999996,0.0
0.0404,0.0
0.040499999999999994,0.0
0.0406,0.0
0.0407,0.0
0.040799999999999996,0.0
0.0409,0.0
0.041,0.0
0.0411,0.0
0.0412,0.0
0.0413,0.0
0.0414,0.0
0.0415,0.0
0.0416,0.0
0.041699999999999994,0.0
0.0418,0.0
0.04189999999999999,0.0
0.041999999999999996,0.0
0.0421,0.0
0.042199999999999994,0.0
0.0423,0.0
0.0424,0.0
0.042499999999999996,0.0
0.0426,0.0
0.0427,0.0
0.0428,0.0
0.0429,0.0
0.043,0.0
0.0431,0.0
0.0432,0.0
0.0433,0.0
0.0434,0.0
0.0435,0.0
0.04359999999999999,0.0
0.043699999999999996,0.0
0.0438,0.0
0.043899999999999995,0.0
0.044,0.0
0.0441,0.0
0.044199999999999996,0.0
0.0443,0.0
0.044399999999999995,0.0
0.0445,0.0
0.0446,0.0
0.0447,0.0
0.0448,0.0
0.0449,0.0
0.045,0.0
0.0451,0.0
0.045200000000000004,0.0
0.0453,0.0
0.045399999999999996,0.0
0.04549999999999999,0.0
0.045599999999999995,0.0
0.0457,0.0
0.045799999999999993,0.0
0.045899999999999996,0.0
0.046,0.0
0.046099999999999995,0.0
0.0462,0.0
0.0463,0.0
0.0464,0.0
0.0465,0.0
0.0466,0.0
0.0467,0.0
0.0468,0.0
0.0469,0.0
0.047,0.0
0.0471,0.0
0.04719999999999999,0.0
0.047299999999999995,0.0
0.0474,0.0
0.047499999999999994,0.0
0.047599999999999996,0.0
0.0477,0.0
0.047799999999999995,0.0
0.0479,0.0
0.048,0.0
0.0481,0.0
0.0482,0.0
0.048299999999999996,0.0
0.0484,0.0
0.0485,0.0
0.0486,0.0
0.0487,0.0
0.0488,0.0
0.0489,0.0
0.049,0.0
0.0491,0.0
0.049199999999999994,0.0
0.0493,0.0
0.04939999999999999,0.0
0.049499999999999995,0.0
0.0496,0.0
0.049699999999999994,0.0
0.0498,0.0
0.0499,0.0
0.049999999999999996,0.0
0.0501,0.0
0.0502,0.0
0.0503,0.0
0.0504,0.0
0.0505,0.0
0.0506,0.0
0.0507,0.0
0.0508,0.0
0.050899999999999994,0.0
0.051,0.0
0.05109999999999999,0.0
0.051199999999999996,0.0
0.0513,0.0
0.051399999999999994,0.0
0.0515,0.0
0.0516,0.0
0.051699999999999996,0.0
0.0518,0.0
0.051899999999999995,0.0
0.052,0.0
0.0521,0.0
0.052199999999999996,0.0
0.0523,0.0
0.0524,0.0
0.0525,0.0
0.0526,0.0
0.0527,0.0
0.05279999999999999,0.0
0.052899999999999996,0.0
0.053,0.0
0.053099999999999994,0.0
0.0532,0.0
0.05329999999999999,0.0
0.053399999999999996,0.0
0.0535,0.0
0.053599999999999995,0.0
0.0537,0.0
0.0538,0.0
0.053899999999999997,0.0
0.054,0.0
0.0541,0.0
0.0542,0.0
0.0543,0.0
0.0544,0.0
0.0545,0.0
0.054599999999999996,0.0
0.05469999999999999,0.0
0.054799999999999995,0.0
0.0549,0.0
0.05499999999999999,0.0
0.055099999999999996,0.0
0.0552,0.0
0.055299999999999995,0.0
0.0554,0.0
0.0555,0.0
0.0556,0.0
0.0557,0.0
0.055799999999999995,0.0
0.0559,0.0
0.056,0.0
0.0561,0.0
0.0562,0.0
0.0563,0.0
0.0564,0.0
0.056499999999999995,0.0
0.0566,0.0
0.05669999999999999,0.0
0.056799999999999996,0.0
0.0569,0.0
0.056999999999999995,0.0
0.0571,0.0
0.057199999999999994,0.0
0.0573,0.0
0.0574,0.0
0.057499999999999996,0.0
0.0576,0.0
0.0577,0.0
0.0578,0.0
0.0579,0.0
0.058,0.0
0.0581,0.0
0.0582,0.0
0.05829999999999999,0.0
0.058399999999999994,0.0
0.058499999999999996,0.0
0.05859999999999999,0.0
0.058699999999999995,0.0
0.0588,0.0
0.058899999999999994,0.0
0.059,0.0
0.0591,0.0
0.059199999999999996,0.0
0.0593,0.0
0.0594,0.0
0.0595,0.0
0.0596,0.0
0.059699999999999996,0.0
0.0598,0.0
0.0599,0.0
0.06,0.0
0.0601,0.0
0.0602,0.0
0.06029999999999999,0.0
0.060399999999999995,0.0
0.0605,0.0
0.060599999999999994,0.0
0.0607,0.0
0.0608,0.0
0.060899999999999996,0.0
0.061,0.0
0.061099999999999995,0.0
0.0612,0.0
0.0613,0.0
0.0614,0.0
0.06149999999999999,0.0
0.061599999999999995,0.0
0.0617,0.0
0.0618,0.0
0.061900000000000004,0.0
0.062,0.0
0.06209999999999999,0.0
0.06219999999999999,0.0
0.062299999999999994,0.0
0.0624,0.0
0.0625,0.0
0.0626,0.0
0.06269999999999999,0.0
0.0628,0.0
0.0629,0.0
0.063,0.0
0.0631,0.0
0.06319999999999999,0.0
0.0633,0.0
0.0634,0.0
0.0635,0.0
0.0636,0.0
0.0637,0.0
0.0638,0.0
0.0639,0.0
0.064,0.0
0.0641,0.0
0.06420000000000001,0.0
0.0643,0.0
0.0644,0.0
0.0645,0.0
0.0646,0.0
0.06470000000000001,0.0
0.0648,0.0
0.06489999999999999,0.0
0.06499999999999999,0.0
0.06509999999999999,0.0
0.0652,0.0
0.0653,0.0
0.06539999999999999,0.0
0.06549999999999999,0.0
0.06559999999999999,0.0
0.0657,0.0
0.0658,0.0
0.0659,0.0
0.06599999999999999,0.0
0.06609999999999999,0.0
0.0662,0.0
0.0663,0.0
0.0664,0.0
0.0665,0.0
0.06659999999999999,0.0
0.0667,0.0
0.0668,0.0
0.0669,0.0
0.067,0.0
0.06709999999999999,0.0
0.0672,0.0
0.0673,0.0
0.0674,0.0
0.0675,0.0
0.06760000000000001,0.0
0.0677,0.0
0.0678,0.0
0.0679,0.0
0.068,0.0
0.06810000000000001,0.0
0.0682,0.0
0.0683,0.0
0.0684,0.0
0.06849999999999999,0.0
0.0686,0.0
0.0687,0.0
0.06879999999999999,0.0
0.06889999999999999,0.0
0.06899999999999999,0.0
0.0691,0.0
0.0692,0.0
0.06929999999999999,0.0
0.06939999999999999,0.0
0.06949999999999999,0.0
0.0696,0.0
0.0697,0.0
0.0698,0.0
0.06989999999999999,0.0
0.06999999999999999,0.0
0.0701,0.0
0.0702,0.0
0.0703,0.0
0.0704,0.0
0.0705,0.0
0.0706,0.0
0.0707,0.0
0.0708,0.0
0.0709,0.0
0.071,0.0
0.0711,0.0
0.0712,0.0
0.0713,0.0
0.0714,0.0
0.07150000000000001,0.0
0.0716,0.0
0.0717,0.0
0.0718,0.0
0.0719,0.0
0.07200000000000001,0.0
0.0721,0.0
0.07219999999999999,0.0
0.07229999999999999,0.0
0.07239999999999999,0.0
0.0725,0.0
0.0726,0.0
0.07269999999999999,0.0
0.07279999999999999,0.0
0.07289999999999999,0.0
0.073,0.0
0.0731,0.0
0.07319999999999999,0.0
0.07329999999999999,0.0
0.07339999999999999,0.0
0.0735,0.0
0.0736,0.0
0.0737,0.0
0.07379999999999999,0.0
0.0739,0.0
0.074,0.0
0.0741,0.0
0.0742,0.0
0.07429999999999999,0.0
0.0744,0.0
0.0745,0.0
0.0746,0.0
0.0747,0.0
0.0748,0.0
0.0749,0.0
0.075,0.0
0.0751,0.0
0.0752,0.0
0.0753,0.0
0.07540000000000001,0.0
