gate_type,rabi_freq_MHz,relative_intensity_error,gate_infidelity
TO_2photon,16.0,0.008697490026177835,0.05544700735528141
TO_2photon,16.0,0.0093260334688322,0.06321245165368006
TO_2photon,16.0,0.01,0.07200178307615945
TO_2photon,16.0,0.010722672220103232,0.08193173325458969
TO_2photon,16.0,0.011497569953977356,0.09312462997423498
TO_2photon,16.0,0.012328467394420659,0.10569914172602102
TO_2photon,16.0,0.013219411484660288,0.11978136860306254
TO_2photon,16.0,0.014174741629268049,0.1354913807363628
TO_2photon,16.0,0.01519911082952933,0.1529361743774591
TO_2photon,16.0,0.01629750834620645,0.17221548219462446
TO_2photon,16.0,0.01747528400007685,0.19339905040975314
TO_2photon,16.0,0.018738174228603847,0.21651730227759802
TO_2photon,16.0,0.02009233002565048,0.24155300025117465
TO_2photon,16.0,0.021544346900318846,0.2684371537851694
TO_2photon,16.0,0.023101297000831605,0.2970287987821546
TO_2photon,16.0,0.024770763559917114,0.3271004222498217
TO_2photon,16.0,0.026560877829466867,0.3583422695070595
TO_2photon,16.0,0.02848035868435802,0.39034494043285173
TO_2photon,16.0,0.030538555088334154,0.4226262986225605
TO_2photon,16.0,0.03274549162877728,0.45462960063350977
TO_2photon,16.0,0.03511191734215131,0.485756989421984
TO_2photon,16.0,0.037649358067924674,0.5154010911006137
TO_2photon,16.0,0.040370172585965536,0.5429881638094654
TO_2photon,16.0,0.04328761281083057,0.5680188398991458
TO_2photon,16.0,0.04641588833612782,0.5901198822803077
TO_2photon,16.0,0.04977023564332114,0.6090760391645769
TO_2photon,16.0,0.05336699231206313,0.6248786078030939
TO_2photon,16.0,0.0572236765935022,0.6377354729817675
TO_2photon,16.0,0.061359072734131756,0.6481230202988192
TO_2photon,16.0,0.06579332246575682,0.6568182051381446
TO_2photon,16.0,0.07054802310718646,0.6649731238897889
TO_2photon,16.0,0.07564633275546291,0.6742188674505722
TO_2photon,16.0,0.08111308307896872,0.686798465684649
TO_2photon,16.0,0.08697490026177834,0.7055678474667664
TO_2photon,16.0,0.093260334688322,0.733281256881876
TO_2photon,16.0,0.1,0.769644276204082
TO_1photon,2.0,0.0001,0.002990397411565149
TO_1photon,2.0,0.00010722672220103231,0.002990628166371856
TO_1photon,2.0,0.00011497569953977356,0.0029908758084719045
TO_1photon,2.0,0.0001232846739442066,0.0029911220706442254
TO_1photon,2.0,0.00013219411484660288,0.0029914267936939076
TO_1photon,2.0,0.00014174741629268049,0.002991732121211066
TO_1photon,2.0,0.0001519911082952933,0.0029920605675085588
TO_1photon,2.0,0.00016297508346206434,0.0029924125139039193
TO_1photon,2.0,0.0001747528400007683,0.0029927776362592695
TO_1photon,2.0,0.0001873817422860383,0.002993187049593171
TO_1photon,2.0,0.00020092330025650479,0.0029937396090484736
TO_1photon,2.0,0.00021544346900318845,0.002994178411613646
TO_1photon,2.0,0.00023101297000831605,0.00299470320663342
TO_1photon,2.0,0.0002477076355991711,0.0029952342984927993
TO_1photon,2.0,0.00026560877829466864,0.002995811228975409
TO_1photon,2.0,0.0002848035868435802,0.0029976473156348993
TO_1photon,2.0,0.0003053855508833416,0.002998323303795458
TO_1photon,2.0,0.00032745491628777284,0.0029990441954668157
TO_1photon,2.0,0.0003511191734215131,0.002999770131225321
TO_1photon,2.0,0.00037649358067924675,0.0030004923425777097
TO_1photon,2.0,0.0004037017258596554,0.0030014305224923543
TO_1photon,2.0,0.0004328761281083057,0.0030023826537587395
TO_1photon,2.0,0.0004641588833612782,0.0030033604343689957
TO_1photon,2.0,0.0004977023564332114,0.0030044437243647026
TO_1photon,2.0,0.0005336699231206312,0.0030057336512977484
TO_1photon,2.0,0.0005722367659350221,0.0030069900690593565
TO_1photon,2.0,0.0006135907273413176,0.003008348830507601
TO_1photon,2.0,0.0006579332246575682,0.0030097890270057714
TO_1photon,2.0,0.0007054802310718645,0.0030113662591952917
TO_1photon,2.0,0.000756463327554629,0.0030128472946293616
TO_1photon,2.0,0.0008111308307896872,0.003015523395741293
TO_1photon,2.0,0.0008697490026177834,0.003015581955874147
TO_1photon,2.0,0.0009326033468832199,0.0030175623457605605
TO_1photon,2.0,0.001,0.003019843205239514
TO_1photon,2.0,0.0010722672220103231,0.00302232090393062
TO_1photon,2.0,0.0011497569953977356,0.0030248196653189785
TO_1photon,2.0,0.0012328467394420659,0.0030275654790038464
TO_1photon,2.0,0.0013219411484660286,0.003030734124996548
TO_1photon,2.0,0.0014174741629268048,0.0030340262218593317
TO_1photon,2.0,0.0015199110829529332,0.003037466461334737
TO_1photon,2.0,0.0016297508346206436,0.0030412045587264736
TO_1photon,2.0,0.001747528400007683,0.003045402900050287
TO_1photon,2.0,0.001873817422860383,0.0030498094505486684
TO_1photon,2.0,0.002009233002565046,0.003056554251258503
TO_1photon,2.0,0.0021544346900318843,0.0030596828229667583
TO_1photon,2.0,0.0023101297000831605,0.003065139032502384
TO_1photon,2.0,0.0024770763559917113,0.003072966819488876
TO_1photon,2.0,0.0026560877829466868,0.003078827457920652
TO_1photon,2.0,0.002848035868435802,0.003086079859753954
TO_1photon,2.0,0.0030538555088334154,0.0030936819875759802
TO_1photon,2.0,0.0032745491628777285,0.003101763295010773
TO_1photon,2.0,0.003511191734215131,0.0031104323599211448
TO_1photon,2.0,0.0037649358067924675,0.003119075322570941
TO_1photon,2.0,0.004037017258596558,0.00312967148217147
TO_1photon,2.0,0.004328761281083062,0.0031421541432518074
TO_1photon,2.0,0.004641588833612782,0.0031544521649590207
TO_1photon,2.0,0.004977023564332114,0.0031665682734800527
TO_1photon,2.0,0.005336699231206312,0.003181124359138865
TO_1photon,2.0,0.00572236765935022,0.0031992146725552395
TO_1photon,2.0,0.006135907273413176,0.0032140346471735137
TO_1photon,2.0,0.006579332246575682,0.0032347556746978867
TO_1photon,2.0,0.007054802310718645,0.0032551867490627773
TO_1photon,2.0,0.007564633275546291,0.0032759310880300374
TO_1photon,2.0,0.008111308307896872,0.003300315213963456
TO_1photon,2.0,0.008697490026177835,0.0033271848466606135
TO_1photon,2.0,0.0093260334688322,0.003356646543534736
TO_1photon,2.0,0.01,0.0033890475468077996
TO_1photon,2.0,0.010722672220103232,0.003424350555114475
TO_1photon,2.0,0.011497569953977356,0.003463372192848757
TO_1photon,2.0,0.012328467394420659,0.0035062067247718653
TO_1photon,2.0,0.013219411484660288,0.003553574037907903
TO_1photon,2.0,0.014174741629268049,0.00360557218168589
TO_1photon,2.0,0.01519911082952933,0.0036631680534143785
TO_1photon,2.0,0.01629750834620645,0.003727993165796084
TO_1photon,2.0,0.01747528400007685,0.003798424266101552
TO_1photon,2.0,0.018738174228603847,0.003875896480168395
TO_1photon,2.0,0.02009233002565048,0.003961920076218317
TO_1photon,2.0,0.021544346900318846,0.004058046547286476
TO_1photon,2.0,0.023101297000831605,0.0041651903686961145
TO_1photon,2.0,0.024770763559917114,0.004284084381266817
TO_1photon,2.0,0.026560877829466867,0.004417151251209783
TO_1photon,2.0,0.02848035868435802,0.004565262928959646
TO_1photon,2.0,0.030538555088334154,0.004730943681440669
TO_1photon,2.0,0.03274549162877728,0.004916929055839514
TO_1photon,2.0,0.03511191734215131,0.005123017562537413
TO_1photon,2.0,0.037649358067924674,0.005356984379725094
TO_1photon,2.0,0.040370172585965536,0.005617637022676036
TO_1photon,2.0,0.04328761281083057,0.005911608669533885
TO_1photon,2.0,0.04641588833612782,0.006240403811626494
TO_1photon,2.0,0.04977023564332114,0.006608664650204488
TO_1photon,2.0,0.05336699231206313,0.0070269676222035615
TO_1photon,2.0,0.0572236765935022,0.007498854714801717
TO_1photon,2.0,0.061359072734131756,0.00803083746662947
TO_1photon,2.0,0.06579332246575682,0.008635645381098955
TO_1photon,2.0,0.07054802310718646,0.009315934616146548
TO_1photon,2.0,0.07564633275546291,0.010084917019583473
TO_1photon,2.0,0.08111308307896872,0.010955836169361133
TO_1photon,2.0,0.08697490026177834,0.011942229073125588
TO_1photon,2.0,0.093260334688322,0.013062955757575212
TO_1photon,2.0,0.1,0.014332855730377125
TO_1photon,4.0,0.0001,0.0016784411017907175
TO_1photon,4.0,0.00010722672220103231,0.0016786581932829447
TO_1photon,4.0,0.00011497569953977356,0.001678898294573683
TO_1photon,4.0,0.0001232846739442066,0.0016792915341026227
TO_1photon,4.0,0.00013219411484660288,0.0016795515368431824
TO_1photon,4.0,0.00014174741629268049,0.0016798634895593967
TO_1photon,4.0,0.0001519911082952933,0.0016802076964709256
TO_1photon,4.0,0.00016297508346206434,0.001680540996264579
TO_1photon,4.0,0.0001747528400007683,0.001680911682247821
TO_1photon,4.0,0.0001873817422860383,0.0016813215887028221
TO_1photon,4.0,0.00020092330025650479,0.0016817720470349018
TO_1photon,4.0,0.00021544346900318845,0.0016834265466346698
TO_1photon,4.0,0.00023101297000831605,0.001683941319872373
TO_1photon,4.0,0.0002477076355991711,0.0016844995772556937
TO_1photon,4.0,0.00026560877829466864,0.0016850621763072615
TO_1photon,4.0,0.0002848035868435802,0.001685646900550064
TO_1photon,4.0,0.0003053855508833416,0.0016862247942891484
TO_1photon,4.0,0.00032745491628777284,0.001686953621039211
TO_1photon,4.0,0.0003511191734215131,0.0016877295897057554
TO_1photon,4.0,0.00037649358067924675,0.0016885553456694735
TO_1photon,4.0,0.0004037017258596554,0.0016894061026470064
TO_1photon,4.0,0.0004328761281083057,0.0016903282325320124
TO_1photon,4.0,0.0004641588833612782,0.0016914359978352778
TO_1photon,4.0,0.0004977023564332114,0.0016925346972279653
TO_1photon,4.0,0.0005336699231206312,0.0016937218376640306
TO_1photon,4.0,0.0005722367659350221,0.0016949460962165652
TO_1photon,4.0,0.0006135907273413176,0.0016963085731737104
TO_1photon,4.0,0.0006579332246575682,0.00169772365594123
TO_1photon,4.0,0.0007054802310718645,0.0016999334292083779
TO_1photon,4.0,0.000756463327554629,0.001699724379648715
TO_1photon,4.0,0.0008111308307896872,0.0017015814637263427
TO_1photon,4.0,0.0008697490026177834,0.0017034028467998175
TO_1photon,4.0,0.0009326033468832199,0.0017055155345250261
TO_1photon,4.0,0.001,0.001707819191087867
TO_1photon,4.0,0.0010722672220103231,0.0017101240276315988
TO_1photon,4.0,0.0011497569953977356,0.0017126584230504616
TO_1photon,4.0,0.0012328467394420659,0.0017155408977892472
TO_1photon,4.0,0.0013219411484660286,0.0017186494158281107
TO_1photon,4.0,0.0014174741629268048,0.0017218346214346036
TO_1photon,4.0,0.0015199110829529332,0.001725285858904857
TO_1photon,4.0,0.0016297508346206436,0.001729028947677791
TO_1photon,4.0,0.001747528400007683,0.0017332558779801222
TO_1photon,4.0,0.001873817422860383,0.0017393610419118577
TO_1photon,4.0,0.002009233002565046,0.001744446680552958
TO_1photon,4.0,0.0021544346900318843,0.001747420345236228
TO_1photon,4.0,0.0023101297000831605,0.001754668109691604
TO_1photon,4.0,0.0024770763559917113,0.0017607827741831228
TO_1photon,4.0,0.0026560877829466868,0.001766641603022423
TO_1photon,4.0,0.002848035868435802,0.0017747297055074052
TO_1photon,4.0,0.0030538555088334154,0.0017812960560570357
TO_1photon,4.0,0.0032745491628777285,0.0017893976764908892
TO_1photon,4.0,0.003511191734215131,0.0017982533547789004
TO_1photon,4.0,0.0037649358067924675,0.0018067133596054719
TO_1photon,4.0,0.004037017258596558,0.0018172565681126018
TO_1photon,4.0,0.004328761281083062,0.0018296995381306136
TO_1photon,4.0,0.004641588833612782,0.0018406082315466366
TO_1photon,4.0,0.004977023564332114,0.0018540214818024703
TO_1photon,4.0,0.005336699231206312,0.0018685767980419765
TO_1photon,4.0,0.00572236765935022,0.0018862834489993263
TO_1photon,4.0,0.006135907273413176,0.0019014318324075408
TO_1photon,4.0,0.006579332246575682,0.0019221470794994477
TO_1photon,4.0,0.007054802310718645,0.0019425271374871045
TO_1photon,4.0,0.007564633275546291,0.0019656836946880807
TO_1photon,4.0,0.008111308307896872,0.0019876152269595604
TO_1photon,4.0,0.008697490026177835,0.0020144718926331517
TO_1photon,4.0,0.0093260334688322,0.00204397697779668
TO_1photon,4.0,0.01,0.002076270904995292
TO_1photon,4.0,0.010722672220103232,0.002111611816270287
TO_1photon,4.0,0.011497569953977356,0.0021505383321975824
TO_1photon,4.0,0.012328467394420659,0.002193412337063716
TO_1photon,4.0,0.013219411484660288,0.0022407648275029057
TO_1photon,4.0,0.014174741629268049,0.0022927940439763095
TO_1photon,4.0,0.01519911082952933,0.0023504397852366354
TO_1photon,4.0,0.01629750834620645,0.0024151860651928647
TO_1photon,4.0,0.01747528400007685,0.0024858879997924355
TO_1photon,4.0,0.018738174228603847,0.002563358037918073
TO_1photon,4.0,0.02009233002565048,0.002649488487237006
TO_1photon,4.0,0.021544346900318846,0.002745787640184849
TO_1photon,4.0,0.023101297000831605,0.0028530984373094093
TO_1photon,4.0,0.024770763559917114,0.0029721997145546464
TO_1photon,4.0,0.026560877829466867,0.003107791536500537
TO_1photon,4.0,0.02848035868435802,0.003253978055151263
TO_1photon,4.0,0.030538555088334154,0.0034221191016674535
TO_1photon,4.0,0.03274549162877728,0.0036065091186120446
TO_1photon,4.0,0.03511191734215131,0.003813112913037764
TO_1photon,4.0,0.037649358067924674,0.004047804384936904
TO_1photon,4.0,0.040370172585965536,0.004307758143212381
TO_1photon,4.0,0.04328761281083057,0.0046041773190265145
TO_1photon,4.0,0.04641588833612782,0.00493406336492308
TO_1photon,4.0,0.04977023564332114,0.0053031888596052346
TO_1photon,4.0,0.05336699231206313,0.005722825412684429
TO_1photon,4.0,0.0572236765935022,0.00619638027055458
TO_1photon,4.0,0.061359072734131756,0.006730181688168302
TO_1photon,4.0,0.06579332246575682,0.007337197546486651
TO_1photon,4.0,0.07054802310718646,0.008019681681633029
TO_1photon,4.0,0.07564633275546291,0.008791268990631762
TO_1photon,4.0,0.08111308307896872,0.00966510413727062
TO_1photon,4.0,0.08697490026177834,0.010654914221769562
TO_1photon,4.0,0.093260334688322,0.011779079200986753
TO_1photon,4.0,0.1,0.013053332893266045
TO_1photon,8.0,0.0001,0.00102179078325626
TO_1photon,8.0,0.00010722672220103231,0.0010220072467203023
TO_1photon,8.0,0.00011497569953977356,0.0010222433037404555
TO_1photon,8.0,0.0001232846739442066,0.0010225118268707423
TO_1photon,8.0,0.00013219411484660288,0.001022813448451898
TO_1photon,8.0,0.00014174741629268049,0.0010231171050351096
TO_1photon,8.0,0.0001519911082952933,0.0010234078846188543
TO_1photon,8.0,0.00016297508346206434,0.0010237928014776854
TO_1photon,8.0,0.0001747528400007683,0.001024158355176219
TO_1photon,8.0,0.0001873817422860383,0.0010257701520313134
TO_1photon,8.0,0.00020092330025650479,0.0010262205761657484
TO_1photon,8.0,0.00021544346900318845,0.0010266769712327095
TO_1photon,8.0,0.00023101297000831605,0.0010271906587873136
TO_1photon,8.0,0.0002477076355991711,0.0010276962406058354
TO_1photon,8.0,0.00026560877829466864,0.0010282547497441064
TO_1photon,8.0,0.0002848035868435802,0.0010287685608597608
TO_1photon,8.0,0.0003053855508833416,0.0010294491738862543
TO_1photon,8.0,0.00032745491628777284,0.001030182500908472
TO_1photon,8.0,0.0003511191734215131,0.0010309504897570987
TO_1photon,8.0,0.00037649358067924675,0.0010317191182873664
TO_1photon,8.0,0.0004037017258596554,0.0010325919230861347
TO_1photon,8.0,0.0004328761281083057,0.001033651484249054
TO_1photon,8.0,0.0004641588833612782,0.0010346597348026565
TO_1photon,8.0,0.0004977023564332114,0.0010357611713119885
TO_1photon,8.0,0.0005336699231206312,0.0010368972879714056
TO_1photon,8.0,0.0005722367659350221,0.0010381445422122937
TO_1photon,8.0,0.0006135907273413176,0.0010394937593074527
TO_1photon,8.0,0.0006579332246575682,0.0010407451963061476
TO_1photon,8.0,0.0007054802310718645,0.0010432750305370275
TO_1photon,8.0,0.000756463327554629,0.0010429351155850641
TO_1photon,8.0,0.0008111308307896872,0.0010447211596198436
TO_1photon,8.0,0.0008697490026177834,0.0010465523440453817
TO_1photon,8.0,0.0009326033468832199,0.0010486725490028714
TO_1photon,8.0,0.001,0.0010509740095138165
TO_1photon,8.0,0.0010722672220103231,0.001053214413004766
TO_1photon,8.0,0.0011497569953977356,0.001055880076004323
TO_1photon,8.0,0.0012328467394420659,0.0010586622815558222
TO_1photon,8.0,0.0013219411484660286,0.0010617822718053116
TO_1photon,8.0,0.0014174741629268048,0.0010649245842567767
TO_1photon,8.0,0.0015199110829529332,0.0010683650435781011
TO_1photon,8.0,0.0016297508346206436,0.0010721822036050543
TO_1photon,8.0,0.001747528400007683,0.0010763312162052063
TO_1photon,8.0,0.001873817422860383,0.001082544293623311
TO_1photon,8.0,0.002009233002565046,0.0010874098054917125
TO_1photon,8.0,0.0021544346900318843,0.0010904493543355542
TO_1photon,8.0,0.0023101297000831605,0.0010975890156479373
TO_1photon,8.0,0.0024770763559917113,0.0011037826901116876
TO_1photon,8.0,0.0026560877829466868,0.0011098287731239331
TO_1photon,8.0,0.002848035868435802,0.0011180064579078275
TO_1photon,8.0,0.0030538555088334154,0.0011242726122575597
TO_1photon,8.0,0.0032745491628777285,0.0011323796164566247
TO_1photon,8.0,0.003511191734215131,0.001141211051948754
TO_1photon,8.0,0.0037649358067924675,0.001149659621105803
TO_1photon,8.0,0.004037017258596558,0.001161377909532968
TO_1photon,8.0,0.004328761281083062,0.0011726623580725626
TO_1photon,8.0,0.004641588833612782,0.0011835534834084838
TO_1photon,8.0,0.004977023564332114,0.001196975937181488
TO_1photon,8.0,0.005336699231206312,0.0012115341912846134
TO_1photon,8.0,0.00572236765935022,0.0012273502680176795
TO_1photon,8.0,0.006135907273413176,0.0012443823438570423
TO_1photon,8.0,0.006579332246575682,0.0012651032142516616
TO_1photon,8.0,0.007054802310718645,0.001285447510839366
TO_1photon,8.0,0.007564633275546291,0.001308678068251301
TO_1photon,8.0,0.008111308307896872,0.0013306689552122775
TO_1photon,8.0,0.008697490026177835,0.0013575332564046416
TO_1photon,8.0,0.0093260334688322,0.0013871118093989887
TO_1photon,8.0,0.01,0.00141946512565172
TO_1photon,8.0,0.010722672220103232,0.0014548822176629894
TO_1photon,8.0,0.011497569953977356,0.0014939085874345892
TO_1photon,8.0,0.012328467394420659,0.00153692196492472
TO_1photon,8.0,0.013219411484660288,0.0015844191314109413
TO_1photon,8.0,0.014174741629268049,0.0016366318397280644
TO_1photon,8.0,0.01519911082952933,0.0016944642905440954
TO_1photon,8.0,0.01629750834620645,0.0017594609168153363
TO_1photon,8.0,0.01747528400007685,0.0018304765989437533
TO_1photon,8.0,0.018738174228603847,0.0019082664626580703
TO_1photon,8.0,0.02009233002565048,0.001994830080410015
TO_1photon,8.0,0.021544346900318846,0.00209161510424527
TO_1photon,8.0,0.023101297000831605,0.002199480352586991
TO_1photon,8.0,0.024770763559917114,0.0023192548535653223
TO_1photon,8.0,0.026560877829466867,0.002455633522448042
TO_1photon,8.0,0.02848035868435802,0.0026026732744791614
TO_1photon,8.0,0.030538555088334154,0.002771955265049475
TO_1photon,8.0,0.03274549162877728,0.0029575185334369536
TO_1photon,8.0,0.03511191734215131,0.003165355893599231
TO_1photon,8.0,0.037649358067924674,0.003401571329731734
TO_1photon,8.0,0.040370172585965536,0.0036633412761259976
TO_1photon,8.0,0.04328761281083057,0.003961816322123779
TO_1photon,8.0,0.04641588833612782,0.004294009775922647
TO_1photon,8.0,0.04977023564332114,0.004665785391486876
TO_1photon,8.0,0.05336699231206313,0.005088470419214786
TO_1photon,8.0,0.0572236765935022,0.005565433611963266
TO_1photon,8.0,0.061359072734131756,0.006103146170719942
TO_1photon,8.0,0.06579332246575682,0.0067145530902096295
TO_1photon,8.0,0.07054802310718646,0.007401956583321101
TO_1photon,8.0,0.07564633275546291,0.008179070065856053
TO_1photon,8.0,0.08111308307896872,0.009059109165954649
TO_1photon,8.0,0.08697490026177834,0.010055777339192273
TO_1photon,8.0,0.093260334688322,0.011187592434775406
TO_1photon,8.0,0.1,0.01247022547508092
TO_1photon,12.0,0.0001,0.0008027513241287698
TO_1photon,12.0,0.00010722672220103231,0.0008029630004197097
TO_1photon,12.0,0.00011497569953977356,0.0008032260376237277
TO_1photon,12.0,0.0001232846739442066,0.0008034638392758753
TO_1photon,12.0,0.00013219411484660288,0.0008037717447226811
TO_1photon,12.0,0.00014174741629268049,0.0008040529859401069
TO_1photon,12.0,0.0001519911082952933,0.0008043872267428087
TO_1photon,12.0,0.00016297508346206434,0.0008047485362500106
TO_1photon,12.0,0.0001747528400007683,0.0008063326956688766
TO_1photon,12.0,0.0001873817422860383,0.0008067273022198673
TO_1photon,12.0,0.00020092330025650479,0.00080715951250665
TO_1photon,12.0,0.00021544346900318845,0.0008076340210674271
TO_1photon,12.0,0.00023101297000831605,0.0008081554956986814
TO_1photon,12.0,0.0002477076355991711,0.0008086458744547276
TO_1photon,12.0,0.00026560877829466864,0.0008091207526669253
TO_1photon,12.0,0.0002848035868435802,0.0008097283968276914
TO_1photon,12.0,0.0003053855508833416,0.0008104021927153315
TO_1photon,12.0,0.00032745491628777284,0.0008111284963856491
TO_1photon,12.0,0.0003511191734215131,0.000811879124946957
TO_1photon,12.0,0.00037649358067924675,0.0008126768321577993
TO_1photon,12.0,0.0004037017258596554,0.0008135250782236314
TO_1photon,12.0,0.0004328761281083057,0.0008145833061633523
TO_1photon,12.0,0.0004641588833612782,0.0008155805767020574
TO_1photon,12.0,0.0004977023564332114,0.0008166934673572435
TO_1photon,12.0,0.0005336699231206312,0.0008178002664541717
TO_1photon,12.0,0.0005722367659350221,0.0008190704470240062
TO_1photon,12.0,0.0006135907273413176,0.0008204035996820513
TO_1photon,12.0,0.0006579332246575682,0.0008216649193324432
TO_1photon,12.0,0.0007054802310718645,0.000824228809079508
TO_1photon,12.0,0.000756463327554629,0.0008238366358234162
TO_1photon,12.0,0.0008111308307896872,0.0008256303028724155
TO_1photon,12.0,0.0008697490026177834,0.0008274710814982766
TO_1photon,12.0,0.0009326033468832199,0.000829590767807864
TO_1photon,12.0,0.001,0.0008318639796598415
TO_1photon,12.0,0.0010722672220103231,0.000834108519783161
TO_1photon,12.0,0.0011497569953977356,0.0008367672256518466
TO_1photon,12.0,0.0012328467394420659,0.0008395892810653116
TO_1photon,12.0,0.0013219411484660286,0.0008426504906688947
TO_1photon,12.0,0.0014174741629268048,0.0008458159934356946
TO_1photon,12.0,0.0015199110829529332,0.0008492394067983744
TO_1photon,12.0,0.0016297508346206436,0.0008530606517386241
TO_1photon,12.0,0.001747528400007683,0.0008571926000737751
TO_1photon,12.0,0.001873817422860383,0.0008633827602704258
TO_1photon,12.0,0.002009233002565046,0.0008682700856468273
TO_1photon,12.0,0.0021544346900318843,0.0008713111205096435
TO_1photon,12.0,0.0023101297000831605,0.0008784419473117921
TO_1photon,12.0,0.0024770763559917113,0.000884646866827099
TO_1photon,12.0,0.0026560877829466868,0.0008906443443685852
TO_1photon,12.0,0.002848035868435802,0.000898603012630228
TO_1photon,12.0,0.0030538555088334154,0.0009050950062892138
TO_1photon,12.0,0.0032745491628777285,0.0009131838006841697
TO_1photon,12.0,0.003511191734215131,0.0009220624854338055
TO_1photon,12.0,0.0037649358067924675,0.0009305056652071375
TO_1photon,12.0,0.004037017258596558,0.0009421905665614183
TO_1photon,12.0,0.004328761281083062,0.0009534843818674865
TO_1photon,12.0,0.004641588833612782,0.0009644136201025777
TO_1photon,12.0,0.004977023564332114,0.000977828637173106
TO_1photon,12.0,0.005336699231206312,0.0009923948859764664
TO_1photon,12.0,0.00572236765935022,0.0010082589858633195
TO_1photon,12.0,0.006135907273413176,0.0010252965109618373
TO_1photon,12.0,0.006579332246575682,0.0010460417107299724
TO_1photon,12.0,0.007054802310718645,0.0010664485678861801
TO_1photon,12.0,0.007564633275546291,0.0010896973642552377
TO_1photon,12.0,0.008111308307896872,0.0011117831345484053
TO_1photon,12.0,0.008697490026177835,0.0011386933138670674
TO_1photon,12.0,0.0093260334688322,0.0011683482249793542
TO_1photon,12.0,0.01,0.0012008145545815418
TO_1photon,12.0,0.010722672220103232,0.001236367874338562
TO_1photon,12.0,0.011497569953977356,0.0012755355511540056
TO_1photon,12.0,0.012328467394420659,0.0013186967015197393
TO_1photon,12.0,0.013219411484660288,0.0013663963038917926
TO_1photon,12.0,0.014174741629268049,0.0014188263065305629
TO_1photon,12.0,0.01519911082952933,0.0014769561898516637
TO_1photon,12.0,0.01629750834620645,0.0015422096230830462
TO_1photon,12.0,0.01747528400007685,0.0016136347126418649
TO_1photon,12.0,0.018738174228603847,0.0016918619540838842
TO_1photon,12.0,0.02009233002565048,0.0017789136907427894
TO_1photon,12.0,0.021544346900318846,0.0018762519601022154
TO_1photon,12.0,0.023101297000831605,0.0019847879230425747
TO_1photon,12.0,0.024770763559917114,0.002105305467798635
TO_1photon,12.0,0.026560877829466867,0.002242604255759617
TO_1photon,12.0,0.02848035868435802,0.0023906229488467323
TO_1photon,12.0,0.030538555088334154,0.0025610832465776667
TO_1photon,12.0,0.03274549162877728,0.00274798751806149
TO_1photon,12.0,0.03511191734215131,0.0029573484066419686
TO_1photon,12.0,0.037649358067924674,0.003195354258718308
TO_1photon,12.0,0.040370172585965536,0.0034591322517291134
TO_1photon,12.0,0.04328761281083057,0.003759903930072084
TO_1photon,12.0,0.04641588833612782,0.004094739380818502
TO_1photon,12.0,0.04977023564332114,0.004469496236777171
TO_1photon,12.0,0.05336699231206313,0.004895554052417039
TO_1photon,12.0,0.0572236765935022,0.005376377522893883
TO_1photon,12.0,0.061359072734131756,0.005918437487743677
TO_1photon,12.0,0.06579332246575682,0.00653473376099678
TO_1photon,12.0,0.07054802310718646,0.007227670069242298
TO_1photon,12.0,0.07564633275546291,0.008010991450363214
TO_1photon,12.0,0.08111308307896872,0.008897939553907275
TO_1photon,12.0,0.08697490026177834,0.009902346291716158
TO_1photon,12.0,0.093260334688322,0.011042711328068888
TO_1photon,12.0,0.1,0.01233482050932111
TO_1photon,16.0,0.0001,0.0006932071200949075
TO_1photon,16.0,0.00010722672220103231,0.0006934355773269285
TO_1photon,16.0,0.00011497569953977356,0.0006936714763595697
TO_1photon,16.0,0.0001232846739442066,0.0006939273339385821
TO_1photon,16.0,0.00013219411484660288,0.0006942105434077916
TO_1photon,16.0,0.00014174741629268049,0.0006945276619571006
TO_1photon,16.0,0.0001519911082952933,0.000694851992716905
TO_1photon,16.0,0.00016297508346206434,0.0006951820832666877
TO_1photon,16.0,0.0001747528400007683,0.0006967537875878227
TO_1photon,16.0,0.0001873817422860383,0.0006971728563311963
TO_1photon,16.0,0.00020092330025650479,0.0006976259150798247
TO_1photon,16.0,0.00021544346900318845,0.0006980820942198429
TO_1photon,16.0,0.00023101297000831605,0.0006986024430126747
TO_1photon,16.0,0.0002477076355991711,0.0006990863524778401
TO_1photon,16.0,0.00026560877829466864,0.0006995746885185561
TO_1photon,16.0,0.0002848035868435802,0.000700169249124305
TO_1photon,16.0,0.0003053855508833416,0.0007008663935649251
TO_1photon,16.0,0.00032745491628777284,0.0007015780654738846
TO_1photon,16.0,0.0003511191734215131,0.0007023261773536627
TO_1photon,16.0,0.00037649358067924675,0.0007031177967580238
TO_1photon,16.0,0.0004037017258596554,0.0007039669490286338
TO_1photon,16.0,0.0004328761281083057,0.0007050197291537108
TO_1photon,16.0,0.0004641588833612782,0.0007060266863924136
TO_1photon,16.0,0.0004977023564332114,0.0007071109266506559
TO_1photon,16.0,0.0005336699231206312,0.0007082438494074861
TO_1photon,16.0,0.0005722367659350221,0.0007094780336772688
TO_1photon,16.0,0.0006135907273413176,0.0007108158214885751
TO_1photon,16.0,0.0006579332246575682,0.0007120888822270688
TO_1photon,16.0,0.0007054802310718645,0.0007146180371926381
TO_1photon,16.0,0.000756463327554629,0.000714260630922614
TO_1photon,16.0,0.0008111308307896872,0.0007160419905860582
TO_1photon,16.0,0.0008697490026177834,0.000717859706086621
