time_s,time_us,position_m,displacement_from_center_m,position_um,velocity_m_per_s,acceleration_m_per_s2,kinetic_energy_J,potential_energy_J,total_energy_J,energy_error_J,energy_error_over_depth,abs_energy_error_over_depth
0.00061985,619.85,6.743186458167629e-08,6.743186458167629e-08,0.0674318645816763,-0.021487713084831196,-3428.606749515039,5.094977751977855e-29,-3.8402202551849546e-27,-3.789270477665176e-27,-1.586978741245466e-33,-4.105157225865378e-07,4.105157225865378e-07
0.0006198999999999999,619.9,6.635319316899784e-08,6.635319316899784e-08,0.06635319316899783,-0.021657790067726175,-3374.4725662840847,5.175951264737552e-29,-3.841030016396972e-27,-3.789270503749596e-27,-1.6130631610628957e-33,-4.172631755745967e-07,4.172631755745967e-07
0.00061995,619.9499999999999,6.526608557490367e-08,6.526608557490367e-08,0.06526608557490367,-0.021825148890192266,-3319.880332359586,5.256253826556687e-29,-3.841833067910223e-27,-3.789270529644656e-27,-1.6389582211095012e-33,-4.239616454470484e-07,4.239616454470484e-07
0.00062,620.0,6.417067827997861e-08,6.417067827997861e-08,0.0641706782799786,-0.021989766815063466,-3264.8366624883706,5.335844284283027e-29,-3.842628998179232e-27,-3.789270555336402e-27,-1.6646499666946555e-33,-4.3060752243915093e-07,4.3060752243915093e-07
0.0006200499999999999,620.05,6.306710889339732e-08,6.306710889339732e-08,0.06306710889339733,-0.022151621438271613,-3209.3482658375556,5.414681811840767e-29,-3.843417398929345e-27,-3.789270580810937e-27,-1.690124501959846e-33,-4.3719721200470794e-07,4.3719721200470794e-07
0.0006201,620.0999999999999,6.195551613615145e-08,6.195551613615145e-08,0.061955516136151446,-0.022310690693553924,-3153.421945454859,5.492725932206048e-29,-3.844197865376491e-27,-3.7892706060544306e-27,-1.715367995618394e-33,-4.4372713630080443e-07,4.4372713630080443e-07
0.00062015,620.15,6.083603982404193e-08,6.083603982404193e-08,0.06083603982404193,-0.022466952857132134,-3097.064597673604,5.569936539270245e-29,-3.844969996445829e-27,-3.789270631053127e-27,-1.7403666917174254e-33,-4.5019373697168754e-07,4.5019373697168754e-07
0.0006202,620.2,5.970882085043822e-08,5.970882085043822e-08,0.05970882085043822,-0.022620386552360528,-3040.283211462082,5.646273919577142e-29,-3.845733394989126e-27,-3.789270655793355e-27,-1.7651069196823794e-33,-4.5659347774705426e-07,4.5659347774705426e-07
0.0006202499999999999,620.2499999999999,5.857400116880587e-08,5.857400116880587e-08,0.058574001168805866,-0.02277097075434,-2983.084867716928,5.72169877392001e-29,-3.8464876680007355e-27,-3.789270680261535e-27,-1.7895751000567264e-33,-4.629228459267879e-07,4.629228459267879e-07
0.0006203,620.3,5.7431723775004225e-08,5.7431723775004225e-08,0.057431723775004224,-0.022918684794495433,-2925.476738500289,5.796172238784564e-29,-3.847232426832038e-27,-3.7892707044441924e-27,-1.813757757416335e-33,-4.691783557216143e-07,4.691783557216143e-07
0.00062035,620.35,5.628213268935633e-08,5.628213268935633e-08,0.056282132689356335,-0.023063508365113453,-2867.4660862205865,5.869655907623705e-29,-3.8479672874042e-27,-3.7892707283279625e-27,-1.8376415275441194e-33,-4.753565501090221e-07,4.753565501090221e-07
0.0006204,620.4,5.512537293849288e-08,5.512537293849288e-08,0.055125372938492886,-0.023205421523837887,-2809.0602627567387,5.942111851949968e-29,-3.848691870419099e-27,-3.789270751899599e-27,-1.861213163887224e-33,-4.814540025035907e-07,4.814540025035907e-07
0.0006204499999999999,620.4499999999999,5.3961590536972545e-08,5.3961590536972545e-08,0.05396159053697255,-0.02334440469811995,-2750.266708525793,6.013502642231534e-29,-3.849405801568304e-27,-3.789270775145989e-27,-1.884459554058713e-33,-4.87467321025607e-07,4.87467321025607e-07
0.0006205,620.5,5.279093246868089e-08,5.279093246868089e-08,0.05279093246868089,-0.023480438689620443,-2691.0929514939544,6.0837913685777e-29,-3.8501087117399315e-27,-3.789270798054155e-27,-1.9073677198375704e-33,-4.933931485010648e-07,4.933931485010648e-07
0.00062055,620.55,5.16135466680105e-08,5.16135466680105e-08,0.0516135466680105,-0.02361350467856107,-2631.5466061310754,6.15294166119969e-29,-3.8508002372232636e-27,-3.7892708206112665e-27,-1.9299248315179973e-33,-4.992281661735059e-07,4.992281661735059e-07
0.0006206,620.6,5.042958200082478e-08,5.042958200082478e-08,0.05042958200082478,-0.023743584228022065,-2571.635372308736,6.220917710632736e-29,-3.851480019910982e-27,-3.789270842804655e-27,-1.9521182201063127e-33,-5.049690968590841e-07,5.049690968590841e-07
0.0006206499999999999,620.65,4.923918824520829e-08,4.923918824520829e-08,0.049239188245208294,-0.023870659288183334,-2511.3670341420952,6.287684287705374e-29,-3.852147707498866e-27,-3.789270864621812e-27,-1.973935377320954e-33,-5.106127049465646e-07,5.106127049465646e-07
0.0006207,620.6999999999999,4.804251607200644e-08,4.804251607200644e-08,0.04804251607200644,-0.02399471220050628,-2450.749458775778,6.353206763242008e-29,-3.852802953682828e-27,-3.789270886050408e-27,-1.9953639728116324e-33,-5.161558008515334e-07,5.161558008515334e-07
0.00062075,620.75,4.683971702515766e-08,4.683971702515766e-08,0.04683971702515766,-0.024115725701853528,-2389.7905951141042,6.417451127484795e-29,-3.853445418353141e-27,-3.7892709070782935e-27,-2.0163918584641216e-33,-5.21595242129949e-07,5.21595242129949e-07
0.0006208,620.8000000000001,4.563094350182109e-08,4.563094350182109e-08,0.045630943501821085,-0.024233682928543783,-2328.498472496057,6.480384009221046e-29,-3.8540747677857244e-27,-3.789270927693514e-27,-2.0370070791622305e-33,-5.269279362620227e-07,5.269279362620227e-07
0.0006208499999999999,620.8499999999999,4.441634873230328e-08,4.441634873230328e-08,0.044416348732303275,-0.02434856742033907,-2266.881199315425,6.541972694602457e-29,-3.854690674830341e-27,-3.7892709478843164e-27,-2.0571978813973803e-33,-5.32150842879322e-07,5.32150842879322e-07
0.0006209,620.9,4.3196086759787177e-08,4.3196086759787177e-08,0.04319608675978718,-0.02446036312436162,-2204.9469615866374,6.60218514564252e-29,-3.8552928190955835e-27,-3.789270967639158e-27,-2.0769527233131127e-33,-5.372609763630606e-07,5.372609763630606e-07
0.00062095,620.95,4.1970312419867116e-08,4.1970312419867116e-08,0.041970312419867116,-0.02456905439893771,-2142.7040214568724,6.660990018378702e-29,-3.855880887130501e-27,-3.789270986946714e-27,-2.096260279009878e-33,-5.422554069576488e-07,5.422554069576488e-07
0.000621,621.0,4.073918131989341e-08,4.073918131989341e-08,0.04073918131989341,-0.024674626017365756,-2080.160715665073,6.718356680686029e-29,-3.856454572602748e-27,-3.789271005795887e-27,-2.115109452176867e-33,-5.471312642969427e-07,5.471312642969427e-07
0.0006210499999999999,621.05,3.9502849818130537e-08,3.9502849818130537e-08,0.039502849818130535,-0.0247770631716061,-2017.3254539485833,6.774255229728982e-29,-3.8570135764731076e-27,-3.7892710241758175e-27,-2.133489382549194e-33,-5.518857390745725e-07,5.518857390745725e-07
0.0006211,621.1,3.8261475002732796e-08,3.8261475002732796e-08,0.038261475002732796,-0.024876351475889767,-1954.2067173981636,6.828656509038684e-29,-3.857557607166273e-27,-3.789271042075886e-27,-2.151389450930151e-33,-5.565160843430857e-07,5.565160843430857e-07
0.00062115,621.15,3.7015214670541555e-08,3.7015214670541555e-08,0.03701521467054156,-0.024972476970243778,-1890.8130567622316,6.881532125202673e-29,-3.858086380737756e-27,-3.789271059485729e-27,-2.1687992942579687e-33,-5.610196194113806e-07,5.610196194113806e-07
0.0006211999999999999,621.1999999999999,3.5764227305708416e-08,3.5764227305708416e-08,0.03576422730570842,-0.025065426123930364,-1827.1530907012032,6.93285446415463e-29,-3.858599621036789e-27,-3.789271076395243e-27,-2.1857088077582102e-33,-5.653937304014816e-07,5.653937304014816e-07
0.00062125,621.25,3.4508672058148523e-08,3.4508672058148523e-08,0.034508672058148525,-0.025155185838797715,-1763.2355039929078,6.98259670705178e-29,-3.859097059865107e-27,-3.789271092794589e-27,-2.2021081542708145e-33,-5.696358726612358e-07,5.696358726612358e-07
0.0006213,621.3,3.324870872182865e-08,3.324870872182865e-08,0.03324870872182865,-0.02524174345253979,-1699.0690456900807,7.030732845727891e-29,-3.859578437131488e-27,-3.7892711086742086e-27,-2.2179877735771386e-33,-5.737435731770087e-07,5.737435731770087e-07
0.00062135,621.35,3.1984497712894547e-08,3.1984497712894547e-08,0.03198449771289455,-0.025325086741862818,-1634.662527231012,7.07723769770998e-29,-3.860043501001925e-27,-3.789271124024825e-27,-2.2333383902920704e-33,-5.777144326151973e-07,5.777144326151973e-07
0.0006213999999999999,621.4,3.071620004764237e-08,3.071620004764237e-08,0.03071620004764237,-0.025405203925556206,-1570.0248205044845,7.122086920787221e-29,-3.860492008045323e-27,-3.78927113883745e-27,-2.2481510152989588e-33,-5.815461256934132e-07,5.815461256934132e-07
0.00062145,621.4499999999999,2.9443977320338925e-08,2.9443977320338925e-08,0.029443977320338925,-0.02548208366746557,-1505.1648558701947,7.165257027120782e-29,-3.860923723374606e-27,-3.789271153103398e-27,-2.2624169629687686e-33,-5.852364056346919e-07,5.852364056346919e-07
0.0006215,621.5,2.816799168089581e-08,2.816799168089581e-08,0.028167991680895812,-0.025555715079365725,-1440.0916201359014,7.206725396883578e-29,-3.861338420783118e-27,-3.7892711668142826e-27,-2.276127847572757e-33,-5.887831032395316e-07,5.887831032395316e-07
0.00062155,621.55,2.6888405812402355e-08,2.6888405812402355e-08,0.026888405812402354,-0.025626087723731438,-1374.8141544925986,7.24647029141933e-29,-3.8617358828762265e-27,-3.789271179962033e-27,-2.289275598349234e-33,-5.921841307833268e-07,5.921841307833268e-07
0.0006215999999999999,621.5999999999999,2.5605382908522668e-08,2.5605382908522668e-08,0.02560538290852267,-0.02569319161640398,-1309.3415524090817,7.284470865910581e-29,-3.862115901198001e-27,-3.789271192538895e-27,-2.3018524602210283e-33,-5.954374822019594e-07,5.954374822019594e-07
0.00062165,621.65,2.431908665076196e-08,2.431908665076196e-08,0.02431908665076196,-0.02575701722915139,-1243.6829574872977,7.320707181545693e-29,-3.8624782763528966e-27,-3.7892712045374396e-27,-2.3138510045574584e-33,-5.985412358756794e-07,5.985412358756794e-07
0.0006217,621.6999999999999,2.302968118560753e-08,2.302968118560753e-08,0.02302968118560753,-0.02581755549212057,-1177.8475612799466,7.355160217175182e-29,-3.86282281812232e-27,-3.789271215950568e-27,-2.3252641327616572e-33,-6.01493555557065e-07,6.01493555557065e-07
0.00062175,621.75,2.1737331101549904e-08,2.1737331101549904e-08,0.021737331101549903,-0.025874797796179363,-1111.8446010718383,7.387811880448158e-29,-3.863149345575997e-27,-3.7892712267715156e-27,-2.3360850805753607e-33,-6.042926914845744e-07,6.042926914845744e-07
0.0006217999999999999,621.8,2.0442201405989595e-08,2.0442201405989595e-08,0.020442201405989596,-0.025928735995146824,-1045.6833576265512,7.418645018419943e-29,-3.863457687178062e-27,-3.789271236993863e-27,-2.3463074281234158e-33,-6.069369829808342e-07,6.069369829808342e-07
0.00062185,621.8499999999999,1.914445750203522e-08,1.914445750203522e-08,0.01914445750203522,-0.02597936240790999,-979.3731528999994,7.447643427622432e-29,-3.8637476808877596e-27,-3.7892712466115356e-27,-2.3559251006312445e-33,-6.094248586382317e-07,6.094248586382317e-07
0.0006219,621.9,1.7844265165198595e-08,1.7844265165198595e-08,0.017844265165198596,-0.026026669820425553,-912.9233477225357,7.474791863589062e-29,-3.864019174254701e-27,-3.7892712556188106e-27,-2.3649323755994924e-33,-6.117548381748347e-07,6.117548381748347e-07
0.00062195,621.95,1.6541790519992665e-08,1.6541790519992665e-08,0.016541790519992664,-0.026070651487604898,-846.3433394512848,7.500076049826745e-29,-3.864272024508591e-27,-3.7892712640103235e-27,-2.3733238885437473e-33,-6.139255339191278e-07,6.139255339191278e-07
0.0006219999999999999,621.9999999999999,1.5237200016438107e-08,1.5237200016438107e-08,0.015237200016438107,-0.02611130113508104,-779.6425595944152,7.523482686227504e-29,-3.8645060986433454e-27,-3.78927127178107e-27,-2.3810946351469334e-33,-6.159356513667883e-07,6.159356513667883e-07
0.00062205,622.05,1.3930660406484562e-08,1.3930660406484562e-08,0.013930660406484562,-0.02614861296085613,-712.8304714091114,7.544999456913001e-29,-3.864721273495542e-27,-3.789271278926412e-27,-2.3882399769990298e-33,-6.177839906654226e-07,6.177839906654226e-07
0.0006221,622.1,1.2622338720352494e-08,1.2622338720352494e-08,0.012622338720352493,-0.026182581636828232,-645.9165674750366,7.564615037505584e-29,-3.8649174358171355e-27,-3.7892712854420795e-27,-2.39475564446693e-33,-6.19469447356934e-07,6.19469447356934e-07
0.00062215,622.15,1.1312402242801738e-08,1.1312402242801738e-08,0.011312402242801738,-0.026213202310196235,-578.9103672451058,7.582319101819929e-29,-3.865094482342376e-27,-3.789271291324177e-27,-2.4006377417166957e-33,-6.209910136766674e-07,6.209910136766674e-07
0.0006221999999999999,622.1999999999999,1.000101848933287e-08,1.000101848933287e-08,0.01000101848933287,-0.026240470604741748,-511.82141457542633,7.598102327969823e-29,-3.8652523198488815e-27,-3.789271296569183e-27,-2.4058827481484856e-33,-6.223477789245921e-07,6.223477789245921e-07
0.00062225,622.25,8.688355182327563e-09,8.688355182327563e-09,0.008688355182327563,-0.02626438262198704,-444.6592752362805,7.611956403885097e-29,-3.8653908652128086e-27,-3.789271301173958e-27,-2.4104875227013452e-33,-6.235389305788555e-07,6.235389305788555e-07
0.0006223,622.3,7.374580227134166e-09,7.374580227134166e-09,0.007374580227134166,-0.0262849349422281,-377.43353440606,7.623874032234171e-29,-3.865510045458082e-27,-3.78927130513574e-27,-2.414449305288136e-33,-6.245637546669657e-07,6.245637546669657e-07
0.0006223499999999999,622.3499999999999,6.059861688104753e-09,6.059861688104753e-09,0.0060598616881047535,-0.026302124625442003,-310.1537941500766,7.633848934748205e-29,-3.865609797799638e-27,-3.789271308452156e-27,-2.417765721100325e-33,-6.254216368793447e-07,6.254216368793447e-07
0.0006224,622.4,4.7443677645899654e-09,4.7443677645899654e-09,0.004744367764589965,-0.02631594921206791,-242.82967088619785,7.641875855943263e-29,-3.865690069680648e-27,-3.7892713111212156e-27,-2.420434780607983e-33,-6.261120625693277e-07,6.261120625693277e-07
0.00062245,622.4499999999999,3.4282667668979624e-09,3.4282667668979624e-09,0.0034282667668979624,-0.026326406723661048,-175.47079283927155,7.647950566237477e-29,-3.865750818803691e-27,-3.789271313141317e-27,-2.4224548817121815e-33,-6.266346173099395e-07,6.266346173099395e-07
0.0006225,622.5,2.1117270922238608e-09,2.1117270922238608e-09,0.002111727092223861,-0.026333495663419186,-108.08679748632038,7.652069864460582e-29,-3.8657920131558524e-27,-3.789271314511247e-27,-2.423824811897385e-33,-6.269889874506703e-07,6.269889874506703e-07
0.0006225499999999999,622.55,7.949172005560436e-10,7.949172005560436e-10,0.0007949172005560437,-0.026337215016581206,-40.68732899449706,7.654231579753826e-29,-3.8658136310277216e-27,-3.789271315230183e-27,-2.4245437482314523e-33,-6.27174960117476e-07,6.27174960117476e-07
0.0006226,622.5999999999999,-5.219944094342596e-10,-5.219944094342596e-10,-0.0005219944094342596,-0.02633756425069741,26.717964346197537,7.654434572858618e-29,-3.8658156610262816e-27,-3.789271315297695e-27,-2.424611260235495e-33,-6.27192423955146e-07,6.27192423955146e-07
0.00062265,622.65,-1.8388392245136976e-09,-1.8388392245136976e-09,-0.0018388392245136977,-0.02633454331577142,94.11943269342498,7.652678736792907e-29,-3.8657981020816704e-27,-3.789271314713741e-27,-2.424027306296554e-33,-6.270413681993433e-07,6.270413681993433e-07
0.0006227,622.7,-3.155448741011402e-09,-3.155448741011402e-09,-0.003155448741011402,-0.02632815264427348,161.50742722423593,7.648964996914689e-29,-3.8657609634478204e-27,-3.789271313478674e-27,-2.422792238689853e-33,-6.267218839757486e-07,6.267218839757486e-07
0.0006227499999999999,622.7499999999999,-4.471654488941045e-09,-4.471654488941045e-09,-0.004471654488941045,-0.026318393151025223,228.87230270599787,7.64329531037263e-29,-3.865704264696958e-27,-3.7892713115932314e-27,-2.42090679640415e-33,-6.262341624441399e-07,6.262341624441399e-07
0.0006228,622.8,-5.787288056113924e-09,-5.787288056113924e-09,-0.005787288056113924,-0.02630526623295596,296.20442006451196,7.63567266494422e-29,-3.86562803570799e-27,-3.789271309058548e-27,-2.4183721130338505e-33,-6.255784968399051e-07,6.255784968399051e-07
0.00062285,622.85,-7.102181112236642e-09,-7.102181112236642e-09,-0.007102181112236642,-0.026288773768730664,363.4941489473072,7.626101077262458e-29,-3.865532316648769e-27,-3.789271305876144e-27,-2.415189708886895e-33,-6.247552804325293e-07,6.247552804325293e-07
0.0006229,622.9,-8.416165432986992e-09,-8.416165432986992e-09,-0.008416165432986992,-0.026268918118249978,430.73187028011074,7.614585590432479e-29,-3.865417157952253e-27,-3.789271302047929e-27,-2.411361493854618e-33,-6.237650072679635e-07,6.237650072679635e-07
0.0006229499999999999,622.9499999999999,-9.72907292406164e-09,-9.72907292406164e-09,-0.009729072924061642,-0.026245702122022613,497.90797881449873,7.601132271040148e-29,-3.8652826202866e-27,-3.789271297576198e-27,-2.406889763106958e-33,-6.226082710550717e-07,6.226082710550717e-07
0.000623,623.0,-1.1040735645189254e-08,-1.1040735645189254e-08,-0.011040735645189254,-0.026219129100410632,565.0128856647469,7.585748205555027e-29,-3.865128774519183e-27,-3.789271292463633e-27,-2.401777197809924e-33,-6.212857653512236e-07,6.212857653512236e-07
0.00062305,623.05,-1.2350985834102704e-08,-1.2350985834102704e-08,-0.012350985834102704,-0.026189202852748214,632.0370208319097,7.568441496130719e-29,-3.864955701674601e-27,-3.789271286713294e-27,-2.396026858668412e-33,-6.197982818919664e-07,6.197982818919664e-07
0.0006231,623.1,-1.3659655930464075e-08,-1.3659655930464075e-08,-0.013659655930464075,-0.026155927656334586,698.9708357131805,7.549221255806024e-29,-3.864763492886684e-27,-3.789271280328624e-27,-2.3896421887960625e-33,-6.181467113333923e-07,6.181467113333923e-07
0.0006231499999999999,623.15,-1.496657859973616e-08,-1.496657859973616e-08,-0.014966578599736161,-0.026119308265301892,765.804805594599,7.528097603110821e-29,-3.864552249344549e-27,-3.789271273313441e-27,-2.3826270058231497e-33,-6.163320412106268e-07,6.163320412106268e-07
0.0006232,623.1999999999999,-1.6271586756994264e-08,-1.6271586756994264e-08,-0.016271586756994263,-0.0260793499093589,832.5294321251946,7.505081656081155e-29,-3.86432208223275e-27,-3.789271265671938e-27,-2.3749855033315097e-33,-6.143553563090127e-07,6.143553563090127e-07
0.00062325,623.25,-1.757451359067205e-08,-1.757451359067205e-08,-0.01757451359067205,-0.026036058292411502,899.1352457706844,7.480185525688353e-29,-3.864073112665562e-27,-3.789271257408679e-27,-2.366722243679893e-33,-6.122178368081899e-07,6.122178368081899e-07
0.0006233,623.3000000000001,-1.887519258623541e-08,-1.887519258623541e-08,-0.01887519258623541,-0.025989439591061113,965.6128082448624,7.453422308687599e-29,-3.863805471615465e-27,-3.789271248528589e-27,-2.357842153699176e-33,-6.099207571685428e-07,6.099207571685428e-07
0.00062335,623.3499999999999,-2.017345754977816e-08,-2.017345754977816e-08,-0.02017345754977816,-0.02593950045298207,1031.952714916858,7.424806079891743e-29,-3.8635192998358784e-27,-3.789271239036961e-27,-2.348350526127289e-33,-6.074654865023854e-07,6.074654865023854e-07
0.0006234,623.4,-2.1469142631533618e-08,-2.1469142631533618e-08,-0.021469142631533617,-0.025886247995179336,1098.145597192455,7.394351883876652e-29,-3.8632147477782096e-27,-3.789271228939443e-27,-2.338253008129781e-33,-6.048534856044878e-07,6.048534856044878e-07
0.00062345,623.45,-2.2762082349296097e-08,-2.2762082349296097e-08,-0.0227620823492961,-0.025829689802127832,1164.182124867723,7.362075726124822e-29,-3.862891975503285e-27,-3.789271218242037e-27,-2.327555602017284e-33,-6.020863071376691e-07,6.020863071376691e-07
0.0006234999999999999,623.4999999999999,-2.4052111611746403e-08,-2.4052111611746403e-08,-0.024052111611746405,-0.02576983392379481,1230.0530084532168,7.327994563614388e-29,-3.862551152587236e-27,-3.7892712069510916e-27,-2.3162646566359346e-33,-5.99165593405693e-07,5.99165593405693e-07
0.00062355,623.55,-2.5339065741675575e-08,-2.5339065741675575e-08,-0.025339065741675576,-0.025706688873546803,1295.7490014670716,7.292126294861169e-29,-3.862192458021913e-27,-3.789271195073301e-27,-2.304386865932445e-33,-5.960930759820834e-07,5.960930759820834e-07
0.0006236,623.6,-2.662278049910108e-08,-2.662278049910108e-08,-0.026622780499101082,-0.025640263625942742,1361.2609026953312,7.25448974942169e-29,-3.8618160801099106e-27,-3.789271182615694e-27,-2.291929258909595e-33,-5.928705731118366e-07,5.928705731118366e-07
0.00062365,623.65,-2.790309210426985e-08,-2.790309210426985e-08,-0.02790309210426985,-0.02557056761441491,1426.579558417914,7.215104676865634e-29,-3.861422216354288e-27,-3.789271169585632e-27,-2.278899196756374e-33,-5.894999889690527e-07,5.894999889690527e-07
