captured_in_slm,final_energy_over_slm_depth,final_excitation_energy_uK,excitation_energy_change_uK,label
True,-0.9685558831599793,4.402176357602897,4.402176357602897,mf=0.15
True,-0.9985475914773376,0.20333719317273571,0.20333719317273571,mf=0.25
True,-0.9999833756304236,0.0023274117406911206,0.0023274117406911206,mf=0.35
True,-0.9999741384506459,0.0036206169095732306,0.0036206169095732306,mf=0.45
True,-0.999999658374217,4.782760961702604e-05,4.782760961702604e-05,mf=0.52
True,-0.9999926507676703,0.0010288925261595907,0.0010288925261595907,mf=0.6
True,-0.9999996826839069,4.442425303446019e-05,4.442425303446019e-05,mf=0.7
True,-0.9999972175267349,0.0003895462571214333,0.0003895462571214333,mf=0.8
True,-0.9999970882038249,0.00040765146451353834,0.00040765146451353834,mf=0.9
