shot_id,x0_um,v0_m_s,initial_aod_energy_uK,initial_excitation_energy_uK,initial_phase_coord,final_x_um,final_v_m_s,final_slm_energy_uK,final_excitation_energy_uK,excitation_energy_change_uK,final_energy_over_slm_depth,captured_in_slm,capture_margin,label
0,2.3751938036840174,0.007933988420727964,-279.2452735501776,0.7547264498223314,,-0.061705268942977856,-0.003039647745105183,-29.759730061759857,0.2402699382401428,-0.5144565115821886,-0.9919910020586619,True,0.9919910020586619,slm=30uK
1,2.470873028442982,-0.02373545329090269,-273.44997335716397,6.550026642835983,,0.014359339069878178,0.016186809804524263,-27.896845886947037,2.103154113052963,-4.44687252978302,-0.9298948628982345,True,0.9298948628982345,slm=30uK
2,2.3976250035331277,-0.01849549584024974,-277.2636165626376,2.736383437362336,,0.14504770260534167,0.002369284795153431,-29.04701369466095,0.9529863053390477,-1.7833971320232882,-0.9682337898220318,True,0.9682337898220318,slm=30uK
3,2.3059536134654564,-0.0011024903189478666,-276.3952969260433,3.6047030739566566,,0.08917373557296249,-0.01059275065709026,-28.756675134897602,1.2433248651023985,-2.361378208854258,-0.95855583782992,True,0.95855583782992,slm=30uK
4,2.3763039491534554,0.02018279402626243,-276.5147142497633,3.4852857502366725,,-0.12353565455004763,-0.007377011711803954,-28.903547300345757,1.0964526996542419,-2.3888330505824307,-0.9634515766781919,True,0.9634515766781919,slm=30uK
5,2.4587393239772366,-0.005135529989371246,-278.38128381399804,1.6187161860019352,,0.039388276592065584,0.007388282581055415,-29.49579598562764,0.504204014372359,-1.114512171629576,-0.9831931995209213,True,0.9831931995209213,slm=30uK
6,2.4807125783289257,0.009177789414937758,-276.67441652705406,3.3255834729458704,,-0.11022295845914894,0.0077660796646074936,-28.990154095085853,1.0098459049141477,-2.3157375680317225,-0.9663384698361951,True,0.9663384698361951,slm=30uK
7,2.6516970678799487,0.04924673701252653,-235.86338068735816,44.13661931264181,,-0.27825591067167277,-0.03573487608111012,-16.585072199681118,13.414927800318882,-30.72169151232293,-0.5528357399893705,True,0.5528357399893705,slm=30uK
8,2.372716173510429,0.004859829240588951,-279.50687316418436,0.4931268358155939,,-0.04040214850553459,-0.0033874645516159645,-29.836826322123972,0.16317367787602535,-0.32995315793956853,-0.9945608774041325,True,0.9945608774041325,slm=30uK
9,2.3176980541909304,-0.01835549770966611,-274.5498240259013,5.450175974098697,,0.2122951218770494,0.00041707824041987697,-28.086822948069653,1.9131770519303477,-3.536998922168349,-0.9362274316023217,True,0.9362274316023217,slm=30uK
10,2.3776007433806536,0.004866151963190784,-279.6055689167926,0.39443108320734455,,-0.04005158713704256,-0.002704246295393869,-29.87132382702972,0.12867617297027906,-0.2657549102370655,-0.9957107942343241,True,0.9957107942343241,slm=30uK
11,2.4646285073209344,0.003201648495241342,-278.21458124284715,1.7854187571528228,,-0.028718936588246567,0.007898215957352916,-29.4652890780152,0.5347109219848001,-1.2507078351680228,-0.9821763026005067,True,0.9821763026005067,slm=30uK
12,2.4017603841883832,0.03675888979069597,-269.1992387283155,10.800761271684474,,0.05173185590403387,-0.020149286713606388,-26.63805467226098,3.361945327739019,-7.438815943945454,-0.8879351557420327,True,0.8879351557420327,slm=30uK
13,2.3462536759207704,-0.03982216285855404,-266.14634607513676,13.853653924863165,,-0.16077590350882298,0.020691727479744997,-25.466211429858365,4.533788570141634,-9.319865354721532,-0.8488737143286122,True,0.8488737143286122,slm=30uK
14,2.3817711238789134,0.005488384714694778,-279.62334570702455,0.3766542929753901,,-0.04386336022928903,-0.002101081603180181,-29.880505263054985,0.11949473694501268,-0.2571595560303774,-0.9960168421018329,True,0.9960168421018329,slm=30uK
15,2.3624074817515384,0.0059812891641088705,-279.1365393013248,0.8634606986752088,,-0.046880494528627616,-0.0048752421511854506,-29.713860109881004,0.2861398901189938,-0.577320808556215,-0.9904620036627002,True,0.9904620036627002,slm=30uK
16,2.225041147218943,-0.015226074803074075,-265.90056382497727,14.099436175022683,,0.09675909404809124,0.02331109152127088,-25.24929555020458,4.750704449795421,-9.348731725227262,-0.8416431850068192,True,0.8416431850068192,slm=30uK
17,2.337468128774758,0.04643796768852968,-261.1693868151939,18.83061318480605,,0.34982310610272116,0.012220969073501795,-23.894635272765292,6.105364727234707,-12.725248457571343,-0.7964878424255097,True,0.7964878424255097,slm=30uK
18,2.4882775445627163,-0.053581691868070574,-253.88385488214578,26.11614511785418,,0.11264134213492501,-0.030608480611087136,-21.9610578038326,8.0389421961674,-18.07720292168678,-0.7320352601277533,True,0.7320352601277533,slm=30uK
19,2.4677972410662874,0.001135179491792637,-278.11564326787936,1.884356732120575,,-0.015027736279099046,0.008361706494500708,-29.43128768071057,0.5687123192894272,-1.3156444128311477,-0.9810429226903524,True,0.9810429226903524,slm=30uK
20,2.310613611764762,-0.006222549108338012,-276.4409564697592,3.559043530240714,,0.12060702738612561,-0.008772002393003034,-28.75416027565092,1.245839724349078,-2.3132038058916358,-0.9584720091883641,True,0.9584720091883641,slm=30uK
21,2.2908240945470344,-0.01471446272480068,-273.4356587272422,6.564341272757776,,0.23340999798945408,0.0002126131535620206,-27.704289375588168,2.295710624411832,-4.268630648345944,-0.9234763125196056,True,0.9234763125196056,slm=30uK
0,2.3336576408506917,-0.011473854654580628,-277.1530583499346,2.84694165006535,,0.1282568551805873,-0.006137874131887361,-28.986483566255195,1.013516433744803,-1.8334252163205471,-0.9662161188751732,True,0.9662161188751732,slm=30uK
1,2.4379035784024317,-0.012649170871039379,-278.1340876120941,1.8659123879058597,,0.09561150710622122,0.005273730731261889,-29.379694642034025,0.620305357965975,-1.2456070299398847,-0.9793231547344675,True,0.9793231547344675,slm=30uK
2,2.439363211673536,0.010315768237832795,-278.51633649120924,1.4836635087907195,,-0.07782660675878209,0.00467738871506112,-29.56083081980162,0.4391691801983794,-1.04449432859234,-0.9853610273267207,True,0.9853610273267207,slm=30uK
3,2.453146082336226,0.0045679678259812895,-278.6801378799303,1.319862120069618,,-0.030757483049366086,0.006595002657401077,-29.610940645245172,0.3890593547548279,-0.93080276531479,-0.9870313548415057,True,0.9870313548415057,slm=30uK
4,2.3800689302071087,-0.027686914147785315,-273.71082246192725,6.289177538072689,,0.16340539039734023,0.01111147122162107,-27.865410467139252,2.134589532860748,-4.154588005211941,-0.9288470155713084,True,0.9288470155713084,slm=30uK
5,2.3353961940608454,0.0020331350621789154,-278.26476818605187,1.7352318139480645,,0.001222142790707733,-0.008632912563841598,-29.404281577456583,0.5957184225434173,-1.1395133914046471,-0.9801427192485528,True,0.9801427192485528,slm=30uK
6,2.4417332070977382,-0.0014213374069936746,-279.2722677160199,0.727732283980076,,0.022510802031268977,0.004953934758914241,-29.781651683589928,0.21834831641007255,-0.5093839675700035,-0.9927217227863309,True,0.9927217227863309,slm=30uK
7,2.4083799304427425,0.015867744631951668,-277.9588985194527,2.0411014805472734,,-0.12003737070512424,-0.00031543913671582566,-29.374249182691464,0.6257508173085339,-1.4153506632387391,-0.9791416394230489,True,0.9791416394230489,slm=30uK
8,2.5015215767005214,0.016356652094755342,-273.6769776617581,6.323022338241887,,-0.21374408461002287,0.001089509563356382,-28.05340427884171,1.9465957211582883,-4.376426617083599,-0.9351134759613904,True,0.9351134759613904,slm=30uK
9,2.4140437141833786,-0.003884680061543774,-279.7987173381128,0.20128266188717894,,0.03739382713371556,0.0010388049038226128,-29.93014925878182,0.06985074121817694,-0.13143192066900203,-0.9976716419593941,True,0.9976716419593941,slm=30uK
10,2.4076041329224465,0.011144679127509669,-278.9836561485453,1.0163438514546261,,-0.08212901037455093,0.0010608412354250407,-29.696810981957128,0.30318901804286963,-0.7131548334117565,-0.989893699398571,True,0.989893699398571,slm=30uK
11,2.3800117013903797,0.01562764885900735,-277.88466658941655,2.1153334105834185,,-0.11047128151461053,-0.004081406243837051,-29.33669665923708,0.6633033407629181,-1.4520300698205004,-0.977889888641236,True,0.977889888641236,slm=30uK
12,2.4412465638538823,-0.039272298153161994,-266.9780665855293,13.021933414470679,,-0.23274243987657545,0.015433736989871095,-25.813451658477813,4.186548341522186,-8.835385072948494,-0.8604483886159271,True,0.8604483886159271,slm=30uK
13,2.28928453339107,-0.0215779521390665,-271.3087381135378,8.691261886462145,,0.2256447031087337,0.010299506029167942,-27.00148096543319,2.998519034566811,-5.692742851895333,-0.9000493655144396,True,0.9000493655144396,slm=30uK
14,2.398976977235958,-0.0043251797341252165,-279.8500561121679,0.14994388783204937,,0.03559963699636677,-0.0009212772869196267,-29.937719522589294,0.062280477410706504,-0.08766341042134287,-0.9979239840863098,True,0.9979239840863098,slm=30uK
15,2.4691202993023853,0.011577619725047053,-276.9810271567065,3.018972843293482,,-0.11651818311402524,0.006383304173295457,-29.085130524854964,0.9148694751450338,-2.104103368148448,-0.9695043508284988,True,0.9695043508284988,slm=30uK
16,2.5034652598974327,-0.01545630808181725,-273.74539175395694,6.254608246042995,,-0.055876696441522745,0.015129870225686851,-28.03389289408506,1.9661071059149406,-4.288501140128054,-0.934463096469502,True,0.934463096469502,slm=30uK
17,2.4835601482892007,0.04129693805375096,-263.5275688431416,16.472431156858352,,0.25772474422859765,-0.017005931068901605,-24.91404810050488,5.085951899495122,-11.386479257363229,-0.8304682700168292,True,0.8304682700168292,slm=30uK
18,2.361300044331414,0.019175324574067076,-276.4492252293475,3.5507747706524473,,-0.10376507261740037,-0.009075303266058564,-28.87349272549058,1.12650727450942,-2.4242674961430275,-0.9624497575163526,True,0.9624497575163526,slm=30uK
19,2.4861249996740464,0.002009844171297715,-276.94968427417876,3.050315725821179,,-0.0537830131208688,0.010020129238255269,-29.071018521439655,0.9289814785603429,-2.1213342472608363,-0.9690339507146553,True,0.9690339507146553,slm=30uK
20,2.3599683556120565,0.011119276679254088,-278.35702063123045,1.6429793687694993,,-0.0767232002549286,-0.005835003402440394,-29.47097818920306,0.5290218107969404,-1.113957557972559,-0.982365939640102,True,0.982365939640102,slm=30uK
21,2.4179834169841885,-0.02015381111946837,-276.6213985936337,3.3786014063662293,,0.13922180444928528,0.006221022649418636,-28.853040621617865,1.1469593783821324,-2.2316420279840967,-0.9617680207205955,True,0.9617680207205955,slm=30uK
0,2.4584234096135247,-0.044136056882599604,-263.03796161241297,16.962038387586983,,-0.3690379658957926,-0.00037761882113579275,-24.58595089264404,5.41404910735596,-11.547989280231022,-0.819531696421468,True,0.819531696421468,slm=30uK
1,2.3545543150804713,0.02878781328120308,-272.53275206890896,7.4672479310909825,,-0.014839783595666864,-0.017147971089624306,-27.640153064755232,2.3598469352447653,-5.107400995846217,-0.9213384354918411,True,0.9213384354918411,slm=30uK
2,2.4052349971436113,0.004520276317483875,-279.8254806769846,0.17451932301532785,,-0.02950580733698448,0.0008942892933867827,-29.95547350422565,0.044526495774347044,-0.1299928272409808,-0.9985157834741885,True,0.9985157834741885,slm=30uK
3,2.3670079688722576,0.012807334382495828,-278.24409248103575,1.7559075189641833,,-0.08959284992860275,-0.005113076294073821,-29.441279967403027,0.5587200325969719,-1.1971874863672116,-0.9813759989134343,True,0.9813759989134343,slm=30uK
4,2.3572544177032744,-0.004357932351638563,-279.1017294583734,0.8982705416265259,,0.03422478574013272,-0.005897026643479231,-29.670767302697147,0.3292326973028513,-0.5690378443236745,-0.9890255767565717,True,0.9890255767565717,slm=30uK
5,2.4594218217377275,0.017278058919926648,-276.17326102819567,3.826738971804284,,-0.16131619857633758,0.0025606486569057603,-28.828399539827096,1.171600460172902,-2.655138511631382,-0.96094665132757,True,0.96094665132757,slm=30uK
6,2.451550859083855,-0.01822452934544188,-276.26040903677034,3.7395909632296163,,0.0961603246184518,0.010139032729543446,-28.77580907786747,1.2241909221325271,-2.5154000410970894,-0.9591936359289157,True,0.9591936359289157,slm=30uK
7,2.4565103678154574,-0.00238576728455764,-278.6511617161724,1.3488382838275532,,0.022829274968658504,0.006977191607085488,-29.588084232479233,0.4119157675207679,-0.9369225163067854,-0.9862694744159745,True,0.9862694744159745,slm=30uK
8,2.5397239989825358,-0.013885045571202959,-270.5853968457699,9.414603154230106,,-0.22477542394634628,0.010063201414692767,-27.055874742091138,2.9441252579088624,-6.470477896321243,-0.9018624914030379,True,0.9018624914030379,slm=30uK
9,2.4813608719509523,0.010523184049825244,-276.4199997322287,3.5800002677712897,,-0.1251802291838785,0.0071651412153738965,-28.910644747551114,1.0893552524488836,-2.490645015322406,-0.9636881582517038,True,0.9636881582517038,slm=30uK
10,2.3989056746766373,0.03057321697314496,-272.5288170410133,7.471182958986609,,-0.09703453617312875,-0.015480740025769353,-27.67471652026328,2.3252834797367172,-5.145899479249891,-0.9224905506754427,True,0.9224905506754427,slm=30uK
11,2.279751799295166,-0.00900188715304941,-273.49913179832555,6.500868201674415,,0.2270089655450452,-0.003376382035653524,-27.73308735282419,2.2669126471758103,-4.233955554498604,-0.9244362450941397,True,0.9244362450941397,slm=30uK
12,2.481150394224736,-0.00768535725113032,-276.84684835776176,3.1531516422381833,,0.017930150108515057,0.011021028319917558,-29.01512758465513,0.9848724153448679,-2.1682792268933153,-0.9671709194885044,True,0.9671709194885044,slm=30uK
13,2.4078280027396373,0.01580792288907763,-277.97770250176995,2.0222974982300155,,-0.11946372140923331,-0.0003527549832810253,-29.379946941549477,0.6200530584505227,-1.4022444397794929,-0.979331564718316,True,0.979331564718316,slm=30uK
14,2.4350420889573634,0.007346409209724732,-279.0667630068974,0.9332369931025174,,-0.04876884435458257,0.004543654705464322,-29.730931683326133,0.2690683166738643,-0.6641686764286531,-0.9910310561108712,True,0.9910310561108712,slm=30uK
15,2.3249660762845306,-0.01322144297890101,-276.30911856252834,3.690881437471597,,0.16000305504349444,-0.005072590533802354,-28.69296018798501,1.3070398120149924,-2.3838416254566046,-0.9564320062661669,True,0.9564320062661669,slm=30uK
16,2.3362129754574674,-0.007066222910193943,-277.94137447513043,2.0586255248695142,,0.07907808080077809,-0.007591893083302141,-29.266500998852003,0.7334990011479977,-1.3251265237215166,-0.9755500332950667,True,0.9755500332950667,slm=30uK
17,2.459594137165197,-0.02503225841334245,-273.5427384511153,6.457261548884612,,0.03904690932415495,0.01590333649328797,-27.911833967821806,2.088166032178192,-4.3690955167064205,-0.9303944655940602,True,0.9303944655940602,slm=30uK
18,2.5860877886743543,-0.035253997110744374,-256.25289120269036,23.747108797309572,,0.10462994329923926,-0.02906922156354773,-22.770225593331013,7.2297744066689855,-16.51733439064059,-0.7590075197777004,True,0.7590075197777004,slm=30uK
19,2.4425137979560927,0.029999086651607054,-272.0688357854661,7.931164214533883,,-0.15235719889735716,-0.01345615198405054,-27.55245441481647,2.4475455851835286,-5.483618629350354,-0.9184151471605491,True,0.9184151471605491,slm=30uK
20,2.4178975068259647,-0.009330220237021463,-279.1732266890181,0.826773310981836,,0.0783583526882626,0.001560266709542653,-29.712623925487414,0.2873760745125861,-0.5393972364692499,-0.9904207975162471,True,0.9904207975162471,slm=30uK
21,2.3800505709573194,0.008698019027706705,-279.2325675059774,0.7674324940225746,,-0.06686117117694673,-0.0023780314493650214,-29.759499082950416,0.24050091704958193,-0.5269315769729926,-0.9919833027650139,True,0.9919833027650139,slm=30uK
0,2.410325725653797,0.018000134183017706,-277.3668016414795,2.633198358520423,,-0.13590223175360072,-0.001283086721177606,-29.188137147975596,0.8118628520244032,-1.8213355064960195,-0.9729379049325199,True,0.9729379049325199,slm=30uK
1,2.458550723124946,0.002464073656614397,-278.55255018794344,1.447449812056504,,-0.016449613357630177,0.007243745326883359,-29.568764832208775,0.4312351677912233,-1.0162146442652809,-0.9856254944069592,True,0.9856254944069592,slm=30uK
2,2.4389039471420624,-0.0346050556645041,-269.8105140917203,10.18948590827967,,-0.08163731578590551,0.019373866533016638,-26.709369807710925,3.290630192289073,-6.898855715990598,-0.8903123269236976,True,0.8903123269236976,slm=30uK
3,2.256963964533337,0.019622930936556485,-268.6766463747393,11.323353625260665,,0.3003998973246241,-0.003482146231754775,-26.19744081249557,3.802559187504428,-7.520794437756237,-0.8732480270831857,True,0.8732480270831857,slm=30uK
4,2.3738176088480576,-0.007050794682075197,-279.3223705389953,0.6776294610046741,,0.05401105682626096,-0.004018128705359154,-29.743368520319333,0.25663147968066513,-0.42099798132400895,-0.9914456173439778,True,0.9914456173439778,slm=30uK
5,2.3032074731401844,0.002153941242280954,-276.15637394284835,3.843626057151606,,0.07542714861054887,-0.011533647426404819,-28.688476218407654,1.3115237815923464,-2.53210227555926,-0.9562825406135884,True,0.9562825406135884,slm=30uK
6,2.460741645564934,0.01439388847062493,-276.8388097383996,3.16119026160031,,-0.13516270772972697,0.004628926220885001,-29.038595411397438,0.9614045886025606,-2.1997856729977494,-0.9679531803799146,True,0.9679531803799146,slm=30uK
7,2.4230877119178857,0.004791997127842578,-279.59849187769805,0.40150812230191774,,-0.026814303129649705,0.003104564925453793,-29.891468307151996,0.10853169284800247,-0.2929764294539153,-0.9963822769050665,True,0.9963822769050665,slm=30uK
8,2.408212858044283,0.030846249743530434,-272.36768571748695,7.632314282512982,,-0.10738976820016531,-0.015290446910011725,-27.63014180993677,2.36985819006323,-5.262456092449752,-0.9210047269978924,True,0.9210047269978924,slm=30uK
9,2.26921916941915,0.004146064610241389,-272.9524287881206,7.047571211879349,,0.20313541907770677,-0.009031448686419282,-27.59288669139788,2.407113308602121,-4.640457903277229,-0.9197628897132626,True,0.9197628897132626,slm=30uK
10,2.362579370231458,0.01911852723728795,-276.5063626085772,3.4936373914227468,,-0.10560422246690088,-0.008827650926521498,-28.89231935158824,1.1076806484117558,-2.3859567430109907,-0.9630773117196081,True,0.9630773117196081,slm=30uK
11,2.400075183311995,-0.009785318976865657,-279.2347031902835,0.7652968097164883,,0.07937848843671921,-0.0007609702572366366,-29.72046358623252,0.27953641376747834,-0.4857603959490099,-0.9906821195410841,True,0.9906821195410841,slm=30uK
12,2.412821301540045,0.0018516569497779905,-279.9053567966433,0.09464320335670175,,-0.006239746437714714,0.001549221997699106,-29.97911098878849,0.020889011211508747,-0.07375419214519299,-0.9993036996262831,True,0.9993036996262831,slm=30uK
13,2.6290774963706913,0.03258213357616524,-250.85010950200768,29.14989049799228,,0.24937330573434213,0.0280641487012499,-21.099643401485487,8.900356598514513,-20.24953389947777,-0.7033214467161829,True,0.7033214467161829,slm=30uK
14,2.488963558494762,-0.0027435901644918665,-276.7207564755831,3.2792435244168776,,-0.02594822767974595,0.01106967210008569,-28.991129757330185,1.0088702426698144,-2.270373281747063,-0.9663709919110062,True,0.9663709919110062,slm=30uK
15,2.3564313901174034,-0.0036718784934005456,-279.1167766189661,0.8832233810338547,,0.028573266703246513,-0.005989917124020389,-29.677475370715655,0.3225246292843426,-0.560698751749512,-0.9892491790238552,True,0.9892491790238552,slm=30uK
16,2.336140077179255,-0.019156020837760065,-275.4038185444269,4.596181455573091,,0.19477455747725084,2.8017340333470796e-05,-28.382421381324736,1.6175786186752614,-2.9786028368978297,-0.9460807127108246,True,0.9460807127108246,slm=30uK
17,2.4954731132462777,-0.008717448624979165,-275.68846344290614,4.311536557093799,,-0.018745312484931477,0.012895289998910016,-28.655553845266223,1.3444461547337747,-2.967090402360024,-0.9551851281755408,True,0.9551851281755408,slm=30uK
