time_s,rf_x_hz,amplitude,slm_digital
0.0001861,80517166.4,0.874998093,1
0.00018615,80517242.7,0.874998093,1
0.0001862,80517395.3,0.874998093,1
0.00018625,80517471.6,0.874998093,1
0.0001863,80517547.9,0.874998093,1
0.00018635,80517624.2,0.874998093,1
0.0001864,80517700.5,0.874998093,1
0.00018645,80517853.1,0.874998093,1
0.0001865,80517929.4,0.874998093,1
0.00018655,80518005.6,0.874998093,1
0.0001866,80518081.9,0.874998093,1
0.00018665,80518234.5,0.874998093,1
0.0001867,80518310.8,0.874998093,1
0.00018675,80518387.1,0.874998093,1
0.0001868,80518463.4,0.874998093,1
0.00018685,80518539.7,0.874998093,1
0.0001869,80518692.3,0.874998093,1
0.00018695,80518768.6,0.874998093,1
0.000187,80518844.9,0.874998093,1
0.00018705,80518921.2,0.874998093,1
0.0001871,80519073.8,0.874998093,1
0.00018715,80519150.1,0.874998093,1
0.0001872,80519226.4,0.874998093,1
0.00018725,80519379,0.874998093,1
0.0001873,80519455.3,0.874998093,1
0.00018735,80519531.5,0.874998093,1
0.0001874,80519607.8,0.874998093,1
0.00018745,80519760.4,0.874998093,1
0.0001875,80519836.7,0.874998093,1
0.00018755,80519913,0.874998093,1
0.0001876,80519989.3,0.874998093,1
0.00018765,80520141.9,0.874998093,1
0.0001877,80520218.2,0.874998093,1
0.00018775,80520294.5,0.874998093,1
0.0001878,80520447.1,0.874998093,1
0.00018785,80520523.4,0.874998093,1
0.0001879,80520599.7,0.874998093,1
0.00018795,80520752.3,0.874998093,1
0.000188,80520828.6,0.874998093,1
0.00018805,80520904.9,0.874998093,1
0.0001881,80520981.2,0.874998093,1
0.00018815,80521133.7,0.874998093,1
0.0001882,80521210,0.874998093,1
0.00018825,80521286.3,0.874998093,1
0.0001883,80521438.9,0.874998093,1
0.00018835,80521515.2,0.874998093,1
0.0001884,80521591.5,0.874998093,1
0.00018845,80521744.1,0.874998093,1
0.0001885,80521820.4,0.874998093,1
0.00018855,80521896.7,0.874998093,1
0.0001886,80522049.3,0.874998093,1
0.00018865,80522125.6,0.874998093,1
0.0001887,80522201.9,0.874998093,1
0.00018875,80522354.5,0.874998093,1
0.0001888,80522430.8,0.874998093,1
0.00018885,80522583.4,0.874998093,1
0.0001889,80522659.6,0.874998093,1
0.00018895,80522735.9,0.874998093,1
0.000189,80522888.5,0.874998093,1
0.00018905,80522964.8,0.874998093,1
0.0001891,80523041.1,0.874998093,1
0.00018915,80523193.7,0.874998093,1
0.0001892,80523270,0.874998093,1
0.00018925,80523346.3,0.874998093,1
0.0001893,80523498.9,0.874998093,1
0.00018935,80523575.2,0.874998093,1
0.0001894,80523727.8,0.874998093,1
0.00018945,80523804.1,0.874998093,1
0.0001895,80523880.4,0.874998093,1
0.00018955,80524033,0.874998093,1
0.0001896,80524109.3,0.874998093,1
0.00018965,80524261.8,0.874998093,1
0.0001897,80524338.1,0.874998093,1
0.00018975,80524414.4,0.874998093,1
0.0001898,80524567,0.874998093,1
0.00018985,80524643.3,0.874998093,1
0.0001899,80524795.9,0.874998093,1
0.00018995,80524872.2,0.874998093,1
0.00019,80525024.8,0.874998093,1
0.00019005,80525101.1,0.874998093,1
0.0001901,80525177.4,0.874998093,1
0.00019015,80525330,0.874998093,1
0.0001902,80525406.3,0.874998093,1
0.00019025,80525558.9,0.874998093,1
0.0001903,80525635.2,0.874998093,1
0.00019035,80525787.7,0.874998093,1
0.0001904,80525864,0.874998093,1
0.00019045,80525940.3,0.874998093,1
0.0001905,80526092.9,0.874998093,1
0.00019055,80526169.2,0.874998093,1
0.0001906,80526321.8,0.874998093,1
0.00019065,80526398.1,0.874998093,1
0.0001907,80526550.7,0.874998093,1
0.00019075,80526627,0.874998093,1
0.0001908,80526779.6,0.874998093,1
0.00019085,80526855.9,0.874998093,1
0.0001909,80527008.5,0.874998093,1
0.00019095,80527084.8,0.874998093,1
0.000191,80527237.4,0.874998093,1
0.00019105,80527313.6,0.874998093,1
0.0001911,80527466.2,0.874998093,1
0.00019115,80527542.5,0.874998093,1
0.0001912,80527618.8,0.874998093,1
0.00019125,80527771.4,0.874998093,1
0.0001913,80527847.7,0.874998093,1
0.00019135,80528000.3,0.874998093,1
0.0001914,80528076.6,0.874998093,1
0.00019145,80528229.2,0.874998093,1
0.0001915,80528305.5,0.874998093,1
0.00019155,80528458.1,0.874998093,1
0.0001916,80528534.4,0.874998093,1
0.00019165,80528687,0.874998093,1
0.0001917,80528839.6,0.874998093,1
0.00019175,80528915.8,0.874998093,1
0.0001918,80529068.4,0.874998093,1
0.00019185,80529144.7,0.874998093,1
0.0001919,80529297.3,0.874998093,1
0.00019195,80529373.6,0.874998093,1
0.000192,80529526.2,0.874998093,1
0.00019205,80529602.5,0.874998093,1
0.0001921,80529755.1,0.874998093,1
0.00019215,80529831.4,0.874998093,1
0.0001922,80529984,0.874998093,1
0.00019225,80530060.3,0.874998093,1
0.0001923,80530212.9,0.874998093,1
0.00019235,80530289.2,0.874998093,1
0.0001924,80530441.7,0.874998093,1
0.00019245,80530594.3,0.874998093,1
0.0001925,80530670.6,0.874998093,1
0.00019255,80530823.2,0.874998093,1
0.0001926,80530899.5,0.874998093,1
0.00019265,80531052.1,0.874998093,1
0.0001927,80531128.4,0.874998093,1
0.00019275,80531281,0.874998093,1
0.0001928,80531433.6,0.874998093,1
0.00019285,80531509.9,0.874998093,1
0.0001929,80531662.5,0.874998093,1
0.00019295,80531738.8,0.874998093,1
0.000193,80531891.4,0.874998093,1
0.00019305,80531967.7,0.874998093,1
0.0001931,80532120.2,0.874998093,1
0.00019315,80532272.8,0.874998093,1
0.0001932,80532349.1,0.874998093,1
0.00019325,80532501.7,0.874998093,1
0.0001933,80532578,0.874998093,1
0.00019335,80532730.6,0.874998093,1
0.0001934,80532883.2,0.874998093,1
0.00019345,80532959.5,0.874998093,1
0.0001935,80533112.1,0.874998093,1
0.00019355,80533188.4,0.874998093,1
0.0001936,80533341,0.874998093,1
0.00019365,80533493.6,0.874998093,1
0.0001937,80533569.8,0.874998093,1
0.00019375,80533722.4,0.874998093,1
0.0001938,80533875,0.874998093,1
0.00019385,80533951.3,0.874998093,1
0.0001939,80534103.9,0.874998093,1
0.00019395,80534256.5,0.874998093,1
0.000194,80534332.8,0.874998093,1
0.00019405,80534485.4,0.874998093,1
0.0001941,80534561.7,0.874998093,1
0.00019415,80534714.3,0.874998093,1
0.0001942,80534866.9,0.874998093,1
0.00019425,80534943.2,0.874998093,1
0.0001943,80535095.8,0.874998093,1
0.00019435,80535248.3,0.874998093,1
0.0001944,80535324.6,0.874998093,1
0.00019445,80535477.2,0.874998093,1
0.0001945,80535629.8,0.874998093,1
0.00019455,80535706.1,0.874998093,1
0.0001946,80535858.7,0.874998093,1
0.00019465,80536011.3,0.874998093,1
0.0001947,80536087.6,0.874998093,1
0.00019475,80536240.2,0.874998093,1
0.0001948,80536392.8,0.874998093,1
0.00019485,80536469.1,0.874998093,1
0.0001949,80536621.7,0.874998093,1
0.00019495,80536774.2,0.874998093,1
0.000195,80536850.5,0.874998093,1
0.00019505,80537003.1,0.874998093,1
0.0001951,80537155.7,0.874998093,1
0.00019515,80537308.3,0.874998093,1
0.0001952,80537384.6,0.874998093,1
0.00019525,80537537.2,0.874998093,1
0.0001953,80537689.8,0.874998093,1
0.00019535,80537766.1,0.874998093,1
0.0001954,80537918.7,0.874998093,1
0.00019545,80538071.3,0.874998093,1
0.0001955,80538223.8,0.874998093,1
0.00019555,80538300.1,0.874998093,1
0.0001956,80538452.7,0.874998093,1
0.00019565,80538605.3,0.874998093,1
0.0001957,80538681.6,0.874998093,1
0.00019575,80538834.2,0.874998093,1
0.0001958,80538986.8,0.874998093,1
0.00019585,80539139.4,0.874998093,1
0.0001959,80539215.7,0.874998093,1
0.00019595,80539368.3,0.874998093,1
0.000196,80539520.9,0.874998093,1
0.00019605,80539673.5,0.874998093,1
0.0001961,80539749.8,0.874998093,1
0.00019615,80539902.3,0.874998093,1
0.0001962,80540054.9,0.874998093,1
0.00019625,80540207.5,0.874998093,1
0.0001963,80540283.8,0.874998093,1
0.00019635,80540436.4,0.874998093,1
0.0001964,80540589,0.874998093,1
0.00019645,80540741.6,0.874998093,1
0.0001965,80540817.9,0.874998093,1
0.00019655,80540970.5,0.874998093,1
0.0001966,80541123.1,0.874998093,1
0.00019665,80541275.7,0.874998093,1
0.0001967,80541351.9,0.874998093,1
0.00019675,80541504.5,0.874998093,1
0.0001968,80541657.1,0.874998093,1
0.00019685,80541809.7,0.874998093,1
0.0001969,80541962.3,0.874998093,1
0.00019695,80542038.6,0.874998093,1
0.000197,80542191.2,0.874998093,1
0.00019705,80542343.8,0.874998093,1
0.0001971,80542496.4,0.874998093,1
0.00019715,80542649,0.874998093,1
0.0001972,80542725.3,0.874998093,1
0.00019725,80542877.9,0.874998093,1
0.0001973,80543030.4,0.874998093,1
0.00019735,80543183,0.874998093,1
0.0001974,80543335.6,0.874998093,1
0.00019745,80543411.9,0.874998093,1
0.0001975,80543564.5,0.874998093,1
0.00019755,80543717.1,0.874998093,1
0.0001976,80543869.7,0.874998093,1
0.00019765,80544022.3,0.874998093,1
0.0001977,80544174.9,0.874998093,1
0.00019775,80544251.2,0.874998093,1
0.0001978,80544403.8,0.874998093,1
0.00019785,80544556.3,0.874998093,1
0.0001979,80544708.9,0.874998093,1
0.00019795,80544861.5,0.874998093,1
0.000198,80545014.1,0.874998093,1
0.00019805,80545090.4,0.874998093,1
0.0001981,80545243,0.874998093,1
0.00019815,80545395.6,0.874998093,1
0.0001982,80545548.2,0.874998093,1
0.00019825,80545700.8,0.874998093,1
0.0001983,80545853.4,0.874998093,1
0.00019835,80546006,0.874998093,1
0.0001984,80546082.2,0.874998093,1
0.00019845,80546234.8,0.874998093,1
0.0001985,80546387.4,0.874998093,1
0.00019855,80546540,0.874998093,1
0.0001986,80546692.6,0.874998093,1
0.00019865,80546845.2,0.874998093,1
0.0001987,80546997.8,0.874998093,1
0.00019875,80547150.4,0.874998093,1
0.0001988,80547226.7,0.874998093,1
0.00019885,80547379.3,0.874998093,1
0.0001989,80547531.9,0.874998093,1
0.00019895,80547684.4,0.874998093,1
0.000199,80547837,0.874998093,1
0.00019905,80547989.6,0.874998093,1
0.0001991,80548142.2,0.874998093,1
0.00019915,80548294.8,0.874998093,1
0.0001992,80548447.4,0.874998093,1
0.00019925,80548523.7,0.874998093,1
0.0001993,80548676.3,0.874998093,1
0.00019935,80548828.9,0.874998093,1
0.0001994,80548981.5,0.874998093,1
0.00019945,80549134.1,0.874998093,1
0.0001995,80549286.6,0.874998093,1
0.00019955,80549439.2,0.874998093,1
0.0001996,80549591.8,0.874998093,1
0.00019965,80549744.4,0.874998093,1
0.0001997,80549897,0.874998093,1
0.00019975,80550049.6,0.874998093,1
0.0001998,80550202.2,0.874998093,1
0.00019985,80550354.8,0.874998093,1
0.0001999,80550431.1,0.874998093,1
0.00019995,80550583.7,0.874998093,1
0.0002,80550736.2,0.874998093,1
0.00020005,80550888.8,0.874998093,1
0.0002001,80551041.4,0.874998093,1
0.00020015,80551194,0.874998093,1
0.0002002,80551346.6,0.874998093,1
0.00020025,80551499.2,0.874998093,1
0.0002003,80551651.8,0.874998093,1
0.00020035,80551804.4,0.874998093,1
0.0002004,80551957,0.874998093,1
0.00020045,80552109.6,0.874998093,1
0.0002005,80552262.1,0.874998093,1
0.00020055,80552414.7,0.874998093,1
0.0002006,80552567.3,0.874998093,1
0.00020065,80552719.9,0.874998093,1
0.0002007,80552872.5,0.874998093,1
0.00020075,80553025.1,0.874998093,1
0.0002008,80553177.7,0.874998093,1
0.00020085,80553330.3,0.874998093,1
0.0002009,80553482.9,0.874998093,1
0.00020095,80553635.5,0.874998093,1
0.000201,80553788.1,0.874998093,1
0.00020105,80553940.6,0.874998093,1
0.0002011,80554093.2,0.874998093,1
0.00020115,80554245.8,0.874998093,1
0.0002012,80554398.4,0.874998093,1
0.00020125,80554551,0.874998093,1
0.0002013,80554703.6,0.874998093,1
0.00020135,80554856.2,0.874998093,1
0.0002014,80555008.8,0.874998093,1
0.00020145,80555161.4,0.874998093,1
0.0002015,80555314,0.874998093,1
0.00020155,80555466.5,0.874998093,1
0.0002016,80555619.1,0.874998093,1
0.00020165,80555771.7,0.874998093,1
0.0002017,80555924.3,0.874998093,1
0.00020175,80556076.9,0.874998093,1
0.0002018,80556229.5,0.874998093,1
0.00020185,80556382.1,0.874998093,1
0.0002019,80556534.7,0.874998093,1
0.00020195,80556687.3,0.874998093,1
0.000202,80556839.9,0.874998093,1
0.00020205,80556992.4,0.874998093,1
0.0002021,80557145,0.874998093,1
0.00020215,80557297.6,0.874998093,1
0.0002022,80557450.2,0.874998093,1
0.00020225,80557602.8,0.874998093,1
0.0002023,80557755.4,0.874998093,1
0.00020235,80557908,0.874998093,1
0.0002024,80558060.6,0.874998093,1
0.00020245,80558213.2,0.874998093,1
0.0002025,80558365.8,0.874998093,1
0.00020255,80558518.3,0.874998093,1
0.0002026,80558670.9,0.874998093,1
0.00020265,80558823.5,0.874998093,1
0.0002027,80559052.4,0.874998093,1
0.00020275,80559205,0.874998093,1
0.0002028,80559357.6,0.874998093,1
0.00020285,80559510.2,0.874998093,1
0.0002029,80559662.8,0.874998093,1
0.00020295,80559815.4,0.874998093,1
0.000203,80559968,0.874998093,1
0.00020305,80560120.5,0.874998093,1
0.0002031,80560273.1,0.874998093,1
0.00020315,80560425.7,0.874998093,1
0.0002032,80560578.3,0.874998093,1
0.00020325,80560730.9,0.874998093,1
0.0002033,80560959.8,0.874998093,1
0.00020335,80561112.4,0.874998093,1
0.0002034,80561265,0.874998093,1
0.00020345,80561417.6,0.874998093,1
0.0002035,80561570.2,0.874998093,1
0.00020355,80561722.7,0.874998093,1
0.0002036,80561875.3,0.874998093,1
0.00020365,80562027.9,0.874998093,1
0.0002037,80562180.5,0.874998093,1
0.00020375,80562333.1,0.874998093,1
0.0002038,80562562,0.874998093,1
0.00020385,80562714.6,0.874998093,1
0.0002039,80562867.2,0.874998093,1
0.00020395,80563019.8,0.874998093,1
0.000204,80563172.4,0.874998093,1
0.00020405,80563324.9,0.874998093,1
0.0002041,80563477.5,0.874998093,1
0.00020415,80563630.1,0.874998093,1
0.0002042,80563859,0.874998093,1
0.00020425,80564011.6,0.874998093,1
0.0002043,80564164.2,0.874998093,1
0.00020435,80564316.8,0.874998093,1
0.0002044,80564469.4,0.874998093,1
0.00020445,80564622,0.874998093,1
0.0002045,80564774.5,0.874998093,1
0.00020455,80565003.4,0.874998093,1
0.0002046,80565156,0.874998093,1
0.00020465,80565308.6,0.874998093,1
0.0002047,80565461.2,0.874998093,1
0.00020475,80565613.8,0.874998093,1
0.0002048,80565766.4,0.874998093,1
0.00020485,80565995.3,0.874998093,1
0.0002049,80566147.9,0.874998093,1
0.00020495,80566300.5,0.874998093,1
0.000205,80566453,0.874998093,1
0.00020505,80566605.6,0.874998093,1
0.0002051,80566758.2,0.874998093,1
0.00020515,80566987.1,0.874998093,1
0.0002052,80567139.7,0.874998093,1
0.00020525,80567292.3,0.874998093,1
0.0002053,80567444.9,0.874998093,1
0.00020535,80567597.5,0.874998093,1
0.0002054,80567750.1,0.874998093,1
0.00020545,80567978.9,0.874998093,1
0.0002055,80568131.5,0.874998093,1
0.00020555,80568284.1,0.874998093,1
0.0002056,80568436.7,0.874998093,1
0.00020565,80568589.3,0.874998093,1
0.0002057,80568818.2,0.874998093,1
0.00020575,80568970.8,0.874998093,1
0.0002058,80569123.4,0.874998093,1
0.00020585,80569276,0.874998093,1
0.0002059,80569428.5,0.874998093,1
0.00020595,80569657.4,0.874998093,1
0.000206,80569810,0.874998093,1
0.00020605,80569962.6,0.874998093,1
0.0002061,80570115.2,0.874998093,1
0.00020615,80570267.8,0.874998093,1
0.0002062,80570496.7,0.874998093,1
0.00020625,80570649.3,0.874998093,1
0.0002063,80570801.9,0.874998093,1
0.00020635,80570954.5,0.874998093,1
0.0002064,80571183.3,0.874998093,1
0.00020645,80571335.9,0.874998093,1
0.0002065,80571488.5,0.874998093,1
0.00020655,80571641.1,0.874998093,1
0.0002066,80571870,0.874998093,1
0.00020665,80572022.6,0.874998093,1
0.0002067,80572175.2,0.874998093,1
0.00020675,80572327.8,0.874998093,1
0.0002068,80572556.6,0.874998093,1
0.00020685,80572709.2,0.874998093,1
0.0002069,80572861.8,0.874998093,1
0.00020695,80573014.4,0.874998093,1
0.000207,80573243.3,0.874998093,1
0.00020705,80573395.9,0.874998093,1
0.0002071,80573548.5,0.874998093,1
0.00020715,80573701.1,0.874998093,1
0.0002072,80573930,0.874998093,1
0.00020725,80574082.6,0.874998093,1
0.0002073,80574235.1,0.874998093,1
0.00020735,80574387.7,0.874998093,1
0.0002074,80574616.6,0.874998093,1
0.00020745,80574769.2,0.874998093,1
0.0002075,80574921.8,0.874998093,1
0.00020755,80575074.4,0.874998093,1
0.0002076,80575303.3,0.874998093,1
0.00020765,80575455.9,0.874998093,1
0.0002077,80575608.5,0.874998093,1
0.00020775,80575837.3,0.874998093,1
0.0002078,80575989.9,0.874998093,1
0.00020785,80576142.5,0.874998093,1
0.0002079,80576295.1,0.874998093,1
0.00020795,80576524,0.874998093,1
0.000208,80576676.6,0.874998093,1
0.00020805,80576829.2,0.874998093,1
0.0002081,80577058.1,0.874998093,1
0.00020815,80577210.7,0.874998093,1
0.0002082,80577363.2,0.874998093,1
0.00020825,80577592.1,0.874998093,1
0.0002083,80577744.7,0.874998093,1
0.00020835,80577897.3,0.874998093,1
0.0002084,80578049.9,0.874998093,1
0.00020845,80578278.8,0.874998093,1
0.0002085,80578431.4,0.874998093,1
0.00020855,80578584,0.874998093,1
0.0002086,80578812.8,0.874998093,1
0.00020865,80578965.4,0.874998093,1
0.0002087,80579118,0.874998093,1
0.00020875,80579346.9,0.874998093,1
0.0002088,80579499.5,0.874998093,1
0.00020885,80579652.1,0.874998093,1
0.0002089,80579881,0.874998093,1
0.00020895,80580033.6,0.874998093,1
0.000209,80580186.2,0.874998093,1
0.00020905,80580415,0.874998093,1
0.0002091,80580567.6,0.874998093,1
0.00020915,80580720.2,0.874998093,1
0.0002092,80580949.1,0.874998093,1
0.00020925,80581101.7,0.874998093,1
0.0002093,80581254.3,0.874998093,1
0.00020935,80581483.2,0.874998093,1
0.0002094,80581635.8,0.874998093,1
0.00020945,80581864.7,0.874998093,1
0.0002095,80582017.2,0.874998093,1
0.00020955,80582169.8,0.874998093,1
0.0002096,80582398.7,0.874998093,1
0.00020965,80582551.3,0.874998093,1
0.0002097,80582703.9,0.874998093,1
0.00020975,80582932.8,0.874998093,1
0.0002098,80583085.4,0.874998093,1
0.00020985,80583238,0.874998093,1
0.0002099,80583466.8,0.874998093,1
0.00020995,80583619.4,0.874998093,1
0.00021,80583848.3,0.874998093,1
0.00021005,80584000.9,0.874998093,1
0.0002101,80584153.5,0.874998093,1
0.00021015,80584382.4,0.874998093,1
0.0002102,80584535,0.874998093,1
0.00021025,80584687.6,0.874998093,1
0.0002103,80584916.5,0.874998093,1
0.00021035,80585069,0.874998093,1
0.0002104,80585297.9,0.874998093,1
0.00021045,80585450.5,0.874998093,1
0.0002105,80585603.1,0.874998093,1
0.00021055,80585832,0.874998093,1
0.0002106,80585984.6,0.874998093,1
0.00021065,80586213.5,0.874998093,1
0.0002107,80586366.1,0.874998093,1
0.00021075,80586518.7,0.874998093,1
0.0002108,80586747.5,0.874998093,1
0.00021085,80586900.1,0.874998093,1
0.0002109,80587129,0.874998093,1
0.00021095,80587281.6,0.874998093,1
0.000211,80587510.5,0.874998093,1
0.00021105,80587663.1,0.874998093,1
0.0002111,80587815.7,0.874998093,1
0.00021115,80588044.6,0.874998093,1
0.0002112,80588197.1,0.874998093,1
0.00021125,80588426,0.874998093,1
0.0002113,80588578.6,0.874998093,1
0.00021135,80588731.2,0.874998093,1
0.0002114,80588960.1,0.874998093,1
0.00021145,80589112.7,0.874998093,1
0.0002115,80589341.6,0.874998093,1
0.00021155,80589494.2,0.874998093,1
0.0002116,80589723,0.874998093,1
0.00021165,80589875.6,0.874998093,1
0.0002117,80590104.5,0.874998093,1
0.00021175,80590257.1,0.874998093,1
0.0002118,80590409.7,0.874998093,1
0.00021185,80590638.6,0.874998093,1
0.0002119,80590791.2,0.874998093,1
0.00021195,80591020.1,0.874998093,1
0.000212,80591172.7,0.874998093,1
0.00021205,80591401.5,0.874998093,1
0.0002121,80591554.1,0.874998093,1
0.00021215,80591783,0.874998093,1
0.0002122,80591935.6,0.874998093,1
0.00021225,80592164.5,0.874998093,1
0.0002123,80592317.1,0.874998093,1
0.00021235,80592469.7,0.874998093,1
0.0002124,80592698.6,0.874998093,1
0.00021245,80592851.1,0.874998093,1
0.0002125,80593080,0.874998093,1
0.00021255,80593232.6,0.874998093,1
0.0002126,80593461.5,0.874998093,1
0.00021265,80593614.1,0.874998093,1
0.0002127,80593843,0.874998093,1
0.00021275,80593995.6,0.874998093,1
0.0002128,80594224.5,0.874998093,1
0.00021285,80594377.1,0.874998093,1
0.0002129,80594605.9,0.874998093,1
0.00021295,80594758.5,0.874998093,1
0.000213,80594987.4,0.874998093,1
0.00021305,80595140,0.874998093,1
0.0002131,80595368.9,0.874998093,1
0.00021315,80595521.5,0.874998093,1
0.0002132,80595750.4,0.874998093,1
0.00021325,80595903,0.874998093,1
0.0002133,80596131.8,0.874998093,1
0.00021335,80596284.4,0.874998093,1
0.0002134,80596513.3,0.874998093,1
0.00021345,80596665.9,0.874998093,1
0.0002135,80596894.8,0.874998093,1
0.00021355,80597047.4,0.874998093,1
0.0002136,80597276.3,0.874998093,1
0.00021365,80597428.9,0.874998093,1
0.0002137,80597657.7,0.874998093,1
0.00021375,80597810.3,0.874998093,1
0.0002138,80598039.2,0.874998093,1
0.00021385,80598191.8,0.874998093,1
0.0002139,80598420.7,0.874998093,1
0.00021395,80598573.3,0.874998093,1
0.000214,80598802.2,0.874998093,1
0.00021405,80598954.8,0.874998093,1
0.0002141,80599183.6,0.874998093,1
0.00021415,80599412.5,0.874998093,1
0.0002142,80599565.1,0.874998093,1
0.00021425,80599794,0.874998093,1
0.0002143,80599946.6,0.874998093,1
0.00021435,80600175.5,0.874998093,1
0.0002144,80600328.1,0.874998093,1
0.00021445,80600557,0.874998093,1
0.0002145,80600709.5,0.874998093,1
0.00021455,80600938.4,0.874998093,1
0.0002146,80601091,0.874998093,1
0.00021465,80601319.9,0.874998093,1
0.0002147,80601548.8,0.874998093,1
0.00021475,80601701.4,0.874998093,1
0.0002148,80601930.3,0.874998093,1
0.00021485,80602082.9,0.874998093,1
0.0002149,80602311.7,0.874998093,1
0.00021495,80602464.3,0.874998093,1
0.000215,80602693.2,0.874998093,1
0.00021505,80602845.8,0.874998093,1
0.0002151,80603074.7,0.874998093,1
0.00021515,80603303.6,0.874998093,1
0.0002152,80603456.2,0.874998093,1
0.00021525,80603685.1,0.874998093,1
0.0002153,80603837.6,0.874998093,1
0.00021535,80604066.5,0.874998093,1
0.0002154,80604219.1,0.874998093,1
0.00021545,80604448,0.874998093,1
0.0002155,80604676.9,0.874998093,1
0.00021555,80604829.5,0.874998093,1
0.0002156,80605058.4,0.874998093,1
0.00021565,80605211,0.874998093,1
0.0002157,80605439.8,0.874998093,1
0.00021575,80605668.7,0.874998093,1
0.0002158,80605821.3,0.874998093,1
0.00021585,80606050.2,0.874998093,1
0.0002159,80606202.8,0.874998093,1
0.00021595,80606431.7,0.874998093,1
0.000216,80606660.6,0.874998093,1
0.00021605,80606813.2,0.874998093,1
0.0002161,80607042,0.874998093,1
0.00021615,80607194.6,0.874998093,1
0.0002162,80607423.5,0.874998093,1
0.00021625,80607652.4,0.874998093,1
0.0002163,80607805,0.874998093,1
0.00021635,80608033.9,0.874998093,1
0.0002164,80608186.5,0.874998093,1
0.00021645,80608415.4,0.874998093,1
0.0002165,80608644.2,0.874998093,1
0.00021655,80608796.8,0.874998093,1
0.0002166,80609025.7,0.874998093,1
0.00021665,80609254.6,0.874998093,1
0.0002167,80609407.2,0.874998093,1
0.00021675,80609636.1,0.874998093,1
0.0002168,80609788.7,0.874998093,1
0.00021685,80610017.5,0.874998093,1
0.0002169,80610246.4,0.874998093,1
0.00021695,80610399,0.874998093,1
0.000217,80610627.9,0.874998093,1
0.00021705,80610856.8,0.874998093,1
0.0002171,80611009.4,0.874998093,1
0.00021715,80611238.3,0.874998093,1
0.0002172,80611390.9,0.874998093,1
0.00021725,80611619.7,0.874998093,1
0.0002173,80611848.6,0.874998093,1
0.00021735,80612001.2,0.874998093,1
0.0002174,80612230.1,0.874998093,1
0.00021745,80612459,0.874998093,1
0.0002175,80612611.6,0.874998093,1
0.00021755,80612840.5,0.874998093,1
0.0002176,80613069.4,0.874998093,1
0.00021765,80613221.9,0.874998093,1
0.0002177,80613450.8,0.874998093,1
0.00021775,80613679.7,0.874998093,1
0.0002178,80613832.3,0.874998093,1
0.00021785,80614061.2,0.874998093,1
0.0002179,80614290.1,0.874998093,1
0.00021795,80614442.7,0.874998093,1
0.000218,80614671.5,0.874998093,1
0.00021805,80614900.4,0.874998093,1
0.0002181,80615053,0.874998093,1
0.00021815,80615281.9,0.874998093,1
0.0002182,80615510.8,0.874998093,1
0.00021825,80615663.4,0.874998093,1
0.0002183,80615892.3,0.874998093,1
0.00021835,80616121.2,0.874998093,1
0.0002184,80616273.7,0.874998093,1
0.00021845,80616502.6,0.874998093,1
0.0002185,80616731.5,0.874998093,1
0.00021855,80616884.1,0.874998093,1
0.0002186,80617113,0.874998093,1
0.00021865,80617341.9,0.874998093,1
0.0002187,80617570.8,0.874998093,1
0.00021875,80617723.4,0.874998093,1
0.0002188,80617952.2,0.874998093,1
0.00021885,80618181.1,0.874998093,1
0.0002189,80618333.7,0.874998093,1
0.00021895,80618562.6,0.874998093,1
0.000219,80618791.5,0.874998093,1
0.00021905,80618944.1,0.874998093,1
0.0002191,80619173,0.874998093,1
0.00021915,80619401.8,0.874998093,1
0.0002192,80619630.7,0.874998093,1
0.00021925,80619783.3,0.874998093,1
0.0002193,80620012.2,0.874998093,1
0.00021935,80620241.1,0.874998093,1
0.0002194,80620393.7,0.874998093,1
0.00021945,80620622.6,0.874998093,1
0.0002195,80620851.5,0.874998093,1
0.00021955,80621080.3,0.874998093,1
0.0002196,80621232.9,0.874998093,1
0.00021965,80621461.8,0.874998093,1
0.0002197,80621690.7,0.874998093,1
0.00021975,80621843.3,0.874998093,1
0.0002198,80622072.2,0.874998093,1
0.00021985,80622301.1,0.874998093,1
0.0002199,80622529.9,0.874998093,1
0.00021995,80622682.5,0.874998093,1
0.00022,80622911.4,0.874998093,1
0.00022005,80623140.3,0.874998093,1
0.0002201,80623369.2,0.874998093,1
0.00022015,80623521.8,0.874998093,1
0.0002202,80623750.7,0.874998093,1
0.00022025,80623979.6,0.874998093,1
0.0002203,80624132.1,0.874998093,1
0.00022035,80624361,0.874998093,1
0.0002204,80624589.9,0.874998093,1
0.00022045,80624818.8,0.874998093,1
0.0002205,80624971.4,0.874998093,1
0.00022055,80625200.3,0.874998093,1
0.0002206,80625429.2,0.874998093,1
0.00022065,80625658,0.874998093,1
0.0002207,80625810.6,0.874998093,1
0.00022075,80626039.5,0.874998093,1
0.0002208,80626268.4,0.874998093,1
0.00022085,80626497.3,0.874998093,1
0.0002209,80626726.2,0.874998093,1
0.00022095,80626878.8,0.874998093,1
0.000221,80627107.7,0.874998093,1
0.00022105,80627336.5,0.874998093,1
0.0002211,80627565.4,0.874998093,1
0.00022115,80627718,0.874998093,1
0.0002212,80627946.9,0.874998093,1
0.00022125,80628175.8,0.874998093,1
0.0002213,80628404.7,0.874998093,1
0.00022135,80628557.3,0.874998093,1
0.0002214,80628786.1,0.874998093,1
0.00022145,80629015,0.874998093,1
