captured_in_slm,final_energy_over_slm_depth,final_excitation_energy_uK,excitation_energy_change_uK,label
True,-0.9233304736843229,10.733733684194796,10.733733684194796,aod=140uK
True,-0.9989042905927382,0.1533993170166546,0.1533993170166546,aod=200uK
True,-0.999999658374217,4.782760961702604e-05,4.782760961702604e-05,aod=280uK
True,-0.9999959728147152,0.0005638059398760105,0.0005638059398760105,aod=380uK
True,-0.9999922169700869,0.0010896241878430865,0.0010896241878430865,aod=500uK
True,-0.9999972668415086,0.00038264218879794054,0.00038264218879794054,aod=650uK
True,-0.9999944509442215,0.0007768678089980661,0.0007768678089980661,aod=850uK
