shot_id,x0_um,v0_m_s,initial_aod_energy_uK,initial_excitation_energy_uK,initial_phase_coord,final_x_um,final_v_m_s,final_slm_energy_uK,final_excitation_energy_uK,excitation_energy_change_uK,final_energy_over_slm_depth,captured_in_slm,capture_margin,label
0,2.3751938036840174,0.007933988420727964,-279.2452735501776,0.7547264498223314,,-0.012969687397827744,0.014034100776553033,-138.39144124021865,1.6085587597813231,0.8538323099589918,-0.9885102945729906,True,0.9885102945729906,T=100us
1,2.470873028442982,-0.02373545329090269,-273.44997335716397,6.550026642835983,,-0.21737128176107512,0.0196650355445231,-127.57052169434752,12.429478305652456,5.879451662816472,-0.9112180121024824,True,0.9112180121024824,T=100us
2,2.3976250035331277,-0.01849549584024974,-277.2636165626376,2.736383437362336,,-0.12253288490470778,0.027819852892852468,-130.7766639022595,9.223336097740495,6.486952660378159,-0.9341190278732822,True,0.9341190278732822,T=100us
3,2.3059536134654564,-0.0011024903189478666,-276.3952969260433,3.6047030739566566,,0.005438769368385934,0.0315857900584709,-132.0202090445975,7.979790955402487,4.375087881445831,-0.9430014931756965,True,0.9430014931756965,T=100us
4,2.3763039491534554,0.02018279402626243,-276.5147142497633,3.4852857502366725,,0.012547709571791535,0.006301950565092235,-139.65038345922284,0.3496165407771331,-3.1356692094595395,-0.9975027389944491,True,0.9975027389944491,T=100us
5,2.4587393239772366,-0.005135529989371246,-278.38128381399804,1.6187161860019352,,-0.13611702733355768,0.013195524976068438,-134.86942207040767,5.130577929592299,3.5118617435903636,-0.9633530147886264,True,0.9633530147886264,T=100us
6,2.4807125783289257,0.009177789414937758,-276.67441652705406,3.3255834729458704,,-0.13255353353113064,0.0012163718866453868,-136.4399878151155,3.560012184884486,0.23442871193861564,-0.9745713415365393,True,0.9745713415365393,T=100us
7,2.6516970678799487,0.04924673701252653,-235.86338068735816,44.13661931264181,,-0.005450478781388348,-0.04474021617611246,-123.99558910952345,16.004410890476528,-28.13220842216528,-0.8856827793537391,True,0.8856827793537391,T=100us
8,2.372716173510429,0.004859829240588951,-279.50687316418436,0.4931268358155939,,-0.017421638693677893,0.016416829635194204,-137.78387492236024,2.216125077639729,1.7229982418241354,-0.9841705351597162,True,0.9841705351597162,T=100us
9,2.3176980541909304,-0.01835549770966611,-274.5498240259013,5.450175974098697,,-0.09945291919097311,0.038318267771272424,-126.25623283570317,13.7437671642968,8.293591190198104,-0.9018302345407371,True,0.9018302345407371,T=100us
10,2.3776007433806536,0.004866151963190784,-279.6055689167926,0.39443108320734455,,-0.022435823320206313,0.015777500344177964,-137.90752671483915,2.092473285160838,1.6980422019534938,-0.9850537622488511,True,0.9850537622488511,T=100us
11,2.4646285073209344,0.003201648495241342,-278.21458124284715,1.7854187571528228,,-0.12528156042998262,0.007164671824023174,-136.4158477760036,3.584152223996369,1.7987334668435462,-0.9743989126857402,True,0.9743989126857402,T=100us
12,2.4017603841883832,0.03675888979069597,-269.1992387283155,10.800761271684474,,0.03028231855636587,-0.005052996457443419,-139.60848629127545,0.391513708724515,-10.409247562959958,-0.9972034735091106,True,0.9972034735091106,T=100us
13,2.3462536759207704,-0.03982216285855404,-266.14634607513676,13.853653924863165,,-0.3050245581969319,0.030669024539944835,-114.68845357266409,25.311546427335887,11.457892502472722,-0.8192032398047436,True,0.8192032398047436,T=100us
