species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,min_jerk,270.0,495.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.5454545454545454,1.0227272727272727,1.0227272727272727,0.0,6361.986437351253,133567075.71583603,0.0,595.0,238468.88814965388,19142.96458254997,0.0,1,1014,0.990234375,0.9821142094397723,0.9953073510525056,0.009765625,-231.84812147275105,-169.8586915678408,edge_robustness,runs\edge_robustness\0447e055106a5bc6d9.json,1024,595.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,min_jerk,270.0,495.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.5454545454545454,1.0227272727272727,1.0227272727272727,0.0,6361.986437351253,133567075.71583603,0.0,595.0,238468.88814965388,19142.96458254997,0.0,10,1002,0.978515625,0.9676522547406408,0.9864880568921496,0.0,-232.48459181475823,-172.09465190308202,edge_robustness,runs\edge_robustness\0447e055106a5bc6d9.json,1002,5950.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.17e-06,280.0,140.0,19.0,5.0,x,min_jerk,270.0,850.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3176470588235294,0.5955882352941176,0.5955882352941176,0.0,2157.571940224209,26378994.504376147,0.0,950.0,226239.7143983896,18161.274091137147,0.0058823529411764,1,1017,0.9931640625,0.9859663600077746,0.9972473114313848,0.0068359375,-197.548551379705,-143.35663893549224,edge_robustness,runs\edge_robustness\0494986cd2ac5b91f2.json,1024,950.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.17e-06,280.0,140.0,19.0,5.0,x,min_jerk,270.0,850.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3176470588235294,0.5955882352941176,0.5955882352941176,0.0,2157.571940224209,26378994.504376147,0.0,950.0,226239.7143983896,18161.274091137147,0.0058823529411764,10,855,0.8349609375,0.8107806085454963,0.8571972083597845,0.018369690011481,-195.34369626792105,-120.48259164237412,edge_robustness,runs\edge_robustness\0494986cd2ac5b91f2.json,871,9500.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,5.0,x,min_jerk,510.0,1300.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3923076923076922,0.735576923076923,0.735576923076923,0.0,1742.2996289154398,13928083.750568958,0.0,1400.0,238468.88814965388,19142.96458254997,0.0038461538461538,1,972,0.94921875,0.9339373615092164,0.9618449222855998,0.05078125,-187.51412376874111,-101.91146240297682,edge_robustness,runs\edge_robustness\04c8d3eade9ab6888d.json,1024,1400.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,5.0,x,min_jerk,510.0,1300.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3923076923076922,0.735576923076923,0.735576923076923,0.0,1742.2996289154398,13928083.750568958,0.0,1400.0,238468.88814965388,19142.96458254997,0.0038461538461538,10,472,0.4609375,0.4300682749535783,0.4920318704239977,0.0834951456310679,-175.08631477662908,-101.28353596728238,edge_robustness,runs\edge_robustness\04c8d3eade9ab6888d.json,515,14000.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,1200.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.5083333333333333,0.7625000000000001,0.7625000000000001,0.0,2541.666666666667,4236111.111111112,2541.666666666667,1300.0,238468.88814965388,19142.96458254997,0.0041666666666666,1,1014,0.990234375,0.9821142094397723,0.9953073510525056,0.009765625,-205.64254305054595,-127.33382044331402,edge_robustness,runs\edge_robustness\0d54564f9d9fa692d3.json,1024,1300.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,1200.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.5083333333333333,0.7625000000000001,0.7625000000000001,0.0,2541.666666666667,4236111.111111112,2541.666666666667,1300.0,238468.88814965388,19142.96458254997,0.0041666666666666,10,425,0.4150390625,0.384653057605881,0.4459148748910224,0.1071428571428571,-174.43862370899052,-100.65474755369382,edge_robustness,runs\edge_robustness\0d54564f9d9fa692d3.json,476,13000.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.17e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,700.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.7285714285714284,1.138392857142857,1.138392857142857,0.0,5204.081632653061,22303206.997084543,5204.081632653061,800.0,226239.7143983896,18161.274091137147,0.0,1,1010,0.986328125,0.9771672180085692,0.99250584292784,0.013671875,-221.70986855777005,-141.7907204336446,edge_robustness,runs\edge_robustness\0e9da77af7a57b1015.json,1024,800.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.17e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,700.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.7285714285714284,1.138392857142857,1.138392857142857,0.0,5204.081632653061,22303206.997084543,5204.081632653061,800.0,226239.7143983896,18161.274091137147,0.0,10,656,0.640625,0.6103773608905263,0.6700614738416931,0.056115107913669,-194.4505045080034,-115.7933433839214,edge_robustness,runs\edge_robustness\0e9da77af7a57b1015.json,695,8000.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,rb_cubic,610.0,1060.5,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.5752003771805752,0.8628005657708628,0.8628005657708628,0.0,3254.316136806649,6137324.161823006,3254.316136806649,1160.5,238468.88814965388,19142.96458254997,0.0018859028760018,1,1020,0.99609375,0.9900288944959906,0.9989346840702836,0.00390625,-225.844812376724,-154.22286012823488,edge_robustness,runs\edge_robustness\0f66c07e94002feb1d.json,1024,1160.5
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,rb_cubic,610.0,1060.5,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.5752003771805752,0.8628005657708628,0.8628005657708628,0.0,3254.316136806649,6137324.161823006,3254.316136806649,1160.5,238468.88814965388,19142.96458254997,0.0018859028760018,10,895,0.8740234375,0.8521315856149024,0.8937375819743202,0.0261153427638737,-188.1525974866434,-96.63690419049776,edge_robustness,runs\edge_robustness\0f66c07e94002feb1d.json,919,11605.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,rb_cubic,510.0,800.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.6375,0.95625,0.95625,0.0,4781.25,11953125.0,4781.25,899.9999999999999,238468.88814965388,19142.96458254997,0.0025,1,1012,0.98828125,0.9796192577345486,0.9939304946028872,0.01171875,-221.78176056257144,-133.31065148739546,edge_robustness,runs\edge_robustness\1345b5cce04eda964e.json,1024,899.9999999999999
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,rb_cubic,510.0,800.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.6375,0.95625,0.95625,0.0,4781.25,11953125.0,4781.25,899.9999999999999,238468.88814965388,19142.96458254997,0.0025,10,347,0.3388671875,0.3098866639274846,0.3687774407146078,0.1410891089108911,-170.34744262069557,-102.8422709876239,edge_robustness,runs\edge_robustness\1345b5cce04eda964e.json,404,8999.999999999998
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,270.0,858.5,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.314502038439138,0.5896913220733838,0.5896913220733838,0.0,2115.059249313017,25603192.17818496,0.0,958.5,238468.88814965388,19142.96458254997,0.005824111822947,1,1020,0.99609375,0.9900288944959906,0.9989346840702836,0.00390625,-198.7609218296742,-135.91780654509762,edge_robustness,runs\edge_robustness\14ff5f8c74b62290b4.json,1024,958.5
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,270.0,858.5,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.314502038439138,0.5896913220733838,0.5896913220733838,0.0,2115.059249313017,25603192.17818496,0.0,958.5,238468.88814965388,19142.96458254997,0.005824111822947,10,822,0.802734375,0.7770173812529874,0.8266975331347511,0.0318021201413427,-174.3022895668575,-106.06707746029085,edge_robustness,runs\edge_robustness\14ff5f8c74b62290b4.json,849,9585.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,5.0,x,rb_cubic,510.0,1050.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.4857142857142856,0.7285714285714284,0.7285714285714284,0.0,2775.5102040816323,5286686.1030126335,2775.5102040816323,1150.0,238468.88814965388,19142.96458254997,0.0047619047619047,1,957,0.9345703125,0.9176479942167196,0.9489366411892628,0.0654296875,-187.36325432187664,-115.34797459266512,edge_robustness,runs\edge_robustness\16c9d2ccf1c093e343.json,1024,1150.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,5.0,x,rb_cubic,510.0,1050.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.4857142857142856,0.7285714285714284,0.7285714285714284,0.0,2775.5102040816323,5286686.1030126335,2775.5102040816323,1150.0,238468.88814965388,19142.96458254997,0.0047619047619047,10,307,0.2998046875,0.2718629732437795,0.3289023381229867,0.1101449275362318,-169.0917627379566,-96.78386010916898,edge_robustness,runs\edge_robustness\16c9d2ccf1c093e343.json,345,11500.0
