species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us,exp,exp_error,residual
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,132.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3787878787878788,0.7102272727272727,0.7102272727272727,0.0,16567.673013935557,1304365973.7874618,0.0,231.99999999999997,177476.37295695557,7355.201545779551,0.03787878787878788,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\cd30e146cd40dfac7a.json,1024,231.99999999999997,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,143.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3496503496503496,0.6555944055944055,0.6555944055944055,0.0,14116.833810690645,1025919163.7254132,0.0,243.0,177476.37295695557,7355.201545779551,0.03496503496503497,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\0f67afe3c9375c1e86.json,1024,243.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,154.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3246753246753246,0.6087662337662337,0.6087662337662337,0.0,12172.167928605711,821408310.0235908,0.0,254.0,177476.37295695557,7355.201545779551,0.032467532467532464,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\d9d3ab72f318ba3745.json,1024,254.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,165.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.303030303030303,0.5681818181818181,0.5681818181818181,0.0,10603.310728918754,667835378.5791801,0.0,265.0,177476.37295695557,7355.201545779551,0.030303030303030304,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\c2b2720b618ed790e0.json,1024,265.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,176.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.28409090909090906,0.5326704545454545,0.5326704545454545,0.0,9319.316070338748,550279395.1915852,0.0,276.0,177476.37295695557,7355.201545779551,0.028409090909090908,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\03cbf3a0c11f54b8e5.json,1024,276.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,187.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.26737967914438504,0.5013368983957219,0.5013368983957219,0.0,8255.17271282602,458771504.72312915,0.0,287.0,177476.37295695557,7355.201545779551,0.026737967914438502,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\e2337847d00e47d3cf.json,1024,287.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,198.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.25252525252525254,0.47348484848484845,0.47348484848484845,0.0,7363.410228415802,386478807.0481367,0.0,298.0,177476.37295695557,7355.201545779551,0.025252525252525252,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\30f3aa3156f4aa3710.json,1024,298.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,209.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.23923444976076555,0.4485645933014354,0.4485645933014354,0.0,6608.711673148809,328611226.520591,0.0,309.0,177476.37295695557,7355.201545779551,0.023923444976076555,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\bf256583326a8f9b14.json,1024,309.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,220.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.22727272727272727,0.42613636363636365,0.42613636363636365,0.0,5964.3622850168,281743050.3380917,0.0,320.0,177476.37295695557,7355.201545779551,0.022727272727272728,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\c135caffcd4426adff.json,1024,320.0,0.0067264573991031,0.0038704387794156,-0.0067264573991031
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,231.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.21645021645021645,0.40584415584415584,0.40584415584415584,0.0,5409.852412713651,243380240.00698993,0.0,331.0,177476.37295695557,7355.201545779551,0.021645021645021644,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\b232fb0d67ce90d869.json,1024,331.0,0.0623608017817371,0.0114117054138213,-0.0623608017817371
