species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us,exp,exp_error,residual
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,121.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.4132231404958677,0.774793388429752,0.774793388429752,0.0,19716.900115758013,1693421790.1613321,0.0,221.0,177476.37295695557,7355.201545779551,0.01652892561983471,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\0ac23d7e5114b845c8.json,1024,221.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,132.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3787878787878788,0.7102272727272727,0.7102272727272727,0.0,16567.673013935557,1304365973.7874618,0.0,231.99999999999997,177476.37295695557,7355.201545779551,0.015151515151515152,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\ea1ef3cd5bc24a873a.json,1024,231.99999999999997,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,143.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3496503496503496,0.6555944055944055,0.6555944055944055,0.0,14116.833810690645,1025919163.7254132,0.0,243.0,177476.37295695557,7355.201545779551,0.013986013986013986,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\8d1daac4fb4ebe6b72.json,1024,243.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,154.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3246753246753246,0.6087662337662337,0.6087662337662337,0.0,12172.167928605711,821408310.0235908,0.0,254.0,177476.37295695557,7355.201545779551,0.012987012987012988,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\a4163bd1b9c7dd4e09.json,1024,254.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,165.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.303030303030303,0.5681818181818181,0.5681818181818181,0.0,10603.310728918754,667835378.5791801,0.0,265.0,177476.37295695557,7355.201545779551,0.012121212121212121,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\c03d1209c50b1b0dde.json,1024,265.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,176.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.28409090909090906,0.5326704545454545,0.5326704545454545,0.0,9319.316070338748,550279395.1915852,0.0,276.0,177476.37295695557,7355.201545779551,0.011363636363636364,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\6aecac2ebfb7d6c368.json,1024,276.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,187.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.26737967914438504,0.5013368983957219,0.5013368983957219,0.0,8255.17271282602,458771504.72312915,0.0,287.0,177476.37295695557,7355.201545779551,0.0106951871657754,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\d1331684aa732c1485.json,1024,287.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,198.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.25252525252525254,0.47348484848484845,0.47348484848484845,0.0,7363.410228415802,386478807.0481367,0.0,298.0,177476.37295695557,7355.201545779551,0.010101010101010102,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\e255add84e19284fc3.json,1024,298.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,209.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.23923444976076555,0.4485645933014354,0.4485645933014354,0.0,6608.711673148809,328611226.520591,0.0,309.0,177476.37295695557,7355.201545779551,0.009569377990430622,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\8bf74f83d0381f263b.json,1024,309.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,220.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.22727272727272727,0.42613636363636365,0.42613636363636365,0.0,5964.3622850168,281743050.3380917,0.0,320.0,177476.37295695557,7355.201545779551,0.00909090909090909,1,34,0.033203125,0.023101539085224,0.04609083651362128,0.966796875,-77.45142176042566,-40.25132345693711,native,runs\native\41642db3312d29ed49.json,1024,320.0,0.0067264573991031,0.0038704387794156,0.0264766676008969
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,231.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.21645021645021645,0.40584415584415584,0.40584415584415584,0.0,5409.852412713651,243380240.00698993,0.0,331.0,177476.37295695557,7355.201545779551,0.008658008658008658,1,184,0.1796875,0.15663162084009088,0.20460075939570466,0.8203125,-67.87736040674491,-19.403389103008333,native,runs\native\59cdcf95bdf6ac642c.json,1024,331.0,0.0623608017817371,0.0114117054138213,0.1173266982182629
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,242.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.20661157024793386,0.387396694214876,0.387396694214876,0.0,4929.225028939503,211677723.77016652,0.0,342.0,177476.37295695557,7355.201545779551,0.008264462809917356,1,391,0.3818359375,0.3519668316822583,0.41238646894433073,0.6181640625,-64.73907780535762,-21.97078968354247,native,runs\native\94ffbc20216e139b70.json,1024,342.0,0.2088167053364269,0.0195786408139753,0.1730192321635731
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,253.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1976284584980237,0.3705533596837945,0.3705533596837945,0.0,4509.914771279244,185250628.97219804,0.0,353.0,177476.37295695557,7355.201545779551,0.007905138339920948,1,554,0.541015625,0.5099252120034379,0.5718696338331574,0.458984375,-63.53955359428511,-20.63089234292643,native,runs\native\0296c69ee0883cd561.json,1024,353.0,0.3146853146853147,0.0224209810272756,0.2263303103146853
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,264.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1893939393939394,0.35511363636363635,0.35511363636363635,0.0,4141.918253483889,163045746.72343272,0.0,363.99999999999994,177476.37295695557,7355.201545779551,0.007575757575757576,1,704,0.6875,0.6581128985398177,0.7158047439344482,0.3125,-61.79122640273356,-21.80404466513446,native,runs\native\b8cf763d368e2e942a.json,1024,363.99999999999994,0.4135514018691589,0.0238044329434633,0.2739485981308411
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,275.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.18181818181818182,0.34090909090909094,0.34090909090909094,0.0,3817.1918624107525,144252441.77310297,0.0,374.99999999999994,177476.37295695557,7355.201545779551,0.007272727272727273,1,822,0.802734375,0.7770173812529874,0.8266975331347511,0.197265625,-60.81787925762731,-29.21542897340239,native,runs\native\0a5b0c725d06628078.json,1024,374.99999999999994,0.5707964601769911,0.0232810769195993,0.23193791482300885
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,286.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1748251748251748,0.32779720279720276,0.32779720279720276,0.0,3529.208452672661,128239895.46567665,0.0,386.0,177476.37295695557,7355.201545779551,0.006993006993006993,1,904,0.8828125,0.8615154283897275,0.9018785786356803,0.1171875,-59.82750725424957,-31.22037839556702,native,runs\native\a0387813587253304b.json,1024,386.0,0.6760869565217391,0.0218190873629983,0.2067255434782609
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,297.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.16835016835016833,0.31565656565656564,0.31565656565656564,0.0,3272.6267681848003,114512239.12537381,0.0,397.0,177476.37295695557,7355.201545779551,0.006734006734006734,1,957,0.9345703125,0.9176479942167196,0.9489366411892627,0.0654296875,-60.01297680643541,-35.97741040950642,native,runs\native\89fc1e825f3496416c.json,1024,397.0,0.8266666666666667,0.0178443199110086,0.10790364583333334
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,308.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1623376623376623,0.30438311688311687,0.30438311688311687,0.0,3043.041982151428,102676038.75294885,0.0,408.0,177476.37295695557,7355.201545779551,0.006493506493506494,1,990,0.966796875,0.9539091634863788,0.976898460914776,0.033203125,-60.96705907470586,-37.07840156173502,native,runs\native\77120c4a347fdc52bd.json,1024,408.0,0.9145833333333332,0.012757404689877,0.05221354166666681
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,319.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1567398119122257,0.29388714733542315,0.29388714733542315,0.0,2836.7953793183347,92416433.74901526,0.0,419.0,177476.37295695557,7355.201545779551,0.006269592476489028,1,998,0.974609375,0.9630170450872826,0.9833484760407715,0.025390625,-62.10539390530692,-41.05354935420424,native,runs\native\07d02de683b8801605.json,1024,419.0,0.9741379310344828,0.0073685641635687,0.00047144396551723755
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,330.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1515151515151515,0.28409090909090906,0.28409090909090906,0.0,2650.8276822296884,83479422.32239752,0.0,430.0,177476.37295695557,7355.201545779551,0.006060606060606061,1,1011,0.9873046875,0.9783884687104617,0.9932234361277991,0.0126953125,-63.77878336631522,-42.24110281184627,native,runs\native\bdd08ed20b20f89bb5.json,1024,430.0,0.9603729603729604,0.0094186168565521,0.026931727127039617
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,341.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.14662756598240467,0.2749266862170088,0.2749266862170088,0.0,2482.5649469372734,75658568.11469011,0.0,441.0,177476.37295695557,7355.201545779551,0.005865102639296188,1,1016,0.9921875,0.9846645692466074,0.9966212581008722,0.0078125,-66.06160056943733,-43.14400288808133,native,runs\native\3065255668f3145a9a.json,1024,441.0,0.9702127659574468,0.007841509126715,0.021974734042553234
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,363.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.13774104683195593,0.25826446280991733,0.25826446280991733,0.0,2190.766679528668,62719325.56153082,0.0,463.0,177476.37295695557,7355.201545779551,0.005509641873278237,1,1022,0.998046875,0.9929626170738214,0.9997633799190466,0.001953125,-70.40663926291806,-45.08984274449507,native,runs\native\1d2c74de6b0ccc5142.json,1024,463.0,0.9866666666666668,0.0054069000269317,0.011380208333333197
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,2.0,x,min_jerk,50.0,385.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.12987012987012986,0.24350649350649348,0.24350649350649348,0.0,1947.546868576914,52570131.84150981,0.0,485.0,177476.37295695557,7355.201545779551,0.005194805194805195,1,1023,0.9990234375,0.9945710722629371,0.9999752758837863,0.0009765625,-73.97843004262779,-46.81369830075319,native,runs\native\eb98aabe9bbd056330.json,1024,485.0,0.9847161572052402,0.0057324341416344,0.014307280294759805
