species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,270.0,600.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.45000000000000007,0.84375,0.84375,0.0,4330.127018922197,75000000.00000001,0.0,700.0,238468.88814965388,19142.96458254997,0.0033333333333333335,1,4077,0.995361328125,0.9927655771540892,0.9972049759346147,0.004638671875,-229.4776189262995,-169.16593141455982,boundary_steps,runs\boundary_steps\3bf7882d8bb1a0012b.json,4096,700.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,270.0,550.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.49090909090909096,0.7363636363636364,0.7363636363636364,0.0,5355.371900826448,19474079.639368903,5355.371900826448,649.9999999999999,238468.88814965388,19142.96458254997,0.0,1,4076,0.9951171875,0.9924689179787353,0.997014977018637,0.0048828125,-222.81950305822144,-145.90425835682424,boundary_steps,runs\boundary_steps\4230d16db4cedf3d43.json,4096,649.9999999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,610.0,1500.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.4066666666666666,0.7625,0.7625,0.0,1565.2607298029864,10844444.444444444,0.0,1600.0,238468.88814965388,19142.96458254997,0.0033333333333333335,1,4074,0.99462890625,0.9918793286918032,0.9966309945813342,0.00537109375,-213.53790812631712,-139.20210518115204,boundary_steps,runs\boundary_steps\426b4aa17e4b92078e.json,4096,1600.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,zero_jerk,270.0,550.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.49090909090909096,0.7670454545454547,0.7670454545454547,0.0,4462.809917355374,24342599.54921113,4462.809917355374,649.9999999999999,238468.88814965388,19142.96458254997,0.0036363636363636364,1,4065,0.992431640625,0.9892743809946891,0.994852041827604,0.007568359375,-221.6428895971334,-154.48741722723818,boundary_steps,runs\boundary_steps\44069d413cdb5f3ecb.json,4096,649.9999999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,270.0,550.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.49090909090909096,0.7363636363636364,0.7363636363636364,0.0,5355.371900826448,19474079.639368903,5355.371900826448,649.9999999999999,238468.88814965388,19142.96458254997,0.0,1,4076,0.9951171875,0.9924689179787353,0.997014977018637,0.0048828125,-222.82758722282313,-145.89811040442396,boundary_steps,runs\boundary_steps\4449d6313d9c8beda7.json,4096,649.9999999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,800.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.7625000000000001,1.14375,1.14375,0.0,5718.750000000001,14296875.000000004,5718.750000000001,899.9999999999999,238468.88814965388,19142.96458254997,0.0,1,4061,0.991455078125,0.9881359407008664,0.9940411375087684,0.008544921875,-221.75384160800616,-143.86097525409602,boundary_steps,runs\boundary_steps\45504d1fe628352911.json,4096,899.9999999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,610.0,1400.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.4357142857142857,0.6808035714285714,0.6808035714285714,0.0,1556.1224489795918,3334548.1049562683,1556.1224489795918,1500.0,238468.88814965388,19142.96458254997,0.0035714285714285713,1,4094,0.99951171875,0.998237284819362,0.9999408614043546,0.00048828125,-220.24760077205644,-155.89401454697293,boundary_steps,runs\boundary_steps\4d9ae71bf381c1bd51.json,4096,1500.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,750.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.8133333333333332,1.2708333333333333,1.2708333333333333,0.0,5422.222222222222,21688888.888888888,5422.222222222222,850.0,238468.88814965388,19142.96458254997,0.0,1,4059,0.990966796875,0.9875702191815123,0.9936320428800363,0.009033203125,-223.13345192041245,-146.3300550562714,boundary_steps,runs\boundary_steps\50fb5f5be1c0c70be1.json,4096,850.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.7285714285714284,1.138392857142857,1.138392857142857,0.0,5204.081632653061,22303206.997084543,5204.081632653061,800.0,238468.88814965388,19142.96458254997,0.0,1,4068,0.9931640625,0.9901352127092191,0.9954529031239577,0.0068359375,-223.34641627661642,-148.77658384031793,boundary_steps,runs\boundary_steps\54f430c6f9e94dfe1b.json,4096,800.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,270.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.38571428571428573,0.6026785714285714,0.6026785714285714,0.0,2755.1020408163267,11807580.174927114,2755.1020408163267,800.0,238468.88814965388,19142.96458254997,0.007142857142857143,1,4071,0.993896484375,0.9910031067871977,0.9960463469352294,0.006103515625,-205.0786789297758,-148.38733819686325,boundary_steps,runs\boundary_steps\61463aac2d0ab367df.json,4096,800.0
