species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us,exp,exp_error,residual
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,121.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.4132231404958677,0.6456611570247933,0.6456611570247933,0.0,17075.336384126767,423355447.54033303,17075.336384126767,221.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\243415ab1d57177aae.json,1024,221.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,132.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3787878787878788,0.5918560606060606,0.5918560606060606,0.0,14348.02571166208,326091493.44686544,14348.02571166208,231.99999999999997,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\249f007fab044065b6.json,1024,231.99999999999997,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,143.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3496503496503496,0.5463286713286712,0.5463286713286712,0.0,12225.536701061175,256479790.9313533,12225.536701061175,243.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\5d91e5cb6b232d1614.json,1024,243.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,154.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3246753246753246,0.5073051948051948,0.5073051948051948,0.0,10541.406645302748,205352077.5058977,10541.406645302748,254.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\2181a0a72b5ef02bb3.json,1024,254.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,165.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.303030303030303,0.4734848484848484,0.4734848484848484,0.0,9182.736455463728,166958844.64479503,9182.736455463728,265.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\4dab39209c8b3c98fb.json,1024,265.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,176.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.28409090909090906,0.4438920454545454,0.4438920454545454,0.0,8070.764462809918,137569848.7978963,8070.764462809918,276.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\6028c139ff1d0ccef5.json,1024,276.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,187.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.26737967914438504,0.41778074866310155,0.41778074866310155,0.0,7149.18928193543,114692876.18078229,7149.18928193543,287.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\995350a9c4bc0ada5a.json,1024,287.0,0.0078534031413612,0.004516325013132,-0.0078534031413612
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,198.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.25252525252525254,0.394570707070707,0.394570707070707,0.0,6376.900316294256,96619701.76203418,6376.900316294256,298.0,177476.37295695557,7355.201545779551,0.0,1,28,0.02734375,0.018244940104284336,0.03927815409246297,0.97265625,-35.80287014851284,-2.077200871459019,native,runs\native\05f652220266af9a30.json,1024,298.0,0.0336538461538461,0.0088417259226139,-0.006310096153846097
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,209.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.23923444976076555,0.37380382775119614,0.37380382775119614,0.0,5723.312195233627,82152806.63014776,5723.312195233627,309.0,177476.37295695557,7355.201545779551,0.0,1,176,0.171875,0.149248649230606,0.1964049096045939,0.828125,-60.829390893480095,-16.67539028556406,native,runs\native\4388ac33ffca050fa3.json,1024,309.0,0.0719101123595505,0.0122464439323721,0.0999648876404495
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,220.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.22727272727272727,0.35511363636363635,0.35511363636363635,0.0,5165.289256198348,70435762.58452292,5165.289256198348,320.0,177476.37295695557,7355.201545779551,0.0,1,435,0.4248046875,0.39429370499264027,0.4557491491554368,0.5751953125,-55.79729471128753,-29.66342088398245,native,runs\native\14f7db8f96d9f920e9.json,1024,320.0,0.2743362831858407,0.0209865046667489,0.1504684043141593
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,231.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.21645021645021645,0.3382034632034632,0.3382034632034632,0.0,4685.069620134556,60845060.00174748,4685.069620134556,331.0,177476.37295695557,7355.201545779551,0.0,1,655,0.6396484375,0.609386199584535,0.6691051533517908,0.3603515625,-69.58327131023067,-21.166592665876504,native,runs\native\2c648a2fbdcd759d9c.json,1024,331.0,0.5135135135135135,0.0237202817839729,0.1261349239864865
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,242.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.20661157024793386,0.32283057851239666,0.32283057851239666,0.0,4268.834096031692,52919430.94254163,4268.834096031692,342.0,177476.37295695557,7355.201545779551,0.0,1,825,0.8056640625,0.7800756284489803,0.8294814345124274,0.1943359375,-66.28129286345703,-19.74710537972931,native,runs\native\0f2a088f7e36fb9016.json,1024,342.0,0.727979274611399,0.0226499293910336,0.077684787888601
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,253.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1976284584980237,0.30879446640316205,0.30879446640316205,0.0,3905.700760830509,46312657.24304951,3905.700760830509,353.0,177476.37295695557,7355.201545779551,0.0,1,911,0.8896484375,0.8688381495108859,0.9081860351876606,0.1103515625,-71.01249391347756,-30.25335244808359,native,runs\native\a1b1f5986f195d60ab.json,1024,353.0,0.8236658932714617,0.0183571420022035,0.06598254422853833
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,264.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1893939393939394,0.2959280303030303,0.2959280303030303,0.0,3587.00642791552,40761436.68085818,3587.00642791552,363.99999999999994,177476.37295695557,7355.201545779551,0.0,1,968,0.9453125,0.929568136491372,0.9584286994406296,0.0546875,-75.53381798477444,-37.14362808336149,native,runs\native\b66f7136f9391abdaf.json,1024,363.99999999999994,0.9375,0.0116461873828114,0.0078125
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,275.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.18181818181818182,0.28409090909090906,0.28409090909090906,0.0,3305.785123966943,36063110.44327574,3305.785123966943,374.99999999999994,177476.37295695557,7355.201545779551,0.0,1,998,0.974609375,0.9630170450872826,0.9833484760407715,0.025390625,-73.06480199987502,-37.32758913662076,native,runs\native\ab88f484c28c624af4.json,1024,374.99999999999994,0.9642857142857144,0.0087676830898389,0.010323660714285587
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,286.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1748251748251748,0.2731643356643356,0.2731643356643356,0.0,3056.384175265294,32059973.866419163,3056.384175265294,386.0,177476.37295695557,7355.201545779551,0.0,1,1008,0.984375,0.9747497154788378,0.991043277227273,0.015625,-76.77088400293225,-50.02022175326922,native,runs\native\c754f9d5b27a46c946.json,1024,386.0,0.9714285714285714,0.0078102640330228,0.012946428571428581
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,297.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.16835016835016833,0.263047138047138,0.263047138047138,0.0,2834.1779183530025,28628059.781343453,2834.1779183530025,397.0,177476.37295695557,7355.201545779551,0.0,1,1015,0.9912109375,0.9833814455552766,0.9959734307034473,0.0087890625,-78.8167488389483,-48.796409612312736,native,runs\native\b3fba74e59175e9477.json,1024,397.0,0.9871794871794872,0.0052002932345681,0.004031450320512775
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,308.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1623376623376623,0.2536525974025974,0.2536525974025974,0.0,2635.351661325687,25669009.688237213,2635.351661325687,408.0,177476.37295695557,7355.201545779551,0.0,1,1021,0.9970703125,0.9914622907183709,0.9993954200262736,0.0029296875,-76.36889407976477,-50.48652548551393,native,runs\native\2e38fa96ce22324bce.json,1024,408.0,0.9957894736842106,0.0029710171159079,0.0012808388157894424
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,319.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1567398119122257,0.24490595611285262,0.24490595611285262,0.0,2456.736863827989,23104108.437253814,2456.736863827989,419.0,177476.37295695557,7355.201545779551,0.0,1,1021,0.9970703125,0.9914622907183709,0.9993954200262736,0.0029296875,-78.10873879083695,-57.16045231567474,native,runs\native\355ddb2d94c1c79c03.json,1024,419.0,0.9872340425531916,0.0051783074079493,0.009836269946808418
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,330.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1515151515151515,0.2367424242424242,0.2367424242424242,0.0,2295.684113865932,20869855.58059938,2295.684113865932,430.0,177476.37295695557,7355.201545779551,0.0,1,1024,1.0,0.9964040595931655,1.0,0.0,-80.58216581692356,-56.4158938851693,native,runs\native\49dd2dda1ad32fe943.json,1024,430.0,0.9932279909706546,0.0038965600743745,0.006772009029345383
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,341.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.14662756598240467,0.2291055718475073,0.2291055718475073,0.0,2149.9643105924442,18914642.028672528,2149.9643105924442,441.0,177476.37295695557,7355.201545779551,0.0,1,1024,1.0,0.9964040595931655,1.0,0.0,-78.8211539885292,-57.1683964153885,native,runs\native\ea75cae967ba993ca8.json,1024,441.0,0.9936575052854124,0.0036502099552644,0.006342494714587588
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,363.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.13774104683195593,0.2152203856749311,0.2152203856749311,0.0,1897.2595982363075,15679831.390382705,1897.2595982363075,463.0,177476.37295695557,7355.201545779551,0.0,1,1024,1.0,0.9964040595931655,1.0,0.0,-81.57172883270252,-60.132070638280624,native,runs\native\4c9c03a2313b1d6da1.json,1024,463.0,0.9978947368421052,0.0021030459238325,0.002105263157894832
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,zero_jerk,50.0,385.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.12987012987012986,0.2029220779220779,0.2029220779220779,0.0,1686.62506324844,13142532.960377453,1686.62506324844,485.0,177476.37295695557,7355.201545779551,0.0,1,1024,1.0,0.9964040595931655,1.0,0.0,-79.70097527301314,-61.895427431253005,native,runs\native\f1362256316ac57225.json,1024,485.0,0.9869281045751634,0.0053015846224928,0.013071895424836555
