shot_id,x0_um,v0_m_s,initial_aod_energy_uK,initial_excitation_energy_uK,initial_phase_coord,final_x_um,final_v_m_s,final_slm_energy_uK,final_excitation_energy_uK,excitation_energy_change_uK,final_energy_over_slm_depth,captured_in_slm,capture_margin,label
0,2.3751938036840174,0.007933988420727964,-279.2452735501776,0.7547264498223314,,-0.01893301060826194,-0.007855824562994837,-139.43345424844102,0.566545751558943,-0.18818069826338832,-0.9959532446317219,True,0.9959532446317219,p=0.5
1,2.470873028442982,-0.02373545329090269,-273.44997335716397,6.550026642835983,,-0.08756975056884025,0.019404338238870868,-135.43084306724546,4.5691569327545185,-1.980869710081464,-0.9673631647660391,True,0.9673631647660391,p=0.5
2,2.3976250035331277,-0.01849549584024974,-277.2636165626376,2.736383437362336,,0.06007792061888306,0.013200787015924456,-137.8709053411205,2.129094658879487,-0.6072887784828493,-0.9847921810080037,True,0.9847921810080037,p=0.5
3,2.3059536134654564,-0.0011024903189478666,-276.3952969260433,3.6047030739566566,,0.09991745985968913,-0.006395561912964832,-137.64584216963578,2.354157830364189,-1.250545243592468,-0.9831845869259701,True,0.9831845869259701,p=0.5
4,2.3763039491534554,0.02018279402626243,-276.5147142497633,3.4852857502366725,,-0.026824985887967927,-0.017543649428590786,-137.3929858299657,2.6070141700342653,-0.8782715802024074,-0.981378470214041,True,0.981378470214041,p=0.5
5,2.4587393239772366,-0.005135529989371246,-278.38128381399804,1.6187161860019352,,-0.022721318731021827,0.011577518000117078,-138.82314622282513,1.1768537771748606,-0.4418624088270746,-0.9915939015916081,True,0.9915939015916081,p=0.5
6,2.4807125783289257,0.009177789414937758,-276.67441652705406,3.3255834729458704,,-0.10286710184257937,0.0009957078896833836,-137.8443121707549,2.1556878292450694,-1.1698956437008006,-0.9846022297911067,True,0.9846022297911067,p=0.5
7,2.6516970678799487,0.04924673701252653,-235.86338068735816,44.13661931264181,,0.11040445679295686,-0.06032323715028615,-108.44527338791892,31.554726612081062,-12.581892700560745,-0.7746090956279924,True,0.7746090956279924,p=0.5
8,2.372716173510429,0.004859829240588951,-279.50687316418436,0.4931268358155939,,-0.005987959995943437,-0.006719488101560704,-139.6317959594636,0.36820404053636263,-0.12492279527923127,-0.997369971139026,True,0.997369971139026,p=0.5
9,2.3176980541909304,-0.01835549770966611,-274.5498240259013,5.450175974098697,,0.10633994443655,0.0151315679903025,-135.87600314012812,4.1239968598718555,-1.3261791142268406,-0.9705428795723439,True,0.9705428795723439,p=0.5
10,2.3776007433806536,0.004866151963190784,-279.6055689167926,0.39443108320734455,,-0.009413847074022631,-0.005886976445454222,-139.70488495643468,0.29511504356528706,-0.09931603964205753,-0.9978920354031051,True,0.9978920354031051,p=0.5
11,2.4646285073209344,0.003201648495241342,-278.21458124284715,1.7854187571528228,,-0.060957668163996795,0.007168845651852609,-138.83125841504514,1.1687415849548506,-0.6166771721979724,-0.991651845821751,True,0.991651845821751,p=0.5
12,2.4017603841883832,0.03675888979069597,-269.1992387283155,10.800761271684474,,0.136689885674784,-0.019971048624723604,-133.0422481170715,6.957751882928478,-3.843009388755995,-0.9503017722647966,True,0.9503017722647966,p=0.5
13,2.3462536759207704,-0.03982216285855404,-266.14634607513676,13.853653924863165,,-0.20460233720182203,0.011332234348773035,-130.6675750843879,9.332424915612075,-4.521229009251091,-0.9333398220313424,True,0.9333398220313424,p=0.5
14,2.3817711238789134,0.005488384714694778,-279.62334570702455,0.3766542929753901,,-0.014597777791557258,-0.0054524968234015815,-139.71880690498537,0.28119309501459644,-0.09546119796079361,-0.9979914778927529,True,0.9979914778927529,p=0.5
