time_s,time_us,position_m,displacement_from_center_m,position_um,velocity_m_per_s,acceleration_m_per_s2,kinetic_energy_J,potential_energy_J,total_energy_J,energy_error_J,energy_error_over_depth,abs_energy_error_over_depth
0.0005214,521.4,1.0892765961929651e-07,1.0892765961929651e-07,0.10892765961929651,0.007674546215314073,-3522.5863831464258,6.499310872690876e-30,-2.442458010094423e-27,-2.435958699221732e-27,-1.2663759488118264e-34,-5.0957353663700767e-08,5.0957353663700767e-08
0.00052145,521.45,1.0930698369708328e-07,1.0930698369708328e-07,0.10930698369708328,0.0074981209118510014,-3534.425755376447,6.203928413321556e-30,-2.442162621842124e-27,-2.4359586934288024e-27,-1.2084466523466518e-34,-4.8626352628633014e-08,4.8626352628633014e-08
0.0005214999999999999,521.4999999999999,1.096774717104816e-07,1.096774717104816e-07,0.1096774717104816,0.007321110640838048,-3545.985085141686,5.9144700847148166e-30,-2.4418731578402332e-27,-2.4359586877555183e-27,-1.1517138109668327e-34,-4.634349542082635e-08,4.634349542082635e-08
0.00052155,521.55,1.1003909476116707e-07,1.1003909476116707e-07,0.11003909476116706,0.00714352941973211,-3557.26375909584,5.6310265415890224e-30,-2.4415897087450333e-27,-2.4359586822034445e-27,-1.0961930725799567e-34,-4.4109411692132416e-08,4.4109411692132416e-08
0.0005216,521.6,1.103918246524548e-07,1.103918246524548e-07,0.1103918246524548,0.0069653912962119955,-3568.2611817087345,5.353686507079448e-30,-2.441312363281187e-27,-2.4359586767741073e-27,-1.041899701249936e-34,-4.192471564902271e-08,4.192471564902271e-08
0.00052165,521.65,1.1073563389078826e-07,1.1073563389078826e-07,0.11073563389078826,0.006786710347291981,-3578.9767750918436,5.082536748005769e-30,-2.441041208217002e-27,-2.435958671468996e-27,-9.888485879589796e-35,-3.979000648563665e-08,3.979000648563665e-08
0.0005216999999999999,521.6999999999999,1.11070495687184e-07,1.11070495687184e-07,0.111070495687184,0.00660750067844403,-3589.4099788262142,4.8176620507432475e-30,-2.4407763283403055e-27,-2.4359586662895623e-27,-9.370542506075934e-35,-3.770586838378157e-08,3.770586838378157e-08
0.00052175,521.75,1.1139638395863266e-07,1.1139638395863266e-07,0.11139638395863266,0.0064277764227285514,-3599.5602497929212,4.5591451977004965e-30,-2.4405178064349193e-27,-2.4359586612372188e-27,-8.865308160779599e-35,-3.567286979118596e-08,3.567286979118596e-08
0.0005218,521.8,1.1171327332945684e-07,1.1171327332945684e-07,0.11171327332945684,0.006247551739933573,-3609.427062006221,4.307066944406437e-30,-2.440265723257747e-27,-2.4359586563133403e-27,-8.372920309959103e-35,-3.3691563854547563e-08,3.3691563854547563e-08
0.00052185,521.85,1.12021139132626e-07,1.12021139132626e-07,0.112021139132626,0.006066840815722179,-3619.0099064495516,4.061505997209021e-30,-2.440020157516473e-27,-2.435958651519264e-27,-7.893512689055725e-35,-3.1762488708232e-08,3.1762488708232e-08
0.0005219,521.9,1.1231995741102906e-07,1.1231995741102906e-07,0.11231995741102906,0.005885657860788077,-3628.308290914508,3.822538991588106e-30,-2.439781185847877e-27,-2.4359586468562888e-27,-7.427215159200751e-35,-2.988616689687544e-08,2.988616689687544e-08
0.00052195,521.9499999999999,1.1260970491870481e-07,1.1260970491870481e-07,0.11260970491870481,0.00570401711001914,-3637.3217398429592,3.590240471084733e-30,-2.4395488827967586e-27,-2.435958642325674e-27,-6.974153671342232e-35,-2.8063105231035196e-08,2.8063105231035196e-08
0.000522,522.0,1.1289035912203096e-07,1.1289035912203096e-07,0.11289035912203095,0.005521932821668756,-3646.04979417242,3.3646828668489645e-30,-2.4393233207954897e-27,-2.4359586379286406e-27,-6.534450337991466e-35,-2.629379507588849e-08,2.629379507588849e-08
0.0005220499999999999,522.05,1.1316189820087168e-07,1.1316189820087168e-07,0.11316189820087169,0.005339419276534824,-3654.492011184837,3.14593647780829e-30,-2.439104570144181e-27,-2.4359586336663726e-27,-6.10822354084272e-35,-2.4578712784280434e-08,2.4578712784280434e-08
0.0005221,522.0999999999999,1.1342430104968444e-07,1.1342430104968444e-07,0.11342430104968444,0.005156490777146232,-3662.6479643588887,2.9340694514585053e-30,-2.4388926989914718e-27,-2.4359586295400133e-27,-5.69558760791406e-35,-2.291831839757993e-08,2.291831839757993e-08
0.00052215,522.15,1.136775472785863e-07,1.136775472785863e-07,0.1136775472785863,0.00497316164695661,-3670.517243225962,2.729147765278841e-30,-2.438687773315947e-27,-2.4359586255506682e-27,-5.296653100533285e-35,-2.1313056800474453e-08,2.1313056800474453e-08
0.0005222,522.2,1.139216172143801e-07,1.139216172143801e-07,0.1139216172143801,0.004789446229545214,-3678.0994532299023,2.531235208773045e-30,-2.438489856908177e-27,-2.435958621699404e-27,-4.911526669844956e-35,-1.9763357143572638e-08,1.9763357143572638e-08
0.0005222499999999999,522.2499999999999,1.1415649190154083e-07,1.1415649190154083e-07,0.11415649190154083,0.0046053588878246995,-3685.3942155906643,2.340393366137966e-30,-2.4382990113533855e-27,-2.4359586179872474e-27,-4.540311020937158e-35,-1.826963269905497e-08,1.826963269905497e-08
0.0005223,522.3,1.1438215310316258e-07,1.1438215310316258e-07,0.11438215310316258,0.004420914003255633,-3692.401167171992,2.1566815995611435e-30,-2.4381152960147483e-27,-2.435958614415187e-27,-4.183104984587984e-35,-1.6832281149372442e-08,1.6832281149372442e-08
0.00052235,522.35,1.145985833018664e-07,1.145985833018664e-07,0.1145985833018664,0.004236125975067504,-3699.1199603532127,1.980157033148777e-30,-2.4379387680173218e-27,-2.435958610984173e-27,-3.8400035890120126e-35,-1.545168487594527e-08,1.545168487594527e-08
0.0005224,522.4,1.1480576570066933e-07,1.1480576570066933e-07,0.11480576570066933,0.004051009219486041,-3705.550262905288,1.8108745374853654e-30,-2.4377694822326003e-27,-2.435958607695115e-27,-3.511097772874385e-35,-1.4128209804368109e-08,1.4128209804368109e-08
0.0005224499999999999,522.4499999999999,1.1500368422381499e-07,1.1500368422381499e-07,0.11500368422381499,0.0038655781689666286,-3711.691757871196,1.64888671482624e-30,-2.4376074912637106e-27,-2.4359586045488843e-27,-3.196474708149969e-35,-1.2862206703554186e-08,1.2862206703554186e-08
0.0005225,522.5,1.1519232351756598e-07,1.1519232351756598e-07,0.11519232351756598,0.0036798472714335796,-3717.5441434507593,1.494243884924099e-30,-2.437452845431237e-27,-2.435958601546313e-27,-2.8962175848839184e-35,-1.1654010319639203e-08,1.1654010319639203e-08
0.00052255,522.55,1.1537166895095835e-07,1.1537166895095835e-07,0.11537166895095835,0.0034938309895250603,-3723.107132890019,1.346994071490613e-30,-2.437305592759684e-27,-2.4359585986881937e-27,-2.6104056470649093e-35,-1.0503939520330693e-08,1.0503939520330693e-08
0.0005226,522.6,1.155417066165185e-07,1.155417066165185e-07,0.1155417066165185,0.003307543799843429,-3728.380454375229,1.2071829892940538e-30,-2.437165778964574e-27,-2.43595859597528e-27,-2.3391142643716247e-35,-9.412297583606714e-09,9.412297583606714e-09
0.0005226499999999999,522.65,1.1570242333094269e-07,1.1570242333094269e-07,0.11570242333094269,0.0031210001922107587,-3733.363850931585,1.0748540318938727e-30,-2.4370334474401794e-27,-2.4359585934082854e-27,-2.0824148245530312e-35,-8.379371764667805e-09,8.379371764667805e-09
0.0005227,522.6999999999999,1.1585380663573957e-07,1.1585380663573957e-07,0.11585380663573958,0.0029342146689293005,-3738.057080326748,9.500482600130464e-31,-2.4369086392478993e-27,-2.4359585909878863e-27,-1.8403749127945825e-35,-7.405434017683722e-09,7.405434017683722e-09
0.00052275,522.75,1.1599584479783562e-07,1.1599584479783562e-07,0.11599584479783562,0.0027472017440466506,-3742.45991497925,8.328043905489728e-31,-2.4367913931052656e-27,-2.4359585887147167e-27,-1.6130579529858128e-35,-6.490739552299972e-09,6.490739552299972e-09
0.0005228,522.8000000000001,1.1612852681014423e-07,1.1612852681014423e-07,0.11612852681014424,0.0025599759426253726,-3746.572141871869,7.231587862236275e-31,-2.4366817453755967e-27,-2.4359585865893732e-27,-1.400523602325984e-35,-5.6355284214806226e-09,5.6355284214806226e-09
0.0005228499999999999,522.8499999999999,1.1625184239209815e-07,1.1625184239209815e-07,0.11625184239209815,0.0023725518000168254,-3750.393562470023,6.211454458736303e-31,-2.436579730058286e-27,-2.4359585846124122e-27,-1.2028275002114013e-35,-4.840024511062878e-09,4.840024511062878e-09
0.0005229,522.9,1.163657819901459e-07,1.163657819901459e-07,0.1163657819901459,0.002184943861138943,-3753.9239926452715,5.267959953808256e-31,-2.4364853787797328e-27,-2.435958582784352e-27,-1.020021483474857e-35,-4.104436405853161e-09,4.104436405853161e-09
0.00052295,522.95,1.1647033677821203e-07,1.1647033677821203e-07,0.11647033677821203,0.0019971666797577122,-3757.1632626039714,4.401396792439208e-31,-2.4363987207849135e-27,-2.4359585811056695e-27,-8.521532276532236e-36,-3.4289559461336404e-09,3.4289559461336404e-09
0.000523,523.0,1.1656549865812166e-07,1.1656549865812166e-07,0.11656549865812166,0.0018092348177720843,-3760.1112168211494,3.6120335279168e-31,-2.436319782929595e-27,-2.4359585795768033e-27,-6.992666057198612e-36,-2.8137596711557037e-09,2.8137596711557037e-09
0.00052305,523.05,1.1665126025998923e-07,1.1665126025998923e-07,0.11665126025998923,0.0016211628445020642,-3762.767713979655,2.90011475038124e-31,-2.4362485896731906e-27,-2.4359585781981526e-27,-5.6140154459165384e-36,-2.2590082417425664e-09,2.2590082417425664e-09
0.0005231,523.1,1.1672761494257186e-07,1.1672761494257186e-07,0.11672761494257186,0.0014329653359797072,-3765.1326269146284,2.265861021801397e-31,-2.4361851630722565e-27,-2.4359585769700764e-27,-4.385939175092884e-36,-1.764846007241234e-09,1.764846007241234e-09
0.00052315,523.15,1.167945567935872e-07,1.167945567935872e-07,0.1167945567935872,0.001244656874242758,-3767.205842563337,1.7094688173786068e-31,-2.4361295227746334e-27,-2.4359585758928955e-27,-3.308758310231795e-36,-1.3314021603172755e-09,1.3314021603172755e-09
0.0005231999999999999,523.1999999999999,1.1685208062999614e-07,1.1685208062999614e-07,0.11685208062999614,0.001056252046630664,-3768.9872619204207,1.231110473381405e-31,-2.436081686014228e-27,-2.43595857496689e-27,-2.382752662610627e-36,-9.58789293461355e-10,9.58789293461355e-10
0.00052325,523.25,1.1690018199825027e-07,1.1690018199825027e-07,0.11690018199825028,0.000867765445082689,-3770.4767999985847,8.309341414139834e-32,-2.436041667606442e-27,-2.435958574192301e-27,-1.608163659139202e-36,-6.471045537840063e-10,6.471045537840063e-10
0.0005233,523.3,1.1693885717450441e-07,1.1693885717450441e-07,0.11693885717450442,0.0006792116654378554,-3771.6743857947567,5.090637491208004e-32,-2.4360094799442415e-27,-2.4359585735693294e-27,-9.851921899653658e-37,-3.9642877691955245e-10,3.9642877691955245e-10
0.00052335,523.35,1.1696810316479405e-07,1.1696810316479405e-07,0.11696810316479406,0.0004906053067364423,-3772.5799622617683,2.655989673294106e-32,-2.4359851329948714e-27,-2.4359585730981383e-27,-5.140011196018356e-37,-2.0682749747153355e-10,2.0682749747153355e-10
0.0005233999999999999,523.4,1.1698791770517804e-07,1.1698791770517804e-07,0.11698791770517804,0.00030196097052275975,-3773.193486285535,1.0061518363321375e-32,-2.4359686342972128e-27,-2.4359585727788496e-27,-1.9471241706694653e-37,-7.834979421793122e-11,7.834979421793122e-11
0.00052345,523.4499999999999,1.1699829926184632e-07,1.1699829926184632e-07,0.11699829926184632,0.00011329326014892607,-3773.5149286678125,1.4163482415485567e-33,-2.4359599889597877e-27,-2.435958572611546e-27,-2.740894954668484e-38,-1.1029011857903557e-11,1.1029011857903557e-11
0.0005235,523.5,1.1699924703119294e-07,1.1699924703119294e-07,0.11699924703119294,-7.538321992063126e-05,-3773.5442741144802,6.270631315709606e-34,-2.4359591996594036e-27,-2.435958572596272e-27,-1.213484112709519e-38,-4.882905361132172e-12,4.882905361132172e-12
0.00052355,523.5500000000001,1.1699076093985427e-07,1.1699076093985427e-07,0.11699076093985426,-0.00026405386480422865,-3773.2815212294163,7.693907413889845e-33,-2.4359662666404447e-27,-2.435958572733031e-27,-1.4889367913224626e-37,-5.991291822108711e-11,5.991291822108711e-11
0.0005235999999999999,523.5999999999999,1.1697284164471251e-07,1.1697284164471251e-07,0.11697284164471251,-0.00045270406989781253,-3772.726682513939,2.2614693020826382e-32,-2.4359811877148076e-27,-2.4359585730217868e-27,-4.376495903214513e-37,-1.7610461550306788e-10,1.7610461550306788e-10
0.00052365,523.65,1.1694549053286448e-07,1.1694549053286448e-07,0.11694549053286447,-0.0006413192315699564,-3771.8797843718157,4.538480001612682e-32,-2.4360039582624814e-27,-2.435958573462465e-27,-8.78327958354082e-37,-3.534279725428975e-10,3.534279725428975e-10
0.0005237,523.7,1.169087097215555e-07,1.169087097215555e-07,0.11690870972155551,-0.0008298847478572478,-3770.740867119846,7.599717781887647e-32,-2.4360345712327703e-27,-2.4359585740549515e-27,-1.4708143475923477e-36,-5.918369418988814e-10,5.918369418988814e-10
0.00052375,523.75,1.1686250205807875e-07,1.1686250205807875e-07,0.11686250205807874,-0.0010183860191603443,-3769.3099850040117,1.1444234707166033e-31,-2.436073017146163e-27,-2.4359585747990913e-27,-2.2149541443688887e-36,-8.912693090024606e-10,8.912693090024606e-10
0.0005237999999999999,523.8,1.1680687111963946e-07,1.1680687111963946e-07,0.11680687111963946,-0.0012068084489409736,-3767.58720622116,1.6070840215287477e-31,-2.4361192840968443e-27,-2.4359585756946915e-27,-3.1105543506488105e-36,-1.2516474139049463e-09,1.2516474139049463e-09
0.00052385,523.85,1.1674182121318464e-07,1.1674182121318464e-07,0.11674182121318465,-0.0013951374444201585,-3765.5726129462355,2.147810143330619e-31,-2.4361733577558515e-27,-2.4359585767415186e-27,-4.1573814316352424e-36,-1.6728772851814385e-09,1.6728772851814385e-09
0.0005239,523.9,1.1666735737519745e-07,1.1666735737519745e-07,0.11666735737519744,-0.0015833584172779396,-3763.266301365004,2.76643435575102e-31,-2.4362352213748748e-27,-2.4359585779392996e-27,-5.3551623919665587e-36,-2.1548490729788664e-09,2.1548490729788664e-09
0.00052395,523.95,1.1658348537145684e-07,1.1658348537145684e-07,0.11658348537145684,-0.0017714567843548714,-3760.668381712268,3.4627650297806642e-31,-2.4363048557907015e-27,-2.4359585792877234e-27,-6.703586210646005e-36,-2.6974376264133773e-09,2.6974376264133773e-09
0.0005239999999999999,524.0,1.1649021169676195e-07,1.1649021169676195e-07,0.11649021169676195,-0.0019594179683555665,-3757.7789783155295,4.236586438644947e-31,-2.4363822394303026e-27,-2.435958580786438e-27,-8.202300971182446e-36,-3.300501338775559e-09,3.300501338775559e-09
0.00052405,524.05,1.1638754357462127e-07,1.1638754357462127e-07,0.11638754357462126,-0.0021472273985545564,-3754.5982296440707,5.08765881510823e-31,-2.436467348316563e-27,-2.435958582435052e-27,-9.850914937787581e-36,-3.963882580578482e-09,3.963882580578482e-09
0.0005241,524.1,1.1627548895690649e-07,1.1627548895690649e-07,0.11627548895690648,-0.0023348705115047432,-3751.1262883634085,6.0157184152065205e-31,-2.4365601560746564e-27,-2.435958584233136e-27,-1.1648998707770392e-35,-4.687408565653782e-09,4.687408565653782e-09
0.00052415,524.15,1.1615405652347078e-07,1.1615405652347078e-07,0.11615405652347079,-0.0025223327517487053,-3747.36332139508,7.020477588405012e-31,-2.436660633939059e-27,-2.4359585861802185e-27,-1.359608126548066e-35,-5.470889763308842e-09,5.470889763308842e-09
0.0005242,524.1999999999999,1.160232556817316e-07,1.160232556817316e-07,0.1160232556817316,-0.002709599572533125,-3743.3095099817133,8.10162485417652e-31,-2.436768750761209e-27,-2.4359585882757915e-27,-1.5691654287097857e-35,-6.3141216305189555e-09,6.3141216305189555e-09
0.00052425,524.25,1.1588309656621746e-07,1.1588309656621746e-07,0.11588309656621747,-0.002896656436526601,-3738.965049757324,9.258824984996424e-31,-2.436884473017805e-27,-2.4359585905193054e-27,-1.793516819457466e-35,-7.216883024084511e-09,7.216883024084511e-09
0.0005243,524.3,1.1573359003807894e-07,1.1573359003807894e-07,0.11573359003807894,-0.0030834888165411035,-3734.330150822787,1.049171909574923e-30,-2.437007764819747e-27,-2.435958592910172e-27,-2.0326034666763809e-35,-8.178937211076421e-09,8.178937211076421e-09
0.0005243499999999999,524.3499999999999,1.1557474768456336e-07,1.1557474768456336e-07,0.11557474768456336,-0.003270082196257334,-3729.405037826419,1.1799924739541386e-30,-2.4371385879217182e-27,-2.4359585954477642e-27,-2.2863626998150505e-35,-9.200032013185467e-09,9.200032013185467e-09
0.0005244,524.4,1.1540658181845319e-07,1.1540658181845319e-07,0.11540658181845319,-0.0034564220709542345,-3724.189950049605,1.3183036009914478e-30,-2.4372769017324062e-27,-2.4359585981314148e-27,-2.554727758772557e-35,-1.0279898796276876e-08,1.0279898796276876e-08
0.00052445,524.4499999999999,1.1522910547746792e-07,1.1522910547746792e-07,0.11522910547746792,-0.0036424939482429097,-3718.685141497395,1.4640623649452393e-30,-2.4374226633253624e-27,-2.4359586009604173e-27,-2.837628009137988e-35,-1.1418253336486392e-08,1.1418253336486392e-08
0.0005245,524.5,1.1504233242362891e-07,1.1504233242362891e-07,0.1150423324236289,-0.003828283348805195,-3712.890880994008,1.6172235164775394e-30,-2.4375758274505043e-27,-2.4359586039340266e-27,-3.1349889421904377e-35,-1.2614795820220288e-08,1.2614795820220288e-08
0.0005245499999999999,524.55,1.1484627714258742e-07,1.1484627714258742e-07,0.11484627714258741,-0.0040137758071371234,-3706.8074522831453,1.777739494791359e-30,-2.437736346546249e-27,-2.435958607051458e-27,-3.446732067279283e-35,-1.3869210411107316e-08,1.3869210411107316e-08
0.0005246,524.5999999999999,1.1464095484291521e-07,1.1464095484291521e-07,0.11464095484291521,-0.004198956872297529,-3700.435154133052,1.9455604404051507e-30,-2.4379041707522918e-27,-2.4359586103118867e-27,-3.772774947697426e-35,-1.5181165394348062e-08,1.5181165394348062e-08
0.00052465,524.65,1.1442638145535767e-07,1.1442638145535767e-07,0.11442638145535768,-0.004383812108662011,-3693.7743004462254,2.1206342085634862e-30,-2.438079247923013e-27,-2.4359586137144496e-27,-4.113031236554534e-35,-1.655031332106428e-08,1.655031332106428e-08
0.0005247,524.7,1.1420257363204902e-07,1.1420257363204902e-07,0.11420257363204901,-0.004568327096682508,-3686.825220373677,2.302906383282999e-30,-2.438261523641528e-27,-2.435958617258245e-27,-4.4674107843967613e-35,-1.7976291441346952e-08,1.7976291441346952e-08
0.0005247499999999999,524.7499999999999,1.1396954874568942e-07,1.1396954874568942e-07,0.11396954874568942,-0.0047524874336526916,-3679.588258433662,2.4923202920325545e-30,-2.438450941234363e-27,-2.4359586209423304e-27,-4.835819316347583e-35,-1.9458720405112148e-08,1.9458720405112148e-08
0.0005248,524.8,1.1372732488868373e-07,1.1372732488868373e-07,0.11372732488868373,-0.004936278734479402,-3672.063774634776,2.688817021046535e-30,-2.438647441786772e-27,-2.4359586247657255e-27,-5.218158826713443e-35,-2.099720584994385e-08,2.099720584994385e-08
0.00052485,524.85,1.1347592087224147e-07,1.1347592087224147e-07,0.11347592087224147,-0.005119686632460354,-3664.2521446033065,2.8923354312700547e-30,-2.4388509641586807e-27,-2.435958628727411e-27,-5.614327363744309e-35,-2.259133753499787e-08,2.259133753499787e-08
0.0005249,524.9,1.132153562254377e-07,1.132153562254377e-07,0.1132153562254377,-0.005302696780068305,-3656.1537597147385,3.102812174934816e-30,-2.4390614450012627e-27,-2.435958632826328e-27,-6.024219065506916e-35,-2.4240689485351198e-08,2.4240689485351198e-08
0.0005249499999999999,524.9499999999999,1.1294565119423465e-07,1.1294565119423465e-07,0.11294565119423465,-0.005485294849741906,-3647.7690272293007,3.320181712764259e-30,-2.439278818774143e-27,-2.4359586370613788e-27,-6.447724159884762e-35,-2.5944819992001998e-08,2.5944819992001998e-08
0.000525,525.0,1.1266682674046351e-07,1.1266682674046351e-07,0.11266682674046351,-0.005667466534683425,-3639.0983704314394,3.544376331806516e-30,-2.4395030177632337e-27,-2.4359586414314272e-27,-6.884729000451351e-35,-2.770327175621896e-08,2.770327175621896e-08
0.00052505,525.05,1.123789045407663e-07,1.123789045407663e-07,0.1123789045407663,-0.005849197549663538,-3630.1422287731043,3.775326163893648e-30,-2.4397339720991925e-27,-2.435958645935299e-27,-7.335116174089916e-35,-2.9515572322589335e-08,2.9515572322589335e-08
0.0005251,525.1,1.1208190698549716e-07,1.1208190698549716e-07,0.11208190698549717,-0.006030473631833383,-3620.9010580207078,4.012959204725474e-30,-2.4399716097765048e-27,-2.4359586505717793e-27,-7.798764214007491e-35,-3.138123292422417e-08,3.138123292422417e-08
0.0005251499999999999,525.15,1.1177585717758296e-07,1.1177585717758296e-07,0.11177585717758297,-0.006211280541544042,-3611.3753304056477,4.2572013335762435e-30,-2.440215856673193e-27,-2.4359586553396168e-27,-8.275547958467321e-35,-3.329974992625175e-08,3.329974992625175e-08
0.0005252,525.1999999999999,1.1146077893134277e-07,1.1146077893134277e-07,0.11146077893134276,-0.0063916040631736394,-3601.5655347782586,4.5079763336222684e-30,-2.4404666365711426e-27,-2.4359586602375202e-27,-8.765338299676173e-35,-3.5270603815372227e-08,3.5270603815372227e-08
0.00052525,525.25,1.111366967712656e-07,1.111366967712656e-07,0.1111366967712656,-0.0065714300059622225,-3591.472176765058,4.765205912888524e-30,-2.4407238711770492e-27,-2.435958665264161e-27,-9.268002363150546e-35,-3.729325992160428e-08,3.729325992160428e-08
0.0005253,525.3000000000001,1.1080363593074654e-07,1.1080363593074654e-07,0.11080363593074655,-0.006750744204854577,-3581.095778929145,5.028809725812099e-30,-2.440987480143983e-27,-2.435958670418171e-27,-9.7834033642237e-35,-3.9367167840887784e-08,3.9367167840887784e-08
0.00052535,525.3499999999999,1.1046162235078016e-07,1.1046162235078016e-07,0.11046162235078016,-0.006929532521351146,-3570.4368809336124,5.2987053954202706e-30,-2.4412573810935656e-27,-2.4359586756981454e-27,-1.0311400823285104e-34,-4.149176230117987e-08,4.149176230117987e-08
0.0005254,525.4,1.1011068267861144e-07,1.1011068267861144e-07,0.11011068267861145,-0.007107780844367182,-3559.496039707837,5.5748085361208115e-30,-2.441533489638761e-27,-2.4359586811026403e-27,-1.0851850314667756e-34,-4.3666462152009496e-08,4.3666462152009496e-08
0.00052545,525.45,1.0975084426634345e-07,1.0975084426634345e-07,0.10975084426634345,-0.007285475091100291,-3548.2738296164953,5.857032777102044e-30,-2.4418157194072763e-27,-2.4359586866301744e-27,-1.140460371776086e-34,-4.5890671374922876e-08,4.5890671374922876e-08
0.0005254999999999999,525.4999999999999,1.0938213516950142e-07,1.0938213516950142e-07,0.10938213516950142,-0.007462601207906482,-3536.7708426311387,6.145289786339989e-30,-2.4421039820655684e-27,-2.4359586922792283e-27,-1.1969509109390108e-34,-4.8163778650435445e-08,4.8163778650435445e-08
0.00052555,525.55,1.0900458414555281e-07,1.0900458414555281e-07,0.10900458414555281,-0.007639145171184866,-3524.987688504206,6.439489295209816e-30,-2.4423981873434556e-27,-2.435958698048246e-27,-1.25464108714374e-34,-5.0485157791079895e-08,5.0485157791079895e-08
0.0005256,525.6,1.0861822065238294e-07,1.0861822065238294e-07,0.10861822065238294,-0.007815092988271103,-3512.9249949452856,6.73953912369866e-30,-2.4426982430593304e-27,-2.4359587039356316e-27,-1.3135149439728161e-34,-5.285416673096075e-08,5.285416673096075e-08
0.00052565,525.65,1.082230748467257e-07,1.082230748467257e-07,0.1082230748467257,-0.007990430698339723,-3500.5834077994846,7.04534520621671e-30,-2.4430040551459723e-27,-2.4359587099397556e-27,-1.3735561842129953e-34,-5.527014969099457e-08,5.527014969099457e-08
0.0005256999999999999,525.6999999999999,1.0781917758254896e-07,1.0781917758254896e-07,0.10781917758254896,-0.008165144373315404,-3487.963591227739,7.356811618003296e-30,-2.4433155276769517e-27,-2.4359587160589484e-27,-1.434748112458062e-34,-5.773243486932039e-08,5.773243486932039e-08
0.00052575,525.75,1.0740656040939415e-07,1.0740656040939415e-07,0.10740656040939416,-0.00833922011879332,-3475.0662278888954,7.67384060212458e-30,-2.4436325628936296e-27,-2.435958722291505e-27,-1.4970736781567176e-34,-6.02403361734919e-08,6.02403361734919e-08
0.0005258,525.8,1.0698525557066963e-07,1.0698525557066963e-07,0.10698525557066962,-0.008512644074968628,-3461.8920191233947,7.99633259705924e-30,-2.443955061232742e-27,-2.435958728635683e-27,-1.5605154576759608e-34,-6.27931524987307e-08,6.27931524987307e-08
0.00052585,525.85,1.0655529600189729e-07,1.0655529600189729e-07,0.1065552960018973,-0.008685402417575172,-3448.441685138396,8.324186264868377e-30,-2.4442829213545716e-27,-2.4359587350897033e-27,-1.6250556614757349e-34,-6.539016801662499e-08,6.539016801662499e-08
0.0005258999999999999,525.9,1.061167153289121e-07,1.061167153289121e-07,0.1061167153289121,-0.008857481358833486,-3434.7159651941593,8.657298519945721e-30,-2.4446160401716975e-27,-2.4359587416517517e-27,-1.6906761448709006e-34,-6.803065260817761e-08,6.803065260817761e-08
0.00052595,525.9499999999999,1.0566954786601394e-07,1.0566954786601394e-07,0.10566954786601394,-0.009028867148408127,-3420.7156177915062,8.99556455834395e-30,-2.4449543128783212e-27,-2.4359587483199773e-27,-1.7573584008565876e-34,-7.071386157510737e-08,7.071386157510737e-08
0.000526,526.0,1.052138286140713e-07,1.052138286140713e-07,0.10521382861407129,-0.00919954607437442,-3406.441420860192,9.33887788767287e-30,-2.445297632980166e-27,-2.4359587550924932e-27,-1.8250835601081947e-34,-7.343903563984904e-08,7.343903563984904e-08
0.00052605,526.0500000000001,1.0474959325857649e-07,1.0474959325857649e-07,0.10474959325857648,-0.009369504464194624,-3391.8941719479967,9.687130357564848e-30,-2.445645892324942e-27,-2.435958761967377e-27,-1.893832398156038e-34,-7.620540123425199e-08,7.620540123425199e-08
0.0005260999999999999,526.0999999999999,1.0427687816765182e-07,1.0427687816765182e-07,0.10427687816765183,-0.009538728685703584,-3377.0746884103655,1.004021219070287e-29,-2.445998981133375e-27,-2.435958768942672e-27,-1.963585349734647e-34,-7.901217107697768e-08,7.901217107697768e-08
0.00052615,526.15,1.0379572039000613e-07,1.0379572039000613e-07,0.10379572039000613,-0.009707205148103852,-3361.9838076003925,1.0398012014406203e-29,-2.446356788030792e-27,-2.4359587760163856e-27,-2.0343224836714957e-34,-8.185854316305415e-08,8.185854316305415e-08
0.0005262,526.2,1.0330615765284145e-07,1.0330615765284145e-07,0.10330615765284144,-0.009874920302970337,-3346.6223870589843,1.0760416892768612e-29,-2.4467192000792598e-27,-2.435958783186491e-27,-2.1060235387602448e-34,-8.474370220736949e-08,8.474370220736949e-08
0.00052625,526.25,1.0280822835970911e-07,1.0280822835970911e-07,0.10280822835970911,-0.010041860645264437,-3330.991304704994,1.1127312359343688e-29,-2.44708610281027e-27,-2.4359587904509263e-27,-2.178667891474823e-34,-8.766681834552781e-08,8.766681834552781e-08
0.0005262999999999999,526.3,1.02301971588315e-07,1.02301971588315e-07,0.102301971588315,-0.01020801271435769,-3315.0914590251514,1.1498582450371804e-29,-2.4474573802579687e-27,-2.4359587978075967e-27,-2.252234595429994e-34,-9.062704872169192e-08,9.062704872169192e-08
0.00052635,526.35,1.0178742708827334e-07,1.0178742708827334e-07,0.10178742708827333,-0.010373363095064909,-3298.9237692635825,1.187410973854284e-29,-2.4478329149929162e-27,-2.4359588052543735e-27,-2.326702363444734e-34,-9.36235367668367e-08,9.36235367668367e-08
0.0005264,526.4,1.0126463527880852e-07,1.0126463527880852e-07,0.10126463527880852,-0.010537898418686766,-3282.489175610736,1.2253775367288663e-29,-2.448212588156383e-27,-2.4359588127890943e-27,-2.4020495711295565e-34,-9.665541234309841e-08,9.665541234309841e-08
