# tweezer-experiment physical control table (v1)
# interpolation_between_rows: linear
# velocity_rule: provided
# source: compiled-protocol
# units: SI in header names
time_us,aod_x_um,aod_y_um,aod_vx_um_per_us,aod_vy_um_per_us,aod_depth_uK,slm_factor
12.1,0.0,0.0,0.0,0.0,1.1120551215277779,1.0
12.2,0.0,0.0,0.0,0.0,1.1305121527777784,1.0
12.299999999999999,0.0,0.0,0.0,0.0,1.1491210937500003,1.0
12.4,0.0,0.0,0.0,0.0,1.1678819444444448,1.0
12.499999999999998,0.0,0.0,0.0,0.0,1.1867947048611114,1.0
12.6,0.0,0.0,0.0,0.0,1.2058593750000002,1.0
12.7,0.0,0.0,0.0,0.0,1.2250759548611112,1.0
12.799999999999999,0.0,0.0,0.0,0.0,1.2444444444444447,1.0
12.9,0.0,0.0,0.0,0.0,1.2639648437500006,1.0
13.0,0.0,0.0,0.0,0.0,1.2836371527777783,1.0
13.1,0.0,0.0,0.0,0.0,1.3034613715277783,1.0
13.2,0.0,0.0,0.0,0.0,1.3234375000000003,1.0
13.299999999999999,0.0,0.0,0.0,0.0,1.3435655381944447,1.0
13.399999999999999,0.0,0.0,0.0,0.0,1.3638454861111113,1.0
13.5,0.0,0.0,0.0,0.0,1.3842773437500002,1.0
13.599999999999998,0.0,0.0,0.0,0.0,1.4048611111111111,1.0
13.7,0.0,0.0,0.0,0.0,1.425596788194445,1.0
13.8,0.0,0.0,0.0,0.0,1.4464843750000003,1.0
13.899999999999999,0.0,0.0,0.0,0.0,1.4675238715277779,1.0
14.0,0.0,0.0,0.0,0.0,1.4887152777777781,1.0
14.1,0.0,0.0,0.0,0.0,1.5100585937500002,1.0
14.2,0.0,0.0,0.0,0.0,1.5315538194444447,1.0
14.299999999999999,0.0,0.0,0.0,0.0,1.5532009548611112,1.0
14.399999999999999,0.0,0.0,0.0,0.0,1.5750000000000006,1.0
14.5,0.0,0.0,0.0,0.0,1.5969509548611116,1.0
14.6,0.0,0.0,0.0,0.0,1.619053819444445,1.0
14.7,0.0,0.0,0.0,0.0,1.6413085937500005,1.0
14.799999999999999,0.0,0.0,0.0,0.0,1.663715277777778,1.0
14.9,0.0,0.0,0.0,0.0,1.686273871527778,1.0
14.999999999999998,0.0,0.0,0.0,0.0,1.708984375,1.0
15.1,0.0,0.0,0.0,0.0,1.731846788194445,1.0
15.2,0.0,0.0,0.0,0.0,1.7548611111111116,1.0
