time_s,rf_x_hz,rf_y_hz,amplitude,slm_digital
0.0005122,79634508.3,79590943.8,0.874998093,0
0.00051225,79634508.3,79590943.8,0.874998093,0
0.0005123,79634508.3,79590943.8,0.874998093,0
0.00051235,79634508.3,79590943.8,0.874998093,0
0.0005124,79634508.3,79590943.8,0.874998093,0
0.00051245,79634508.3,79590943.8,0.874998093,0
0.0005125,79634508.3,79590943.8,0.874998093,0
0.00051255,79634508.3,79590943.8,0.874998093,0
0.0005126,79634508.3,79590943.8,0.874998093,0
0.00051265,79634508.3,79590943.8,0.874998093,0
0.0005127,79634508.3,79590943.8,0.874998093,0
0.00051275,79634508.3,79590943.8,0.874998093,0
0.0005128,79634508.3,79590943.8,0.874998093,0
0.00051285,79634508.3,79590943.8,0.874998093,0
0.0005129,79634508.3,79590943.8,0.874998093,0
0.00051295,79634508.3,79590943.8,0.874998093,0
0.000513,79634508.3,79590943.8,0.874998093,0
0.00051305,79634508.3,79590943.8,0.874998093,0
0.0005131,79634508.3,79590943.8,0.874998093,0
0.00051315,79634508.3,79590943.8,0.874998093,0
0.0005132,79634508.3,79590943.8,0.874998093,0
0.00051325,79634508.3,79590943.8,0.874998093,0
0.0005133,79634508.3,79590943.8,0.874998093,0
0.00051335,79634508.3,79590943.8,0.874998093,0
0.0005134,79634508.3,79590943.8,0.874998093,0
0.00051345,79634508.3,79590943.8,0.874998093,0
0.0005135,79634508.3,79590943.8,0.874998093,0
0.00051355,79634508.3,79590943.8,0.874998093,0
0.0005136,79634508.3,79590943.8,0.874998093,0
0.00051365,79634508.3,79590943.8,0.874998093,0
0.0005137,79634508.3,79590943.8,0.874998093,0
0.00051375,79634508.3,79590943.8,0.874998093,0
0.0005138,79634508.3,79590943.8,0.874998093,0
0.00051385,79634508.3,79590943.8,0.874998093,0
0.0005139,79634508.3,79590943.8,0.874998093,0
0.00051395,79634508.3,79590943.8,0.874998093,0
0.000514,79634508.3,79590943.8,0.874998093,0
0.00051405,79634508.3,79590943.8,0.874998093,0
0.0005141,79634508.3,79590943.8,0.874998093,0
0.00051415,79634508.3,79590943.8,0.874998093,0
0.0005142,79634508.3,79590943.8,0.874998093,0
0.00051425,79634508.3,79590943.8,0.874998093,0
0.0005143,79634508.3,79590943.8,0.874998093,0
0.00051435,79634508.3,79590943.8,0.874998093,0
0.0005144,79634508.3,79590943.8,0.874998093,0
0.00051445,79634508.3,79590943.8,0.874998093,0
0.0005145,79634508.3,79590943.8,0.874998093,0
0.00051455,79634508.3,79590943.8,0.874998093,0
0.0005146,79634508.3,79590943.8,0.874998093,0
0.00051465,79634508.3,79590943.8,0.874998093,0
0.0005147,79634508.3,79590943.8,0.874998093,0
0.00051475,79634508.3,79590943.8,0.874998093,0
0.0005148,79634508.3,79590943.8,0.874998093,0
0.00051485,79634508.3,79590943.8,0.874998093,0
0.0005149,79634508.3,79590943.8,0.874998093,0
0.00051495,79634508.3,79590943.8,0.874998093,0
0.000515,79634508.3,79590943.8,0.874998093,0
0.00051505,79634508.3,79590943.8,0.874998093,0
0.0005151,79634508.3,79590943.8,0.874998093,0
0.00051515,79634508.3,79590943.8,0.874998093,0
0.0005152,79634508.3,79590943.8,0.874998093,0
0.00051525,79634508.3,79590943.8,0.874998093,0
0.0005153,79634508.3,79590943.8,0.874998093,0
0.00051535,79634508.3,79590943.8,0.874998093,0
0.0005154,79634508.3,79590943.8,0.874998093,0
0.00051545,79634508.3,79590943.8,0.874998093,0
0.0005155,79634508.3,79590943.8,0.874998093,0
0.00051555,79634508.3,79590943.8,0.874998093,0
0.0005156,79634508.3,79590943.8,0.874998093,0
0.00051565,79634508.3,79590943.8,0.874998093,0
0.0005157,79634508.3,79590943.8,0.874998093,0
0.00051575,79634508.3,79590943.8,0.874998093,0
0.0005158,79634508.3,79590943.8,0.874998093,0
0.00051585,79634508.3,79590943.8,0.874998093,0
0.0005159,79634508.3,79590943.8,0.874998093,0
0.00051595,79634508.3,79590943.8,0.874998093,0
0.000516,79634508.3,79590943.8,0.874998093,0
0.00051605,79634508.3,79590943.8,0.874998093,0
0.0005161,79634508.3,79590943.8,0.874998093,0
0.00051615,79634508.3,79590943.8,0.874998093,0
0.0005162,79634508.3,79590943.8,0.874998093,0
0.00051625,79634508.3,79590943.8,0.874998093,0
0.0005163,79634508.3,79590943.8,0.874998093,0
0.00051635,79634508.3,79590943.8,0.874998093,0
0.0005164,79634508.3,79590943.8,0.874998093,0
0.00051645,79634508.3,79590943.8,0.874998093,0
0.0005165,79634508.3,79590943.8,0.874998093,0
0.00051655,79634508.3,79590943.8,0.874998093,0
0.0005166,79634508.3,79590943.8,0.874998093,0
0.00051665,79634508.3,79590943.8,0.874998093,0
0.0005167,79634508.3,79590943.8,0.874998093,0
0.00051675,79634508.3,79590943.8,0.874998093,0
0.0005168,79634508.3,79590943.8,0.874998093,0
0.00051685,79634508.3,79590943.8,0.874998093,0
0.0005169,79634508.3,79590943.8,0.874998093,0
0.00051695,79634508.3,79590943.8,0.874998093,0
0.000517,79634508.3,79590943.8,0.874998093,0
0.00051705,79634508.3,79590943.8,0.874998093,0
0.0005171,79634508.3,79590943.8,0.874998093,0
0.00051715,79634508.3,79590943.8,0.874998093,0
0.0005172,79634508.3,79590943.8,0.874998093,0
0.00051725,79634508.3,79590943.8,0.874998093,0
0.0005173,79634508.3,79590943.8,0.874998093,0
0.00051735,79634508.3,79590943.8,0.874998093,0
0.0005174,79634508.3,79590943.8,0.874998093,0
0.00051745,79634508.3,79590943.8,0.874998093,0
0.0005175,79634508.3,79590943.8,0.874998093,0
0.00051755,79634508.3,79590943.8,0.874998093,0
0.0005176,79634508.3,79590943.8,0.874998093,0
0.00051765,79634508.3,79590943.8,0.874998093,0
0.0005177,79634508.3,79590943.8,0.874998093,0
0.00051775,79634508.3,79590943.8,0.874998093,0
0.0005178,79634508.3,79590943.8,0.874998093,0
0.00051785,79634508.3,79590943.8,0.874998093,0
0.0005179,79634508.3,79590943.8,0.874998093,0
0.00051795,79634508.3,79590943.8,0.874998093,0
0.000518,79634508.3,79590943.8,0.874998093,0
0.00051805,79634508.3,79590943.8,0.874998093,0
0.0005181,79634508.3,79590943.8,0.874998093,0
0.00051815,79634508.3,79590943.8,0.874998093,0
0.0005182,79634508.3,79590943.8,0.874998093,0
0.00051825,79634508.3,79590943.8,0.874998093,0
0.0005183,79634508.3,79590943.8,0.874998093,0
0.00051835,79634508.3,79590943.8,0.874998093,0
0.0005184,79634508.3,79590943.8,0.874998093,0
0.00051845,79634508.3,79590943.8,0.874998093,0
0.0005185,79634508.3,79590943.8,0.874998093,0
0.00051855,79634508.3,79590943.8,0.874998093,0
0.0005186,79634508.3,79590943.8,0.874998093,0
0.00051865,79634508.3,79590943.8,0.874998093,0
0.0005187,79634508.3,79590943.8,0.874998093,0
0.00051875,79634508.3,79590943.8,0.874998093,0
0.0005188,79634508.3,79590943.8,0.874998093,0
0.00051885,79634508.3,79590943.8,0.874998093,0
0.0005189,79634508.3,79590943.8,0.874998093,0
0.00051895,79634508.3,79590943.8,0.874998093,0
0.000519,79634584.6,79590943.8,0.874998093,0
0.00051905,79634584.6,79590943.8,0.874998093,0
0.0005191,79634584.6,79590943.8,0.874998093,0
0.00051915,79634584.6,79590943.8,0.874998093,0
0.0005192,79634584.6,79590943.8,0.874998093,0
0.00051925,79634584.6,79590943.8,0.874998093,0
0.0005193,79634584.6,79590943.8,0.874998093,0
0.00051935,79634584.6,79590943.8,0.874998093,0
0.0005194,79634584.6,79590943.8,0.874998093,0
0.00051945,79634584.6,79590943.8,0.874998093,0
0.0005195,79634584.6,79590943.8,0.874998093,0
0.00051955,79634584.6,79590943.8,0.874998093,0
0.0005196,79634584.6,79590943.8,0.874998093,0
0.00051965,79634584.6,79590943.8,0.874998093,0
0.0005197,79634584.6,79590943.8,0.874998093,0
0.00051975,79634584.6,79590943.8,0.874998093,0
0.0005198,79634584.6,79590943.8,0.874998093,0
0.00051985,79634584.6,79590943.8,0.874998093,0
0.0005199,79634584.6,79590943.8,0.874998093,0
0.00051995,79634584.6,79590943.8,0.874998093,0
0.00052,79634584.6,79590943.8,0.874998093,0
0.00052005,79634584.6,79590943.8,0.874998093,0
0.0005201,79634584.6,79590943.8,0.874998093,0
0.00052015,79634584.6,79590943.8,0.874998093,0
0.0005202,79634584.6,79590943.8,0.874998093,0
0.00052025,79634584.6,79590943.8,0.874998093,0
0.0005203,79634584.6,79590943.8,0.874998093,0
0.00052035,79634584.6,79590943.8,0.874998093,0
0.0005204,79634584.6,79590943.8,0.874998093,0
0.00052045,79634584.6,79590943.8,0.874998093,0
0.0005205,79634584.6,79590943.8,0.874998093,0
0.00052055,79634584.6,79590943.8,0.874998093,0
0.0005206,79634584.6,79590943.8,0.874998093,0
0.00052065,79634584.6,79590943.8,0.874998093,0
0.0005207,79634584.6,79590943.8,0.874998093,0
0.00052075,79634584.6,79590943.8,0.874998093,0
0.0005208,79634584.6,79590943.8,0.874998093,0
0.00052085,79634584.6,79590943.8,0.874998093,0
0.0005209,79634584.6,79590943.8,0.874998093,0
0.00052095,79634584.6,79590943.8,0.874998093,0
0.000521,79634584.6,79590943.8,0.874998093,0
0.00052105,79634584.6,79590943.8,0.874998093,0
0.0005211,79634584.6,79590943.8,0.874998093,0
0.00052115,79634584.6,79590943.8,0.874998093,0
0.0005212,79634584.6,79590943.8,0.874998093,0
0.00052125,79634584.6,79590943.8,0.874998093,0
0.0005213,79634584.6,79590943.8,0.874998093,0
0.00052135,79634584.6,79590943.8,0.874998093,0
0.0005214,79634584.6,79590943.8,0.874998093,0
0.00052145,79634584.6,79590943.8,0.874998093,0
0.0005215,79634584.6,79590943.8,0.874998093,0
0.00052155,79634584.6,79590943.8,0.874998093,0
0.0005216,79634584.6,79590943.8,0.874998093,0
0.00052165,79634584.6,79590943.8,0.874998093,0
0.0005217,79634584.6,79590943.8,0.874998093,0
0.00052175,79634584.6,79590943.8,0.874998093,0
0.0005218,79634584.6,79590943.8,0.874998093,0
0.00052185,79634584.6,79590943.8,0.874998093,0
0.0005219,79634584.6,79590943.8,0.874998093,0
0.00052195,79634584.6,79590943.8,0.874998093,0
0.000522,79634584.6,79590943.8,0.874998093,0
0.00052205,79634584.6,79590943.8,0.874998093,0
0.0005221,79634584.6,79590943.8,0.874998093,0
0.00052215,79634584.6,79590943.8,0.874998093,0
0.0005222,79634584.6,79590943.8,0.874998093,0
0.00052225,79634584.6,79590943.8,0.874998093,0
0.0005223,79634584.6,79590943.8,0.874998093,0
0.00052235,79634584.6,79590943.8,0.874998093,0
0.0005224,79634584.6,79590943.8,0.874998093,0
0.00052245,79634584.6,79590943.8,0.874998093,0
0.0005225,79634584.6,79590943.8,0.874998093,0
0.00052255,79634584.6,79590943.8,0.874998093,0
0.0005226,79634584.6,79590943.8,0.874998093,0
0.00052265,79634584.6,79590943.8,0.874998093,0
0.0005227,79634584.6,79590943.8,0.874998093,0
0.00052275,79634584.6,79590943.8,0.874998093,0
0.0005228,79634584.6,79590943.8,0.874998093,0
0.00052285,79634584.6,79590943.8,0.874998093,0
0.0005229,79634584.6,79590943.8,0.874998093,0
0.00052295,79634584.6,79590943.8,0.874998093,0
0.000523,79634584.6,79590943.8,0.874998093,0
0.00052305,79634584.6,79590943.8,0.874998093,0
0.0005231,79634584.6,79590943.8,0.874998093,0
0.00052315,79634584.6,79590943.8,0.874998093,0
0.0005232,79634584.6,79590943.8,0.874998093,0
0.00052325,79634584.6,79590943.8,0.874998093,0
0.0005233,79634584.6,79590943.8,0.874998093,0
0.00052335,79634584.6,79590943.8,0.874998093,0
0.0005234,79634584.6,79590943.8,0.874998093,0
0.00052345,79634584.6,79590943.8,0.874998093,0
0.0005235,79634584.6,79590943.8,0.874998093,0
0.00052355,79634584.6,79590943.8,0.874998093,0
0.0005236,79634584.6,79590943.8,0.874998093,0
0.00052365,79634584.6,79590943.8,0.874998093,0
0.0005237,79634584.6,79590943.8,0.874998093,0
0.00052375,79634584.6,79590943.8,0.874998093,0
0.0005238,79634584.6,79590943.8,0.874998093,0
0.00052385,79634584.6,79590943.8,0.874998093,0
0.0005239,79634584.6,79590943.8,0.874998093,0
0.00052395,79634584.6,79590943.8,0.874998093,0
0.000524,79634584.6,79590943.8,0.874998093,0
0.00052405,79634584.6,79590943.8,0.874998093,0
0.0005241,79634584.6,79590943.8,0.874998093,0
0.00052415,79634584.6,79590943.8,0.874998093,0
0.0005242,79634584.6,79590943.8,0.874998093,0
0.00052425,79634584.6,79590943.8,0.874998093,0
0.0005243,79634584.6,79590943.8,0.874998093,0
0.00052435,79634584.6,79590943.8,0.874998093,0
0.0005244,79634584.6,79590943.8,0.874998093,0
0.00052445,79634584.6,79590943.8,0.874998093,0
0.0005245,79634584.6,79590943.8,0.874998093,0
0.00052455,79634584.6,79590943.8,0.874998093,0
0.0005246,79634584.6,79590943.8,0.874998093,0
0.00052465,79634584.6,79590943.8,0.874998093,0
0.0005247,79634584.6,79590943.8,0.874998093,0
0.00052475,79634584.6,79590943.8,0.874998093,0
0.0005248,79634584.6,79590943.8,0.874998093,0
0.00052485,79634584.6,79590943.8,0.874998093,0
0.0005249,79634584.6,79590943.8,0.874998093,0
0.00052495,79634584.6,79590943.8,0.874998093,0
0.000525,79634584.6,79590943.8,0.874998093,0
0.00052505,79634584.6,79590943.8,0.874998093,0
0.0005251,79634584.6,79590943.8,0.874998093,0
0.00052515,79634584.6,79590943.8,0.874998093,0
0.0005252,79634584.6,79590943.8,0.874998093,0
0.00052525,79634584.6,79590943.8,0.874998093,0
0.0005253,79634584.6,79590943.8,0.874998093,0
0.00052535,79634584.6,79590943.8,0.874998093,0
0.0005254,79634584.6,79590943.8,0.874998093,0
0.00052545,79634584.6,79590943.8,0.874998093,0
0.0005255,79634584.6,79590943.8,0.874998093,0
0.00052555,79634584.6,79590943.8,0.874998093,0
0.0005256,79634584.6,79590943.8,0.874998093,0
0.00052565,79634584.6,79590943.8,0.874998093,0
0.0005257,79634584.6,79590943.8,0.874998093,0
0.00052575,79634584.6,79590943.8,0.874998093,0
0.0005258,79634584.6,79590943.8,0.874998093,0
0.00052585,79634584.6,79590943.8,0.874998093,0
0.0005259,79634584.6,79590943.8,0.874998093,0
0.00052595,79634584.6,79590943.8,0.874998093,0
0.000526,79634584.6,79590943.8,0.874998093,0
0.00052605,79634584.6,79590943.8,0.874998093,0
0.0005261,79634584.6,79590943.8,0.874998093,0
0.00052615,79634584.6,79590943.8,0.874998093,0
0.0005262,79634584.6,79590943.8,0.874998093,0
0.00052625,79634584.6,79590943.8,0.874998093,0
0.0005263,79634584.6,79590943.8,0.874998093,0
0.00052635,79634584.6,79590943.8,0.874998093,0
0.0005264,79634584.6,79590943.8,0.874998093,0
0.00052645,79634584.6,79590943.8,0.874998093,0
0.0005265,79634584.6,79590943.8,0.874998093,0
0.00052655,79634584.6,79590943.8,0.874998093,0
0.0005266,79634584.6,79590943.8,0.874998093,0
0.00052665,79634584.6,79590943.8,0.874998093,0
0.0005267,79634584.6,79590943.8,0.874998093,0
0.00052675,79634584.6,79590943.8,0.874998093,0
0.0005268,79634584.6,79590943.8,0.874998093,0
0.00052685,79634584.6,79590943.8,0.874998093,0
0.0005269,79634584.6,79590943.8,0.874998093,0
0.00052695,79634584.6,79590943.8,0.874998093,0
0.000527,79634584.6,79590943.8,0.874998093,0
0.00052705,79634584.6,79590943.8,0.874998093,0
0.0005271,79634584.6,79590943.8,0.874998093,0
0.00052715,79634584.6,79590943.8,0.874998093,0
0.0005272,79634584.6,79590943.8,0.874998093,0
0.00052725,79634584.6,79590943.8,0.874998093,0
0.0005273,79634584.6,79590943.8,0.874998093,0
0.00052735,79634584.6,79590943.8,0.874998093,0
0.0005274,79634584.6,79590943.8,0.874998093,0
0.00052745,79634584.6,79590943.8,0.874998093,0
0.0005275,79634584.6,79590943.8,0.874998093,0
0.00052755,79634584.6,79590943.8,0.874998093,0
0.0005276,79634584.6,79590943.8,0.874998093,0
0.00052765,79634584.6,79590943.8,0.874998093,0
0.0005277,79634584.6,79590943.8,0.874998093,0
0.00052775,79634584.6,79590943.8,0.874998093,0
0.0005278,79634584.6,79590943.8,0.874998093,0
0.00052785,79634584.6,79590943.8,0.874998093,0
0.0005279,79634584.6,79590943.8,0.874998093,0
0.00052795,79634584.6,79590943.8,0.874998093,0
0.000528,79634584.6,79590943.8,0.874998093,0
0.00052805,79634584.6,79590943.8,0.874998093,0
0.0005281,79634584.6,79590943.8,0.874998093,0
0.00052815,79634584.6,79590943.8,0.874998093,0
0.0005282,79634584.6,79590943.8,0.874998093,0
0.00052825,79634584.6,79590943.8,0.874998093,0
0.0005283,79634584.6,79590943.8,0.874998093,0
0.00052835,79634584.6,79590943.8,0.874998093,0
0.0005284,79634584.6,79590943.8,0.874998093,0
0.00052845,79634584.6,79590943.8,0.874998093,0
0.0005285,79634584.6,79590943.8,0.874998093,0
0.00052855,79634584.6,79590943.8,0.874998093,0
0.0005286,79634584.6,79590943.8,0.874998093,0
0.00052865,79634584.6,79590943.8,0.874998093,0
0.0005287,79634584.6,79590943.8,0.874998093,0
0.00052875,79634584.6,79590943.8,0.874998093,0
0.0005288,79634584.6,79590943.8,0.874998093,0
0.00052885,79634584.6,79590943.8,0.874998093,0
0.0005289,79634584.6,79590943.8,0.874998093,0
0.00052895,79634584.6,79590943.8,0.874998093,0
0.000529,79634584.6,79590943.8,0.874998093,0
0.00052905,79634584.6,79590943.8,0.874998093,0
0.0005291,79634584.6,79590943.8,0.874998093,0
0.00052915,79634584.6,79590943.8,0.874998093,0
0.0005292,79634584.6,79590943.8,0.874998093,0
0.00052925,79634584.6,79590943.8,0.874998093,0
0.0005293,79634584.6,79590943.8,0.874998093,0
0.00052935,79634584.6,79590943.8,0.874998093,0
0.0005294,79634584.6,79590943.8,0.874998093,0
0.00052945,79634584.6,79590943.8,0.874998093,0
0.0005295,79634584.6,79590943.8,0.874998093,0
0.00052955,79634584.6,79590943.8,0.874998093,0
0.0005296,79634584.6,79590943.8,0.874998093,0
0.00052965,79634584.6,79590943.8,0.874998093,0
0.0005297,79634584.6,79590943.8,0.874998093,0
0.00052975,79634584.6,79590943.8,0.874998093,0
0.0005298,79634584.6,79590943.8,0.874998093,0
0.00052985,79634584.6,79590943.8,0.874998093,0
0.0005299,79634584.6,79590943.8,0.874998093,0
0.00052995,79634584.6,79590943.8,0.874998093,0
0.00053,79634584.6,79590943.8,0.874998093,0
0.00053005,79634584.6,79590943.8,0.874998093,0
0.0005301,79634584.6,79590943.8,0.874998093,0
0.00053015,79634584.6,79590943.8,0.874998093,0
0.0005302,79634584.6,79590943.8,0.874998093,0
0.00053025,79634584.6,79590943.8,0.874998093,0
0.0005303,79634584.6,79590943.8,0.874998093,0
0.00053035,79634584.6,79590943.8,0.874998093,0
0.0005304,79634584.6,79590943.8,0.874998093,0
0.00053045,79634584.6,79590943.8,0.874998093,0
0.0005305,79634584.6,79590943.8,0.874998093,0
0.00053055,79634584.6,79590943.8,0.874998093,0
0.0005306,79634584.6,79590943.8,0.874998093,0
0.00053065,79634584.6,79590943.8,0.874998093,0
0.0005307,79634584.6,79590943.8,0.874998093,0
0.00053075,79634584.6,79590943.8,0.874998093,0
0.0005308,79634584.6,79590943.8,0.874998093,0
0.00053085,79634584.6,79590943.8,0.874998093,0
0.0005309,79634584.6,79590943.8,0.874998093,0
0.00053095,79634584.6,79590943.8,0.874998093,0
0.000531,79634584.6,79590943.8,0.874998093,0
0.00053105,79634584.6,79590943.8,0.874998093,0
0.0005311,79634584.6,79590943.8,0.874998093,0
0.00053115,79634584.6,79590943.8,0.874998093,0
0.0005312,79634584.6,79590943.8,0.874998093,0
0.00053125,79634584.6,79590943.8,0.874998093,0
0.0005313,79634584.6,79590943.8,0.874998093,0
0.00053135,79634584.6,79590943.8,0.874998093,0
0.0005314,79634584.6,79590943.8,0.874998093,0
0.00053145,79634584.6,79590943.8,0.874998093,0
0.0005315,79634584.6,79590943.8,0.874998093,0
0.00053155,79634584.6,79590943.8,0.874998093,0
0.0005316,79634584.6,79590943.8,0.874998093,0
0.00053165,79634584.6,79590943.8,0.874998093,0
0.0005317,79634584.6,79590943.8,0.874998093,0
0.00053175,79634584.6,79590943.8,0.874998093,0
0.0005318,79634584.6,79590943.8,0.874998093,0
0.00053185,79634584.6,79590943.8,0.874998093,0
0.0005319,79634584.6,79590943.8,0.874998093,0
0.00053195,79634584.6,79590943.8,0.874998093,0
0.000532,79634584.6,79590943.8,0.874998093,0
0.00053205,79634584.6,79590943.8,0.874998093,0
0.0005321,79634584.6,79590943.8,0.874998093,0
0.00053215,79634584.6,79590943.8,0.874998093,0
0.0005322,79634584.6,79590943.8,0.874998093,0
0.00053225,79634584.6,79590943.8,0.874998093,0
0.0005323,79634584.6,79590943.8,0.874998093,0
0.00053235,79634584.6,79590943.8,0.874998093,0
0.0005324,79634584.6,79590943.8,0.874998093,0
0.00053245,79634584.6,79590943.8,0.874998093,0
0.0005325,79634584.6,79590943.8,0.874998093,0
0.00053255,79634584.6,79590943.8,0.874998093,0
0.0005326,79634584.6,79590943.8,0.874998093,0
0.00053265,79634584.6,79590943.8,0.874998093,0
0.0005327,79634584.6,79590943.8,0.874998093,0
0.00053275,79634584.6,79590943.8,0.874998093,0
0.0005328,79634584.6,79590943.8,0.874998093,0
0.00053285,79634584.6,79590943.8,0.874998093,0
0.0005329,79634584.6,79590943.8,0.874998093,0
0.00053295,79634584.6,79590943.8,0.874998093,0
0.000533,79634584.6,79590943.8,0.874998093,0
0.00053305,79634584.6,79590943.8,0.874998093,0
0.0005331,79634584.6,79590943.8,0.874998093,0
0.00053315,79634584.6,79590943.8,0.874998093,0
0.0005332,79634584.6,79590943.8,0.874998093,0
0.00053325,79634584.6,79590943.8,0.874998093,0
0.0005333,79634584.6,79590943.8,0.874998093,0
0.00053335,79634584.6,79590943.8,0.874998093,0
0.0005334,79634584.6,79591020.1,0.874998093,0
0.00053345,79634584.6,79591020.1,0.874998093,0
0.0005335,79634584.6,79591020.1,0.874998093,0
0.00053355,79634584.6,79591020.1,0.874998093,0
0.0005336,79634584.6,79591020.1,0.874998093,0
0.00053365,79634584.6,79591020.1,0.874998093,0
0.0005337,79634584.6,79591020.1,0.874998093,0
0.00053375,79634584.6,79591020.1,0.874998093,0
0.0005338,79634584.6,79591020.1,0.874998093,0
0.00053385,79634660.9,79591020.1,0.874998093,0
0.0005339,79634660.9,79591020.1,0.874998093,0
0.00053395,79634660.9,79591020.1,0.874998093,0
0.000534,79634660.9,79591020.1,0.874998093,0
0.00053405,79634660.9,79591020.1,0.874998093,0
0.0005341,79634660.9,79591020.1,0.874998093,0
0.00053415,79634660.9,79591020.1,0.874998093,0
0.0005342,79634660.9,79591020.1,0.874998093,0
0.00053425,79634660.9,79591020.1,0.874998093,0
0.0005343,79634660.9,79591020.1,0.874998093,0
0.00053435,79634660.9,79591020.1,0.874998093,0
0.0005344,79634660.9,79591020.1,0.874998093,0
0.00053445,79634660.9,79591020.1,0.874998093,0
0.0005345,79634660.9,79591020.1,0.874998093,0
0.00053455,79634660.9,79591020.1,0.874998093,0
0.0005346,79634660.9,79591020.1,0.874998093,0
0.00053465,79634660.9,79591020.1,0.874998093,0
0.0005347,79634660.9,79591020.1,0.874998093,0
0.00053475,79634660.9,79591020.1,0.874998093,0
0.0005348,79634660.9,79591020.1,0.874998093,0
0.00053485,79634660.9,79591020.1,0.874998093,0
0.0005349,79634660.9,79591020.1,0.874998093,0
0.00053495,79634660.9,79591020.1,0.874998093,0
0.000535,79634660.9,79591020.1,0.874998093,0
0.00053505,79634660.9,79591020.1,0.874998093,0
0.0005351,79634660.9,79591020.1,0.874998093,0
0.00053515,79634660.9,79591020.1,0.874998093,0
0.0005352,79634660.9,79591020.1,0.874998093,0
0.00053525,79634660.9,79591020.1,0.874998093,0
0.0005353,79634660.9,79591020.1,0.874998093,0
0.00053535,79634660.9,79591020.1,0.874998093,0
0.0005354,79634660.9,79591020.1,0.874998093,0
0.00053545,79634660.9,79591020.1,0.874998093,0
0.0005355,79634660.9,79591020.1,0.874998093,0
0.00053555,79634660.9,79591020.1,0.874998093,0
0.0005356,79634660.9,79591020.1,0.874998093,0
0.00053565,79634660.9,79591020.1,0.874998093,0
0.0005357,79634660.9,79591020.1,0.874998093,0
0.00053575,79634660.9,79591020.1,0.874998093,0
0.0005358,79634660.9,79591020.1,0.874998093,0
0.00053585,79634660.9,79591020.1,0.874998093,0
0.0005359,79634660.9,79591020.1,0.874998093,0
0.00053595,79634660.9,79591020.1,0.874998093,0
0.000536,79634660.9,79591020.1,0.874998093,0
0.00053605,79634660.9,79591020.1,0.874998093,0
0.0005361,79634660.9,79591020.1,0.874998093,0
0.00053615,79634660.9,79591020.1,0.874998093,0
0.0005362,79634660.9,79591020.1,0.874998093,0
0.00053625,79634660.9,79591020.1,0.874998093,0
0.0005363,79634660.9,79591020.1,0.874998093,0
0.00053635,79634660.9,79591020.1,0.874998093,0
0.0005364,79634660.9,79591020.1,0.874998093,0
0.00053645,79634660.9,79591020.1,0.874998093,0
0.0005365,79634660.9,79591020.1,0.874998093,0
0.00053655,79634660.9,79591020.1,0.874998093,0
0.0005366,79634660.9,79591020.1,0.874998093,0
0.00053665,79634660.9,79591020.1,0.874998093,0
0.0005367,79634660.9,79591020.1,0.874998093,0
0.00053675,79634660.9,79591020.1,0.874998093,0
0.0005368,79634660.9,79591020.1,0.874998093,0
0.00053685,79634660.9,79591020.1,0.874998093,0
0.0005369,79634660.9,79591020.1,0.874998093,0
0.00053695,79634660.9,79591020.1,0.874998093,0
0.000537,79634660.9,79591020.1,0.874998093,0
0.00053705,79634660.9,79591020.1,0.874998093,0
0.0005371,79634660.9,79591020.1,0.874998093,0
0.00053715,79634660.9,79591020.1,0.874998093,0
0.0005372,79634660.9,79591020.1,0.874998093,0
0.00053725,79634660.9,79591020.1,0.874998093,0
0.0005373,79634660.9,79591020.1,0.874998093,0
0.00053735,79634660.9,79591020.1,0.874998093,0
0.0005374,79634660.9,79591020.1,0.874998093,0
0.00053745,79634660.9,79591020.1,0.874998093,0
0.0005375,79634660.9,79591020.1,0.874998093,0
0.00053755,79634660.9,79591020.1,0.874998093,0
0.0005376,79634660.9,79591020.1,0.874998093,0
0.00053765,79634660.9,79591020.1,0.874998093,0
0.0005377,79634660.9,79591020.1,0.874998093,0
0.00053775,79634660.9,79591020.1,0.874998093,0
0.0005378,79634660.9,79591020.1,0.874998093,0
0.00053785,79634660.9,79591020.1,0.874998093,0
0.0005379,79634660.9,79591020.1,0.874998093,0
0.00053795,79634660.9,79591020.1,0.874998093,0
0.000538,79634660.9,79591020.1,0.874998093,0
0.00053805,79634660.9,79591020.1,0.874998093,0
0.0005381,79634660.9,79591020.1,0.874998093,0
0.00053815,79634660.9,79591020.1,0.874998093,0
0.0005382,79634660.9,79591020.1,0.874998093,0
0.00053825,79634660.9,79591020.1,0.874998093,0
0.0005383,79634660.9,79591020.1,0.874998093,0
0.00053835,79634660.9,79591020.1,0.874998093,0
0.0005384,79634660.9,79591020.1,0.874998093,0
0.00053845,79634660.9,79591020.1,0.874998093,0
0.0005385,79634660.9,79591096.4,0.874998093,0
0.00053855,79634660.9,79591096.4,0.874998093,0
0.0005386,79634660.9,79591096.4,0.874998093,0
0.00053865,79634660.9,79591096.4,0.874998093,0
0.0005387,79634660.9,79591096.4,0.874998093,0
0.00053875,79634660.9,79591096.4,0.874998093,0
0.0005388,79634737.2,79591096.4,0.874998093,0
0.00053885,79634737.2,79591096.4,0.874998093,0
0.0005389,79634737.2,79591096.4,0.874998093,0
0.00053895,79634737.2,79591096.4,0.874998093,0
0.000539,79634737.2,79591096.4,0.874998093,0
0.00053905,79634737.2,79591096.4,0.874998093,0
